date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
4,35.2 °C,30 °C,24.8 °C,26.7 °C,24.9 °C,23.3 °C,94%,80%,54%,13 kph,5 kph,24 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
5,35 °C,29.9 °C,24.9 °C,26.1 °C,24.3 °C,22.8 °C,93%,77%,53%,18 kph,6 kph,31 kph,1009 hPa,1007 hPa,1004 hPa,0 mm
6,33.9 °C,29.1 °C,24.4 °C,26.1 °C,24 °C,22.8 °C,94%,84%,60%,19 kph,2 kph,34 kph,1007 hPa,1004 hPa,1002 hPa,13 mm
7,33.9 °C,29 °C,24.1 °C,25.6 °C,24.1 °C,22.8 °C,95%,84%,59%,5 kph,2 kph,11 kph,1005 hPa,1003 hPa,1002 hPa,3.3 mm
8,34.5 °C,29.8 °C,25 °C,26.1 °C,24.7 °C,23.9 °C,94%,81%,58%,10 kph,2 kph,19 kph,1005 hPa,1003 hPa,1001 hPa,0 mm
9,34.8 °C,30.1 °C,25.3 °C,26.7 °C,24.7 °C,23.3 °C,94%,84%,59%,5 kph,2 kph,19 kph,1004 hPa,1002 hPa,1000 hPa,4.6 mm
10,34.1 °C,29.7 °C,25.2 °C,26.7 °C,24.8 °C,23.9 °C,95%,87%,62%,11 kph,3 kph,23 kph,1004 hPa,1002 hPa,1000 hPa,9.1 mm
11,35.1 °C,30.3 °C,25.5 °C,27.8 °C,24.9 °C,23.9 °C,95%,81%,57%,10 kph,2 kph,21 kph,1006 hPa,1004 hPa,1002 hPa,0.5 mm
12,33.7 °C,29.8 °C,25.8 °C,26.1 °C,24.9 °C,23.9 °C,93%,82%,63%,8 kph,2 kph,18 kph,1007 hPa,1004 hPa,1002 hPa,0.3 mm
13,32.8 °C,29.2 °C,25.5 °C,26.1 °C,24.8 °C,23.3 °C,94%,82%,66%,8 kph,3 kph,23 kph,1006 hPa,1003 hPa,1001 hPa,0 mm
14,32.2 °C,28.8 °C,25.4 °C,25.6 °C,24.6 °C,23.3 °C,93%,82%,66%,5 kph,2 kph,16 kph,1005 hPa,1003 hPa,1002 hPa,1 mm
15,28.3 °C,26.3 °C,24.3 °C,26.1 °C,24.9 °C,22.8 °C,95%,93%,87%,10 kph,2 kph,23 kph,1007 hPa,1005 hPa,1002 hPa,5.8 mm
16,29.1 °C,26.3 °C,23.6 °C,25.6 °C,24.4 °C,22.2 °C,96%,93%,83%,6 kph,2 kph,16 kph,1007 hPa,1005 hPa,1003 hPa,9.9 mm
17,28.4 °C,26.7 °C,24.9 °C,26.1 °C,25.1 °C,23.9 °C,96%,93%,89%,5 kph,1 kph,8 kph,1006 hPa,1004 hPa,1003 hPa,0.8 mm
18,34.8 °C,30.1 °C,25.5 °C,27.2 °C,25.6 °C,24.4 °C,96%,83%,63%,8 kph,2 kph,18 kph,1006 hPa,1004 hPa,1002 hPa,0 mm
19,33.7 °C,29.7 °C,25.7 °C,27.2 °C,25.4 °C,23.9 °C,95%,83%,63%,10 kph,3 kph,21 kph,1007 hPa,1005 hPa,1002 hPa,0 mm
20,32 °C,28.3 °C,24.6 °C,26.7 °C,24.2 °C,22.8 °C,95%,90%,71%,18 kph,3 kph,32 kph,1007 hPa,1005 hPa,1003 hPa,6.9 mm
21,32.6 °C,28.6 °C,24.5 °C,26.7 °C,24.8 °C,23.3 °C,96%,88%,68%,14 kph,3 kph,24 kph,1004 hPa,1002 hPa,1001 hPa,0.3 mm
22,33.1 °C,28.8 °C,24.4 °C,26.1 °C,24.7 °C,23.3 °C,95%,83%,63%,3 kph,1 kph,11 kph,1005 hPa,1003 hPa,1002 hPa,0 mm
23,35.4 °C,29.5 °C,23.6 °C,26.1 °C,24.6 °C,22.2 °C,95%,78%,56%,5 kph,2 kph,18 kph,1005 hPa,1002 hPa,1000 hPa,0 mm
24,34.9 °C,30.5 °C,26 °C,28.3 °C,25.5 °C,24.4 °C,93%,84%,61%,18 kph,4 kph,34 kph,1005 hPa,1003 hPa,1001 hPa,2.8 mm
25,35.4 °C,29.8 °C,24.2 °C,26.7 °C,24.6 °C,22.2 °C,95%,83%,56%,14 kph,3 kph,34 kph,1006 hPa,1004 hPa,1002 hPa,17 mm
26,35.8 °C,29.9 °C,24 °C,26.7 °C,24.8 °C,22.8 °C,96%,80%,56%,10 kph,2 kph,23 kph,1007 hPa,1005 hPa,1003 hPa,0 mm
27,35.3 °C,29.2 °C,23.2 °C,27.2 °C,24.9 °C,21.7 °C,95%,80%,59%,23 kph,4 kph,37 kph,1010 hPa,1007 hPa,1004 hPa,31 mm
28,31.8 °C,27.9 °C,24.1 °C,26.7 °C,24.8 °C,22.8 °C,96%,86%,69%,10 kph,2 kph,14 kph,1008 hPa,1006 hPa,1005 hPa,0.3 mm
29,33.3 °C,29.1 °C,24.9 °C,25.6 °C,24.4 °C,23.3 °C,95%,82%,62%,6 kph,2 kph,19 kph,1009 hPa,1007 hPa,1005 hPa,0.3 mm
30,34.3 °C,29.7 °C,25.1 °C,25.6 °C,24.6 °C,23.3 °C,94%,81%,59%,8 kph,2 kph,16 kph,1010 hPa,1008 hPa,1005 hPa,0 mm
31,33.7 °C,29.2 °C,24.7 °C,25.6 °C,24.3 °C,22.8 °C,93%,83%,60%,10 kph,2 kph,19 kph,1009 hPa,1008 hPa,1006 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Sep,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,32.6 °C,28.5 °C,24.4 °C,25.6 °C,24.1 °C,22.8 °C,95%,81%,64%,6 kph,2 kph,13 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
2,35.6 °C,30.1 °C,24.5 °C,25.6 °C,24 °C,22.8 °C,94%,77%,52%,11 kph,2 kph,24 kph,1008 hPa,1006 hPa,1004 hPa,1 mm
3,35.8 °C,30.1 °C,24.4 °C,26.7 °C,24.4 °C,22.8 °C,95%,79%,50%,6 kph,2 kph,16 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
4,33.6 °C,29.6 °C,25.4 °C,26.1 °C,24.7 °C,23.3 °C,92%,81%,60%,5 kph,1 kph,11 kph,1008 hPa,1006 hPa,1005 hPa,0 mm
5,33.3 °C,29.6 °C,25.8 °C,25.6 °C,24.8 °C,23.3 °C,92%,79%,62%,8 kph,2 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
6,34.2 °C,29.2 °C,24.3 °C,26.7 °C,25.1 °C,22.2 °C,95%,81%,61%,10 kph,3 kph,27 kph,1012 hPa,1010 hPa,1007 hPa,3.6 mm
7,35.2 °C,29.4 °C,23.7 °C,26.1 °C,23.9 °C,22.2 °C,95%,81%,55%,16 kph,4 kph,27 kph,1013 hPa,1010 hPa,1007 hPa,3.8 mm
8,35.2 °C,29.4 °C,23.7 °C,26.1 °C,24.1 °C,22.8 °C,95%,83%,54%,10 kph,4 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
9,34.3 °C,29.5 °C,24.7 °C,26.1 °C,24.4 °C,23.3 °C,94%,80%,58%,10 kph,3 kph,19 kph,1012 hPa,1009 hPa,1007 hPa,0 mm
10,36 °C,29.9 °C,23.8 °C,26.1 °C,24.3 °C,22.8 °C,94%,79%,54%,6 kph,2 kph,16 kph,1010 hPa,1008 hPa,1005 hPa,0 mm
11,35.8 °C,29.9 °C,24 °C,26.1 °C,24.3 °C,22.2 °C,93%,76%,53%,6 kph,2 kph,18 kph,1010 hPa,1007 hPa,1005 hPa,0 mm
12,35.7 °C,29.6 °C,23.6 °C,25 °C,23.8 °C,22.2 °C,93%,80%,52%,14 kph,2 kph,31 kph,1010 hPa,1008 hPa,1006 hPa,1.8 mm
13,30.3 °C,27.2 °C,24.1 °C,25.6 °C,23.6 °C,22.8 °C,95%,87%,70%,8 kph,4 kph,21 kph,1009 hPa,1006 hPa,1004 hPa,6.3 mm
14,33.4 °C,28.7 °C,23.9 °C,26.7 °C,24.2 °C,22.8 °C,95%,82%,59%,10 kph,4 kph,19 kph,1007 hPa,1005 hPa,1003 hPa,0.3 mm
15,34.3 °C,29.1 °C,23.9 °C,26.1 °C,24.5 °C,22.8 °C,95%,83%,60%,10 kph,2 kph,24 kph,1007 hPa,1005 hPa,1003 hPa,0 mm
16,33.7 °C,28.3 °C,22.9 °C,26.1 °C,24.1 °C,21.1 °C,95%,84%,61%,10 kph,3 kph,21 kph,1007 hPa,1005 hPa,1002 hPa,16 mm
17,34.4 °C,29.3 °C,24.1 °C,26.7 °C,24.1 °C,22.8 °C,95%,85%,60%,6 kph,3 kph,18 kph,1008 hPa,1006 hPa,1004 hPa,21.6 mm
18,33.5 °C,28.8 °C,24.2 °C,26.7 °C,24.6 °C,23.3 °C,96%,84%,64%,10 kph,2 kph,19 kph,1009 hPa,1007 hPa,1004 hPa,4.6 mm
19,30.9 °C,27.3 °C,23.6 °C,26.1 °C,24.2 °C,22.2 °C,95%,89%,76%,14 kph,2 kph,27 kph,1010 hPa,1008 hPa,1005 hPa,2 mm
20,33.1 °C,28.1 °C,23.2 °C,26.7 °C,23.9 °C,22.2 °C,95%,88%,66%,11 kph,3 kph,23 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
21,30.8 °C,27.3 °C,23.9 °C,25.6 °C,24 °C,22.8 °C,95%,91%,74%,11 kph,1 kph,16 kph,1013 hPa,1012 hPa,1010 hPa,8.6 mm
22,30.6 °C,27.1 °C,23.5 °C,25.6 °C,24.1 °C,22.2 °C,96%,90%,75%,5 kph,1 kph,11 kph,1013 hPa,1011 hPa,1009 hPa,0.3 mm
23,33 °C,27.2 °C,23.8 °C,25.6 °C,24.3 °C,22.8 °C,96%,87%,64%,13 kph,4 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
24,32.8 °C,27.9 °C,23.6 °C,26.1 °C,24.6 °C,22.2 °C,95%,84%,66%,11 kph,5 kph,19 kph,1009 hPa,1007 hPa,1004 hPa,0 mm
25,31.1 °C,27.3 °C,25 °C,26.1 °C,24.9 °C,23.3 °C,94%,88%,76%,16 kph,6 kph,27 kph,1007 hPa,1005 hPa,1004 hPa,0.8 mm
26,32.8 °C,27.8 °C,24.1 °C,26.1 °C,23.9 °C,22.8 °C,95%,82%,63%,16 kph,5 kph,34 kph,1006 hPa,1003 hPa,1001 hPa,3.3 mm
27,34.2 °C,28.6 °C,24.7 °C,27.2 °C,24.4 °C,22.8 °C,91%,80%,61%,6 kph,1 kph,16 kph,1004 hPa,1002 hPa,999 hPa,0 mm
28,33.1 °C,27.9 °C,22.9 °C,26.7 °C,24.1 °C,21.7 °C,94%,82%,58%,6 kph,1 kph,14 kph,1007 hPa,1005 hPa,1003 hPa,0 mm
29,32.3 °C,28.1 °C,24.3 °C,25.6 °C,24.2 °C,22.8 °C,94%,81%,66%,10 kph,2 kph,19 kph,1010 hPa,1008 hPa,1005 hPa,0 mm
30,34.5 °C,27.7 °C,23.4 °C,25 °C,23.3 °C,22.2 °C,95%,80%,51%,21 kph,5 kph,43 kph,1011 hPa,1008 hPa,1005 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Oct,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,33.3 °C,27.9 °C,24.1 °C,25 °C,23.8 °C,22.8 °C,94%,81%,61%,6 kph,2 kph,16 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
2,31.8 °C,27.3 °C,24.3 °C,25.6 °C,24.2 °C,22.8 °C,95%,85%,68%,6 kph,2 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,1.5 mm
3,34.3 °C,28.4 °C,24.5 °C,25.6 °C,24.2 °C,23.3 °C,95%,81%,54%,16 kph,4 kph,24 kph,1009 hPa,1007 hPa,1004 hPa,0 mm
4,32.3 °C,27.7 °C,25.1 °C,25.6 °C,24.4 °C,23.9 °C,94%,84%,66%,13 kph,3 kph,26 kph,1009 hPa,1007 hPa,1004 hPa,0 mm
5,32.8 °C,27.4 °C,24.1 °C,24.4 °C,23.7 °C,22.8 °C,94%,82%,59%,8 kph,2 kph,19 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
6,34.9 °C,28.5 °C,23.9 °C,25 °C,23.8 °C,22.2 °C,93%,79%,55%,8 kph,3 kph,18 kph,1007 hPa,1005 hPa,1003 hPa,0 mm
7,31.3 °C,27.4 °C,25.2 °C,25 °C,23.8 °C,22.8 °C,92%,82%,66%,14 kph,5 kph,27 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
8,32.5 °C,27.9 °C,25.2 °C,25.6 °C,24.2 °C,22.8 °C,92%,82%,67%,14 kph,6 kph,29 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
9,33.9 °C,28.4 °C,24.7 °C,25 °C,23.8 °C,23.3 °C,94%,79%,57%,11 kph,4 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,0.5 mm
10,34 °C,27.4 °C,23.5 °C,26.1 °C,23.9 °C,21.1 °C,95%,84%,57%,11 kph,4 kph,24 kph,1011 hPa,1009 hPa,1006 hPa,0.5 mm
11,31.4 °C,26.2 °C,23.7 °C,25.6 °C,23.8 °C,22.2 °C,95%,88%,72%,11 kph,2 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,0.8 mm
12,32.3 °C,27.2 °C,22.5 °C,24.4 °C,22.3 °C,19.4 °C,95%,78%,61%,5 kph,3 kph,13 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
13,32.7 °C,27.6 °C,24.2 °C,24.4 °C,23 °C,21.7 °C,94%,79%,54%,11 kph,3 kph,21 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
14,30.8 °C,26.3 °C,22.2 °C,24.4 °C,22.6 °C,20 °C,94%,82%,66%,10 kph,3 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,0.5 mm
15,26.7 °C,25.2 °C,24.2 °C,24.4 °C,23.7 °C,22.8 °C,96%,93%,89%,16 kph,7 kph,32 kph,1009 hPa,1006 hPa,1003 hPa,57.2 mm
16,26.9 °C,25.1 °C,24.1 °C,25.6 °C,23.8 °C,22.8 °C,96%,94%,91%,19 kph,4 kph,31 kph,1008 hPa,1004 hPa,1000 hPa,21.6 mm
17,30.2 °C,26.2 °C,24.6 °C,26.7 °C,24.7 °C,23.3 °C,96%,92%,81%,3 kph,1 kph,11 kph,1010 hPa,1008 hPa,1006 hPa,2 mm
18,32 °C,27.2 °C,23.8 °C,26.1 °C,24.3 °C,22.8 °C,96%,86%,68%,11 kph,4 kph,26 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
19,27.2 °C,25.7 °C,24.8 °C,25.6 °C,24.4 °C,23.3 °C,96%,94%,91%,64 kph,19 kph,109 kph,1008 hPa,995 hPa,983 hPa,126 mm
20,31.6 °C,26.1 °C,23.6 °C,24.4 °C,23.3 °C,22.2 °C,96%,86%,68%,137 kph,63 kph,200 kph,999 hPa,971 hPa,942 hPa,225.3 mm
21,34.3 °C,29.3 °C,24.7 °C,26.1 °C,24.5 °C,22.8 °C,91%,77%,63%,11 kph,7 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
22,34.6 °C,28.8 °C,23.4 °C,25.6 °C,23.9 °C,21.7 °C,92%,78%,60%,11 kph,4 kph,23 kph,1012 hPa,1009 hPa,1007 hPa,0 mm
23,34.7 °C,29 °C,23.8 °C,25.6 °C,23.9 °C,22.2 °C,93%,77%,54%,10 kph,3 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
24,34.4 °C,28.8 °C,24.2 °C,25 °C,23.9 °C,22.8 °C,93%,78%,54%,10 kph,4 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
25,33.1 °C,27.6 °C,21.8 °C,23.9 °C,22.2 °C,20 °C,92%,76%,52%,8 kph,2 kph,14 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
26,33.4 °C,27.9 °C,21.4 °C,24.4 °C,22.4 °C,19.4 °C,92%,75%,53%,6 kph,3 kph,14 kph,1016 hPa,1014 hPa,1011 hPa,0 mm
27,34.1 °C,28.6 °C,23.5 °C,25 °C,22.9 °C,21.7 °C,93%,74%,52%,5 kph,2 kph,16 kph,1016 hPa,1014 hPa,1011 hPa,0 mm
28,32.8 °C,28.4 °C,23.8 °C,25 °C,23.2 °C,21.7 °C,93%,76%,59%,8 kph,3 kph,16 kph,1015 hPa,1012 hPa,1010 hPa,0 mm
29,30.6 °C,25.8 °C,23.1 °C,25 °C,23.3 °C,21.7 °C,93%,87%,71%,11 kph,3 kph,18 kph,1015 hPa,1013 hPa,1011 hPa,5.6 mm
30,26.4 °C,24.8 °C,23.5 °C,24.4 °C,23.2 °C,22.2 °C,94%,92%,90%,5 kph,2 kph,13 kph,1016 hPa,1014 hPa,1013 hPa,26.2 mm
31,31.2 °C,26.3 °C,23.8 °C,25.6 °C,23.4 °C,22.2 °C,94%,86%,68%,11 kph,3 kph,21 kph,1015 hPa,1013 hPa,1011 hPa,3.8 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Nov,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,31.3 °C,25.4 °C,22.7 °C,25 °C,22.7 °C,21.1 °C,94%,87%,63%,14 kph,3 kph,27 kph,1015 hPa,1013 hPa,1010 hPa,7.4 mm
2,25.4 °C,24.2 °C,23.5 °C,23.9 °C,22.8 °C,22.2 °C,94%,94%,92%,11 kph,4 kph,19 kph,1014 hPa,1012 hPa,1010 hPa,72.6 mm
3,28.3 °C,24.9 °C,23.3 °C,25.6 °C,23.2 °C,21.7 °C,94%,92%,83%,16 kph,8 kph,29 kph,1013 hPa,1012 hPa,1010 hPa,7.6 mm
4,29.1 °C,25.5 °C,22.9 °C,25 °C,23.2 °C,21.7 °C,94%,89%,78%,13 kph,3 kph,23 kph,1012 hPa,1010 hPa,1009 hPa,0.3 mm
5,32.3 °C,27.2 °C,23.8 °C,25 °C,23.6 °C,22.2 °C,94%,83%,60%,11 kph,3 kph,24 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
6,32.1 °C,26.8 °C,22.8 °C,24.4 °C,22.7 °C,21.1 °C,93%,81%,59%,13 kph,4 kph,21 kph,1015 hPa,1013 hPa,1010 hPa,0 mm
7,30.8 °C,25.5 °C,21.6 °C,23.3 °C,20.9 °C,18.3 °C,94%,78%,57%,8 kph,3 kph,16 kph,1017 hPa,1015 hPa,1012 hPa,0 mm
8,31.3 °C,25.6 °C,20.2 °C,22.8 °C,20.1 °C,18.3 °C,91%,75%,52%,6 kph,2 kph,14 kph,1017 hPa,1015 hPa,1013 hPa,0 mm
9,30.6 °C,24.8 °C,19.3 °C,21.1 °C,18.9 °C,16.7 °C,91%,73%,52%,13 kph,4 kph,19 kph,1017 hPa,1015 hPa,1012 hPa,0 mm
10,30.8 °C,24.8 °C,18.7 °C,22.8 °C,20.4 °C,17.2 °C,93%,79%,59%,10 kph,4 kph,21 kph,1017 hPa,1015 hPa,1012 hPa,0 mm
11,29.6 °C,25.2 °C,22.3 °C,23.9 °C,22.3 °C,20.6 °C,93%,86%,71%,6 kph,2 kph,16 kph,1016 hPa,1014 hPa,1012 hPa,1.8 mm
12,30.6 °C,25.7 °C,22.7 °C,24.4 °C,22.9 °C,21.1 °C,94%,86%,70%,8 kph,2 kph,18 kph,1017 hPa,1015 hPa,1013 hPa,5.6 mm
13,31.5 °C,25.8 °C,21.4 °C,23.3 °C,20.9 °C,18.3 °C,94%,77%,53%,14 kph,5 kph,27 kph,1017 hPa,1015 hPa,1012 hPa,0 mm
14,29.8 °C,24.8 °C,21.4 °C,23.9 °C,22 °C,19.4 °C,93%,86%,71%,5 kph,3 kph,13 kph,1015 hPa,1013 hPa,1011 hPa,0.5 mm
15,31.9 °C,26.5 °C,23.6 °C,26.7 °C,23.5 °C,22.2 °C,94%,86%,58%,13 kph,3 kph,24 kph,1014 hPa,1012 hPa,1010 hPa,4.1 mm
16,25.1 °C,23.9 °C,22.1 °C,23.9 °C,22.6 °C,20.6 °C,94%,94%,93%,10 kph,3 kph,18 kph,1015 hPa,1014 hPa,1012 hPa,116.8 mm
17,26.9 °C,24.2 °C,22.3 °C,25 °C,22.7 °C,21.1 °C,95%,93%,89%,8 kph,3 kph,14 kph,1015 hPa,1014 hPa,1012 hPa,39.6 mm
18,27.4 °C,25.5 °C,23.6 °C,25 °C,23.3 °C,22.2 °C,94%,92%,85%,6 kph,2 kph,13 kph,1014 hPa,1012 hPa,1010 hPa,5.6 mm
19,25.3 °C,23.7 °C,22.1 °C,23.9 °C,22.3 °C,20.6 °C,95%,94%,93%,11 kph,2 kph,35 kph,1014 hPa,1013 hPa,1011 hPa,11.7 mm
20,31.8 °C,26.6 °C,21.4 °C,25.6 °C,22.8 °C,20.6 °C,95%,87%,67%,8 kph,3 kph,18 kph,1015 hPa,1012 hPa,1010 hPa,0.3 mm
21,32.2 °C,27 °C,21.8 °C,25.6 °C,23.2 °C,20.6 °C,94%,84%,64%,8 kph,3 kph,16 kph,1014 hPa,1012 hPa,1009 hPa,0 mm
22,32.1 °C,26.2 °C,20.3 °C,23.3 °C,21.6 °C,18.9 °C,94%,78%,59%,6 kph,3 kph,14 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
23,32.1 °C,26.2 °C,20.3 °C,22.8 °C,21.3 °C,18.9 °C,93%,78%,57%,5 kph,2 kph,10 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
24,28.9 °C,24.8 °C,20.7 °C,23.3 °C,21.7 °C,19.4 °C,94%,87%,71%,6 kph,2 kph,13 kph,1015 hPa,1012 hPa,1010 hPa,1.8 mm
25,25.5 °C,24.2 °C,22.9 °C,23.9 °C,22.5 °C,21.7 °C,94%,93%,91%,6 kph,2 kph,14 kph,1013 hPa,1012 hPa,1010 hPa,40.6 mm
26,25.4 °C,24.3 °C,23.1 °C,23.9 °C,22.6 °C,21.7 °C,95%,93%,91%,6 kph,2 kph,13 kph,1014 hPa,1012 hPa,1010 hPa,7.6 mm
27,29.2 °C,25.7 °C,22.2 °C,25.6 °C,22.9 °C,21.1 °C,95%,90%,80%,8 kph,3 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,5.1 mm
28,25.3 °C,23.9 °C,22.6 °C,23.9 °C,22.3 °C,21.1 °C,94%,94%,93%,18 kph,6 kph,31 kph,1016 hPa,1013 hPa,1010 hPa,18.5 mm
29,26.4 °C,24.5 °C,22.6 °C,24.4 °C,22.6 °C,21.7 °C,95%,94%,90%,8 kph,3 kph,16 kph,1017 hPa,1016 hPa,1014 hPa,19 mm
30,29 °C,25.7 °C,22.4 °C,24.4 °C,22.8 °C,21.1 °C,95%,89%,76%,10 kph,4 kph,18 kph,1017 hPa,1016 hPa,1014 hPa,6.3 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Dec,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,30.3 °C,26.6 °C,22.7 °C,24.4 °C,22.7 °C,21.1 °C,94%,86%,69%,6 kph,2 kph,16 kph,1018 hPa,1015 hPa,1013 hPa,0 mm
2,29.4 °C,26.1 °C,22.8 °C,24.4 °C,22.8 °C,21.1 °C,94%,87%,73%,6 kph,3 kph,13 kph,1018 hPa,1016 hPa,1014 hPa,0.3 mm
3,31.4 °C,27.4 °C,23.4 °C,24.4 °C,22.8 °C,21.7 °C,94%,81%,62%,6 kph,3 kph,14 kph,1018 hPa,1016 hPa,1013 hPa,0 mm
4,29.7 °C,25.9 °C,22.2 °C,24.4 °C,22.9 °C,21.1 °C,94%,87%,70%,6 kph,1 kph,14 kph,1016 hPa,1014 hPa,1012 hPa,0.3 mm
5,31.4 °C,27.1 °C,22.9 °C,24.4 °C,22.9 °C,21.1 °C,94%,81%,65%,5 kph,3 kph,13 kph,1015 hPa,1013 hPa,1011 hPa,3.6 mm
6,29.2 °C,25.2 °C,21.3 °C,23.9 °C,22.3 °C,20 °C,94%,85%,71%,11 kph,3 kph,19 kph,1016 hPa,1014 hPa,1011 hPa,0 mm
7,25.5 °C,24.1 °C,22.7 °C,23.3 °C,22.3 °C,21.1 °C,94%,93%,89%,6 kph,3 kph,13 kph,1014 hPa,1012 hPa,1010 hPa,23.6 mm
8,29.5 °C,26.2 °C,22.8 °C,24.4 °C,23.1 °C,21.7 °C,94%,88%,75%,6 kph,3 kph,16 kph,1012 hPa,1009 hPa,1007 hPa,21.3 mm
9,29.7 °C,26.2 °C,22.8 °C,23.9 °C,22.9 °C,21.7 °C,94%,86%,73%,8 kph,3 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
10,27.2 °C,25 °C,22.8 °C,23.9 °C,22.4 °C,21.7 °C,94%,91%,82%,19 kph,9 kph,31 kph,1012 hPa,1011 hPa,1009 hPa,18.5 mm
11,25.6 °C,24.2 °C,22.8 °C,23.9 °C,22.5 °C,21.7 °C,94%,93%,91%,11 kph,5 kph,23 kph,1013 hPa,1011 hPa,1010 hPa,5.3 mm
12,27.8 °C,25.3 °C,22.7 °C,24.4 °C,22.9 °C,21.7 °C,95%,91%,83%,10 kph,2 kph,19 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
13,29.5 °C,26.3 °C,23.1 °C,25 °C,23.5 °C,21.7 °C,95%,90%,77%,6 kph,2 kph,13 kph,1013 hPa,1011 hPa,1008 hPa,0.3 mm
14,28 °C,25.2 °C,22.4 °C,25 °C,22.7 °C,21.1 °C,95%,93%,83%,8 kph,3 kph,16 kph,1014 hPa,1012 hPa,1010 hPa,33 mm
15,23.9 °C,23.4 °C,23 °C,22.8 °C,22 °C,21.7 °C,94%,94%,94%,6 kph,5 kph,14 kph,1016 hPa,1015 hPa,1013 hPa,9.7 mm
16,24.2 °C,23.2 °C,22.1 °C,22.8 °C,21.4 °C,20.6 °C,94%,93%,93%,14 kph,12 kph,29 kph,1017 hPa,1015 hPa,1014 hPa,5.1 mm
18,21.1 °C,21.1 °C,21.1 °C,19.4 °C,19.4 °C,19.4 °C,93%,93%,93%,16 kph,16 kph,0 kph,1019 hPa,1019 hPa,1019 hPa,0 mm
19,29.3 °C,26.7 °C,24.1 °C,22.8 °C,22.2 °C,21.1 °C,88%,79%,67%,2 kph,0 kph,5 kph,1014 hPa,1014 hPa,1013 hPa,0 mm
20,30.5 °C,26.7 °C,22.9 °C,24.4 °C,22.7 °C,21.7 °C,94%,85%,69%,5 kph,2 kph,11 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
21,26.1 °C,24.3 °C,22.6 °C,23.9 °C,22.4 °C,21.1 °C,94%,92%,87%,6 kph,2 kph,13 kph,1016 hPa,1014 hPa,1013 hPa,20.6 mm
22,31.1 °C,26.8 °C,22.4 °C,25 °C,22.6 °C,20 °C,95%,83%,60%,5 kph,2 kph,13 kph,1015 hPa,1013 hPa,1010 hPa,0 mm
23,28.5 °C,24.1 °C,19.6 °C,24.4 °C,20.8 °C,18.3 °C,94%,89%,77%,10 kph,3 kph,18 kph,1015 hPa,1013 hPa,1011 hPa,0.3 mm
24,24.7 °C,24.7 °C,24.7 °C,21.7 °C,21.7 °C,21.7 °C,85%,85%,85%,2 kph,2 kph,10 kph,1012 hPa,1012 hPa,1012 hPa,2 mm
26,22.7 °C,22.7 °C,22.7 °C,21.1 °C,21.1 °C,21.1 °C,94%,94%,94%,10 kph,10 kph,11 kph,1013 hPa,1013 hPa,1013 hPa,0 mm
