date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
8,32.4 °C,28.3 °C,24.2 °C,27.2 °C,24.5 °C,23.3 °C,97%,90%,69%,5 kph,1 kph,13 kph,1010 hPa,1008 hPa,1006 hPa,2.8 mm
9,32.3 °C,28.2 °C,24.1 °C,26.1 °C,24.3 °C,23.3 °C,97%,90%,70%,5 kph,1 kph,14 kph,1010 hPa,1008 hPa,1005 hPa,5.1 mm
10,33 °C,28.7 °C,24.3 °C,26.7 °C,24.6 °C,23.3 °C,97%,86%,63%,10 kph,2 kph,19 kph,1008 hPa,1006 hPa,1004 hPa,5.1 mm
11,32.3 °C,27.8 °C,23.3 °C,26.7 °C,24.3 °C,22.2 °C,97%,88%,67%,6 kph,1 kph,14 kph,1008 hPa,1006 hPa,1005 hPa,0.3 mm
12,32 °C,27.8 °C,23.6 °C,26.7 °C,24.2 °C,22.8 °C,97%,90%,72%,6 kph,1 kph,21 kph,1008 hPa,1007 hPa,1005 hPa,6.3 mm
13,32.1 °C,27.8 °C,23.5 °C,26.1 °C,24.4 °C,22.8 °C,97%,86%,66%,8 kph,2 kph,18 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
14,32.3 °C,28.2 °C,24.2 °C,26.7 °C,24.8 °C,23.3 °C,97%,87%,69%,6 kph,1 kph,16 kph,1007 hPa,1006 hPa,1004 hPa,0 mm
15,31.9 °C,27.9 °C,23.9 °C,26.1 °C,24.7 °C,23.3 °C,97%,86%,68%,6 kph,2 kph,18 kph,1006 hPa,1004 hPa,1002 hPa,0 mm
16,31.5 °C,27.8 °C,24.2 °C,25.6 °C,24.5 °C,23.3 °C,97%,87%,69%,6 kph,2 kph,19 kph,1007 hPa,1005 hPa,1003 hPa,5.6 mm
17,31.8 °C,28 °C,24.2 °C,26.1 °C,24.7 °C,23.3 °C,97%,88%,69%,6 kph,2 kph,14 kph,1008 hPa,1007 hPa,1005 hPa,0.8 mm
18,32.4 °C,28.4 °C,24.4 °C,26.1 °C,24.7 °C,23.3 °C,97%,87%,66%,5 kph,1 kph,16 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
19,32.4 °C,28.2 °C,23.8 °C,26.7 °C,24.5 °C,22.8 °C,97%,87%,67%,5 kph,2 kph,18 kph,1007 hPa,1006 hPa,1004 hPa,0 mm
20,32.4 °C,28.4 °C,24.4 °C,26.7 °C,24.3 °C,23.3 °C,97%,90%,70%,8 kph,1 kph,19 kph,1009 hPa,1008 hPa,1006 hPa,3 mm
21,31.4 °C,27.6 °C,23.6 °C,26.1 °C,24.2 °C,22.8 °C,97%,90%,73%,6 kph,1 kph,18 kph,1010 hPa,1009 hPa,1007 hPa,0.3 mm
22,33.9 °C,28.8 °C,23.7 °C,26.1 °C,24.2 °C,22.8 °C,97%,88%,63%,8 kph,1 kph,18 kph,1009 hPa,1008 hPa,1006 hPa,29.5 mm
23,30.7 °C,26.7 °C,24 °C,26.7 °C,24.8 °C,23.3 °C,97%,91%,75%,5 kph,1 kph,13 kph,1009 hPa,1006 hPa,1004 hPa,1.5 mm
24,31.7 °C,26.5 °C,24.6 °C,26.7 °C,24.6 °C,23.9 °C,97%,91%,72%,5 kph,1 kph,13 kph,1006 hPa,1004 hPa,1002 hPa,13.7 mm
25,30.5 °C,25.9 °C,24.2 °C,26.1 °C,24.2 °C,23.3 °C,96%,92%,77%,6 kph,2 kph,23 kph,1006 hPa,1004 hPa,1002 hPa,8.1 mm
26,30 °C,26.6 °C,24.1 °C,26.1 °C,24.5 °C,23.3 °C,97%,90%,77%,5 kph,1 kph,16 kph,1006 hPa,1004 hPa,1002 hPa,14.5 mm
27,30 °C,27.2 °C,25.2 °C,26.1 °C,24.8 °C,23.9 °C,96%,88%,77%,8 kph,2 kph,26 kph,1007 hPa,1005 hPa,1003 hPa,4.6 mm
28,29.8 °C,26.1 °C,23.9 °C,26.1 °C,24.2 °C,22.8 °C,96%,91%,77%,6 kph,1 kph,16 kph,1009 hPa,1007 hPa,1005 hPa,11.7 mm
29,27.8 °C,24.9 °C,23.3 °C,25.6 °C,23.6 °C,22.2 °C,97%,94%,87%,6 kph,1 kph,18 kph,1009 hPa,1008 hPa,1006 hPa,21.3 mm
30,31.1 °C,26.7 °C,23 °C,26.1 °C,24.2 °C,22.2 °C,97%,88%,71%,6 kph,1 kph,16 kph,1009 hPa,1007 hPa,1004 hPa,0.8 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Oct,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,32.1 °C,27.4 °C,23.9 °C,25.6 °C,24.3 °C,22.8 °C,97%,86%,67%,6 kph,2 kph,19 kph,1009 hPa,1007 hPa,1005 hPa,0.3 mm
2,31.8 °C,26.7 °C,23.3 °C,26.1 °C,24.3 °C,22.2 °C,97%,89%,71%,6 kph,1 kph,16 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
3,31 °C,26.8 °C,24.4 °C,26.7 °C,24.8 °C,23.3 °C,96%,90%,73%,5 kph,1 kph,13 kph,1008 hPa,1006 hPa,1005 hPa,2.3 mm
4,28.7 °C,25.4 °C,23.8 °C,26.1 °C,24.1 °C,22.8 °C,97%,94%,85%,5 kph,1 kph,14 kph,1007 hPa,1005 hPa,1004 hPa,24.1 mm
5,30.7 °C,25.3 °C,23.5 °C,25.6 °C,23.9 °C,22.8 °C,97%,94%,74%,5 kph,0 kph,18 kph,1006 hPa,1004 hPa,1003 hPa,51.3 mm
6,29.6 °C,26.1 °C,23.9 °C,26.1 °C,24.3 °C,23.3 °C,98%,91%,79%,6 kph,1 kph,19 kph,1009 hPa,1007 hPa,1004 hPa,3.6 mm
7,31.9 °C,27.5 °C,23.6 °C,26.1 °C,24.6 °C,22.8 °C,97%,87%,67%,5 kph,2 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
8,32.7 °C,27.2 °C,24.1 °C,26.1 °C,24.8 °C,23.3 °C,97%,89%,69%,3 kph,1 kph,13 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
9,32.6 °C,26.9 °C,23.2 °C,26.7 °C,24.6 °C,22.2 °C,97%,89%,68%,5 kph,1 kph,11 kph,1009 hPa,1007 hPa,1005 hPa,14.5 mm
10,33.2 °C,26.8 °C,24.2 °C,26.7 °C,24.5 °C,23.3 °C,97%,90%,64%,6 kph,1 kph,14 kph,1008 hPa,1007 hPa,1005 hPa,11.9 mm
11,30.7 °C,26.4 °C,23.3 °C,26.7 °C,24.3 °C,22.8 °C,97%,90%,75%,5 kph,1 kph,16 kph,1009 hPa,1006 hPa,1004 hPa,13.5 mm
12,30.8 °C,26.5 °C,23.9 °C,26.1 °C,24.5 °C,23.3 °C,97%,91%,75%,3 kph,1 kph,11 kph,1008 hPa,1006 hPa,1004 hPa,10.9 mm
13,30.9 °C,25.9 °C,23.3 °C,26.1 °C,24.1 °C,22.8 °C,97%,92%,76%,5 kph,1 kph,13 kph,1008 hPa,1006 hPa,1004 hPa,13.5 mm
14,26.1 °C,25.1 °C,24.5 °C,24.4 °C,23.8 °C,23.3 °C,96%,94%,89%,10 kph,4 kph,26 kph,1005 hPa,1003 hPa,1000 hPa,61 mm
15,26.9 °C,25.3 °C,24.2 °C,24.4 °C,23.4 °C,22.8 °C,96%,91%,87%,13 kph,8 kph,39 kph,1002 hPa,1000 hPa,998 hPa,70.1 mm
16,31 °C,27.7 °C,24.6 °C,26.1 °C,25 °C,23.9 °C,97%,87%,73%,5 kph,2 kph,14 kph,1007 hPa,1004 hPa,1002 hPa,1 mm
17,32.6 °C,27.2 °C,24.1 °C,26.1 °C,24.8 °C,23.3 °C,97%,89%,70%,6 kph,1 kph,21 kph,1008 hPa,1006 hPa,1005 hPa,2.5 mm
18,31.5 °C,26.8 °C,24.4 °C,26.7 °C,24.9 °C,23.9 °C,97%,91%,74%,6 kph,2 kph,16 kph,1008 hPa,1005 hPa,1003 hPa,26.9 mm
19,28.7 °C,27.2 °C,25 °C,25.6 °C,24.6 °C,23.3 °C,95%,87%,81%,8 kph,3 kph,23 kph,1004 hPa,1001 hPa,999 hPa,3.6 mm
20,30.7 °C,28 °C,25.8 °C,26.1 °C,25.3 °C,24.4 °C,96%,87%,76%,6 kph,3 kph,21 kph,1007 hPa,1004 hPa,1001 hPa,1.5 mm
21,32 °C,26.9 °C,23.8 °C,26.7 °C,24.9 °C,22.8 °C,97%,91%,74%,5 kph,1 kph,14 kph,1010 hPa,1008 hPa,1006 hPa,18.3 mm
22,32.3 °C,27.9 °C,23.3 °C,26.1 °C,24.5 °C,22.2 °C,97%,84%,66%,10 kph,2 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,0.3 mm
23,32 °C,27.2 °C,23.6 °C,26.7 °C,24.7 °C,22.8 °C,97%,88%,73%,6 kph,2 kph,18 kph,1009 hPa,1008 hPa,1006 hPa,1.3 mm
24,32.7 °C,27.1 °C,22.7 °C,25.6 °C,23.4 °C,21.1 °C,97%,83%,54%,3 kph,1 kph,11 kph,1010 hPa,1008 hPa,1006 hPa,0.3 mm
25,30.5 °C,26.8 °C,23.7 °C,26.1 °C,24.4 °C,22.8 °C,96%,88%,77%,5 kph,2 kph,18 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
26,32.4 °C,27.2 °C,23.8 °C,26.1 °C,24.4 °C,22.8 °C,96%,87%,69%,6 kph,2 kph,19 kph,1011 hPa,1010 hPa,1008 hPa,0.3 mm
27,28.2 °C,26.3 °C,24.7 °C,25.6 °C,24.6 °C,23.9 °C,96%,91%,85%,5 kph,2 kph,14 kph,1013 hPa,1010 hPa,1008 hPa,8.9 mm
28,30.4 °C,27 °C,24.6 °C,26.1 °C,24.5 °C,22.8 °C,94%,88%,77%,5 kph,2 kph,16 kph,1011 hPa,1009 hPa,1006 hPa,1.8 mm
29,31.4 °C,27.3 °C,24.7 °C,26.1 °C,24.6 °C,23.9 °C,96%,87%,71%,6 kph,2 kph,18 kph,1010 hPa,1009 hPa,1007 hPa,8.1 mm
30,30 °C,26.9 °C,24.4 °C,25.6 °C,24.2 °C,23.3 °C,94%,86%,73%,5 kph,2 kph,18 kph,1012 hPa,1010 hPa,1007 hPa,4.3 mm
31,30 °C,26.3 °C,23 °C,25.6 °C,23.6 °C,21.7 °C,95%,87%,75%,8 kph,3 kph,27 kph,1010 hPa,1008 hPa,1007 hPa,21.6 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Nov,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,27.8 °C,25.7 °C,23.4 °C,24.4 °C,23.6 °C,22.2 °C,96%,90%,83%,6 kph,3 kph,21 kph,1009 hPa,1007 hPa,1005 hPa,22.6 mm
2,29.2 °C,26.6 °C,25 °C,26.1 °C,24.2 °C,22.8 °C,93%,88%,83%,8 kph,4 kph,19 kph,1008 hPa,1006 hPa,1004 hPa,4.3 mm
3,26 °C,24.7 °C,23.6 °C,24.4 °C,23.5 °C,22.2 °C,96%,94%,89%,5 kph,2 kph,14 kph,1008 hPa,1006 hPa,1005 hPa,40.1 mm
4,25.3 °C,24.5 °C,23.8 °C,24.4 °C,23.5 °C,22.8 °C,97%,96%,94%,3 kph,2 kph,13 kph,1008 hPa,1006 hPa,1005 hPa,17.3 mm
5,31.7 °C,26.8 °C,23.8 °C,25.6 °C,23.7 °C,22.2 °C,97%,86%,68%,6 kph,3 kph,26 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
6,30.6 °C,26 °C,22 °C,25 °C,22.6 °C,21.1 °C,97%,84%,64%,8 kph,3 kph,24 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
7,29.1 °C,25.9 °C,22.8 °C,23.9 °C,22.3 °C,21.1 °C,95%,83%,70%,10 kph,4 kph,27 kph,1013 hPa,1011 hPa,1009 hPa,0.3 mm
8,30.7 °C,26.7 °C,22.8 °C,23.3 °C,21.2 °C,18.9 °C,90%,74%,63%,6 kph,4 kph,23 kph,1012 hPa,1011 hPa,1010 hPa,0 mm
9,28.8 °C,25.4 °C,23.6 °C,22.2 °C,21.2 °C,20.6 °C,89%,79%,68%,8 kph,5 kph,26 kph,1012 hPa,1011 hPa,1009 hPa,0 mm
10,30.8 °C,24.7 °C,19.2 °C,23.9 °C,21.5 °C,18.3 °C,97%,85%,61%,6 kph,2 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
11,30.3 °C,25.8 °C,21.8 °C,24.4 °C,22.5 °C,21.1 °C,96%,84%,67%,8 kph,2 kph,23 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
12,31.8 °C,27.2 °C,23.9 °C,24.4 °C,23.3 °C,22.2 °C,90%,81%,66%,8 kph,3 kph,21 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
13,31.6 °C,26.2 °C,23.1 °C,25 °C,23.4 °C,21.7 °C,94%,87%,68%,6 kph,3 kph,19 kph,1011 hPa,1009 hPa,1008 hPa,15.2 mm
14,30.8 °C,26.4 °C,24.3 °C,25.6 °C,23.9 °C,22.8 °C,93%,88%,73%,5 kph,3 kph,18 kph,1009 hPa,1007 hPa,1006 hPa,14.2 mm
15,29 °C,25.2 °C,23.5 °C,25.6 °C,23.3 °C,22.2 °C,94%,91%,81%,5 kph,1 kph,13 kph,1009 hPa,1008 hPa,1006 hPa,2.5 mm
16,31.6 °C,26.8 °C,22.1 °C,26.1 °C,23.3 °C,20.6 °C,94%,83%,69%,6 kph,3 kph,21 kph,1010 hPa,1009 hPa,1007 hPa,0.3 mm
17,31.1 °C,25.8 °C,23.2 °C,25.6 °C,23.2 °C,21.7 °C,93%,88%,69%,5 kph,2 kph,13 kph,1010 hPa,1009 hPa,1007 hPa,49.5 mm
18,29.8 °C,26.6 °C,23.3 °C,25 °C,23.4 °C,21.7 °C,93%,85%,73%,10 kph,4 kph,27 kph,1009 hPa,1007 hPa,1005 hPa,1.5 mm
19,30.2 °C,26.6 °C,23.1 °C,25.6 °C,23.6 °C,21.7 °C,93%,87%,78%,8 kph,3 kph,23 kph,1009 hPa,1008 hPa,1006 hPa,27.2 mm
20,31.3 °C,27.7 °C,24.1 °C,25.6 °C,23.7 °C,22.2 °C,93%,84%,70%,11 kph,4 kph,26 kph,1010 hPa,1009 hPa,1007 hPa,12.4 mm
21,32.2 °C,27.2 °C,22.3 °C,24.4 °C,22.7 °C,20.6 °C,94%,80%,59%,13 kph,4 kph,31 kph,1010 hPa,1008 hPa,1006 hPa,0.5 mm
22,31.4 °C,28 °C,24.6 °C,25 °C,23.4 °C,22.2 °C,91%,79%,65%,13 kph,5 kph,40 kph,1010 hPa,1008 hPa,1006 hPa,0.5 mm
23,28.8 °C,26.4 °C,24.1 °C,24.4 °C,23.4 °C,22.2 °C,90%,84%,78%,8 kph,4 kph,21 kph,1010 hPa,1008 hPa,1006 hPa,0.5 mm
24,28.3 °C,26.3 °C,24.4 °C,24.4 °C,22.9 °C,21.7 °C,91%,83%,73%,8 kph,5 kph,29 kph,1009 hPa,1006 hPa,1004 hPa,5.1 mm
25,28.3 °C,25.9 °C,23.4 °C,24.4 °C,23.3 °C,21.7 °C,92%,87%,80%,10 kph,5 kph,27 kph,1007 hPa,1005 hPa,1003 hPa,51.8 mm
26,31.6 °C,28.9 °C,26.3 °C,25.6 °C,24.4 °C,23.3 °C,90%,82%,71%,10 kph,6 kph,29 kph,1009 hPa,1007 hPa,1005 hPa,0.3 mm
27,31.6 °C,27.9 °C,24.2 °C,25.6 °C,24.1 °C,22.2 °C,92%,82%,68%,8 kph,3 kph,18 kph,1009 hPa,1008 hPa,1006 hPa,0 mm
28,31.7 °C,27.4 °C,23.1 °C,26.1 °C,23.8 °C,21.7 °C,93%,83%,70%,10 kph,3 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
29,31.2 °C,27.9 °C,24.7 °C,25 °C,23.1 °C,21.7 °C,87%,78%,62%,10 kph,5 kph,27 kph,1012 hPa,1011 hPa,1009 hPa,2 mm
30,31.3 °C,27.7 °C,24.2 °C,25 °C,23.4 °C,21.7 °C,88%,80%,67%,11 kph,5 kph,27 kph,1012 hPa,1011 hPa,1009 hPa,6.9 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Dec,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,31.8 °C,27.9 °C,23.9 °C,25.6 °C,23.7 °C,22.2 °C,92%,80%,66%,11 kph,5 kph,31 kph,1012 hPa,1010 hPa,1008 hPa,0.5 mm
2,32.2 °C,28 °C,23.9 °C,25 °C,23.4 °C,22.2 °C,92%,80%,62%,11 kph,4 kph,26 kph,1012 hPa,1011 hPa,1009 hPa,2 mm
3,31.4 °C,27.7 °C,23.9 °C,24.4 °C,23.2 °C,21.7 °C,92%,80%,66%,8 kph,3 kph,24 kph,1012 hPa,1010 hPa,1008 hPa,1.3 mm
4,31.8 °C,27.9 °C,23.9 °C,25 °C,23.4 °C,21.7 °C,89%,78%,64%,8 kph,4 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
5,31.7 °C,27.6 °C,23.4 °C,25 °C,23.5 °C,21.7 °C,92%,82%,68%,11 kph,4 kph,23 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
6,30.2 °C,27.6 °C,25 °C,25 °C,23.7 °C,22.8 °C,90%,86%,75%,8 kph,4 kph,26 kph,1010 hPa,1008 hPa,1006 hPa,21.1 mm
7,28.1 °C,26.3 °C,24.6 °C,25 °C,23.6 °C,22.8 °C,93%,88%,82%,8 kph,2 kph,19 kph,1009 hPa,1007 hPa,1005 hPa,2.8 mm
8,28.5 °C,25.5 °C,22.6 °C,24.4 °C,22.7 °C,20.6 °C,93%,88%,80%,6 kph,2 kph,16 kph,1008 hPa,1005 hPa,1003 hPa,27.4 mm
9,31.2 °C,27.1 °C,23.1 °C,25.6 °C,23.5 °C,21.7 °C,93%,87%,71%,5 kph,1 kph,13 kph,1008 hPa,1005 hPa,1003 hPa,7.9 mm
10,31.3 °C,27.5 °C,23.7 °C,25.6 °C,23.6 °C,22.2 °C,93%,85%,70%,5 kph,2 kph,14 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
11,30.3 °C,26.6 °C,22.8 °C,25.6 °C,23.4 °C,21.1 °C,93%,87%,76%,6 kph,2 kph,14 kph,1007 hPa,1005 hPa,1003 hPa,39.4 mm
12,30.8 °C,27.3 °C,23.9 °C,25.6 °C,23.7 °C,22.2 °C,93%,87%,75%,5 kph,1 kph,11 kph,1008 hPa,1006 hPa,1004 hPa,4.6 mm
13,30.2 °C,27.1 °C,23.9 °C,25.6 °C,23.4 °C,22.2 °C,93%,89%,75%,5 kph,1 kph,18 kph,1009 hPa,1008 hPa,1006 hPa,8.6 mm
14,30.7 °C,26.7 °C,22.8 °C,25 °C,23.2 °C,21.1 °C,94%,86%,70%,6 kph,1 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
15,29.3 °C,26.5 °C,23.7 °C,25 °C,23.2 °C,22.2 °C,93%,88%,78%,5 kph,1 kph,13 kph,1011 hPa,1010 hPa,1008 hPa,10.7 mm
16,25.7 °C,24.3 °C,22.8 °C,23.3 °C,22.1 °C,20.6 °C,93%,91%,87%,5 kph,2 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,109.5 mm
17,26.2 °C,24.4 °C,22.6 °C,22.2 °C,21.7 °C,20.6 °C,92%,85%,79%,6 kph,3 kph,26 kph,1013 hPa,1011 hPa,1009 hPa,6.9 mm
18,29.8 °C,27 °C,24.2 °C,24.4 °C,22.8 °C,21.7 °C,91%,85%,74%,8 kph,4 kph,23 kph,1014 hPa,1011 hPa,1009 hPa,17 mm
19,29.2 °C,26 °C,22.8 °C,25 °C,23.1 °C,20.6 °C,92%,86%,79%,8 kph,3 kph,23 kph,1011 hPa,1010 hPa,1008 hPa,32.5 mm
20,30.4 °C,26 °C,21.6 °C,23.9 °C,22.3 °C,20 °C,93%,81%,68%,8 kph,3 kph,27 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
21,30.6 °C,26.9 °C,23.2 °C,23.9 °C,22.7 °C,21.7 °C,92%,80%,60%,10 kph,5 kph,32 kph,1011 hPa,1009 hPa,1008 hPa,0.3 mm
22,29.7 °C,26.3 °C,22.9 °C,25 °C,22.9 °C,21.1 °C,91%,86%,76%,6 kph,3 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,3.6 mm
23,29.2 °C,26.6 °C,23.9 °C,25 °C,23.1 °C,21.7 °C,89%,84%,79%,10 kph,5 kph,31 kph,1009 hPa,1007 hPa,1005 hPa,4.6 mm
24,28.5 °C,26.3 °C,24.1 °C,24.4 °C,23 °C,21.7 °C,91%,85%,79%,11 kph,6 kph,31 kph,1009 hPa,1007 hPa,1005 hPa,12.2 mm
25,27.3 °C,25.9 °C,24.6 °C,23.3 °C,23 °C,22.2 °C,91%,87%,78%,32 kph,9 kph,76 kph,1007 hPa,996 hPa,986 hPa,57.7 mm
26,30.2 °C,27.6 °C,24.9 °C,25.6 °C,24.2 °C,23.3 °C,91%,85%,75%,26 kph,7 kph,47 kph,1007 hPa,1002 hPa,997 hPa,15.2 mm
27,31.3 °C,27.6 °C,23.7 °C,26.1 °C,24.1 °C,22.2 °C,93%,85%,72%,6 kph,2 kph,16 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
28,30.8 °C,27.3 °C,23.7 °C,25.6 °C,23.7 °C,22.2 °C,93%,85%,74%,11 kph,3 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
29,30.4 °C,26.5 °C,22.5 °C,25.6 °C,22.9 °C,21.1 °C,93%,86%,74%,8 kph,2 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
30,31.5 °C,27.4 °C,23.3 °C,25 °C,22.8 °C,21.1 °C,91%,79%,63%,8 kph,4 kph,26 kph,1012 hPa,1011 hPa,1010 hPa,0.3 mm
31,30.2 °C,27.1 °C,23.9 °C,25 °C,22.9 °C,21.1 °C,88%,81%,66%,8 kph,4 kph,27 kph,1011 hPa,1010 hPa,1008 hPa,10.4 mm
2017,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Jan,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,28.3 °C,26.1 °C,23.9 °C,23.3 °C,22.7 °C,21.7 °C,90 %,84 %,74 %,8 kph,4 kph,35 kph,1012 hPa,1010 hPa,1008 hPa,8.1 mm
2,30.2 °C,27.3 °C,24.4 °C,25 °C,23.3 °C,22.2 °C,90 %,86 %,74 %,8 kph,4 kph,24 kph,1011 hPa,1009 hPa,1007 hPa,8.6 mm
3,27.7 °C,26.3 °C,25 °C,24.4 °C,22.9 °C,21.7 °C,90 %,85 %,76 %,6 kph,4 kph,27 kph,1011 hPa,1009 hPa,1008 hPa,10.7 mm
4,30.4 °C,27.3 °C,24.2 °C,25.6 °C,23.4 °C,21.7 °C,88 %,84 %,75 %,10 kph,5 kph,26 kph,1010 hPa,1009 hPa,1007 hPa,1.8 mm
5,29.2 °C,26.6 °C,24 °C,24.4 °C,22.6 °C,20.6 °C,92 %,83 %,70 %,10 kph,5 kph,31 kph,1010 hPa,1009 hPa,1007 hPa,6.6 mm
6,28.9 °C,26.3 °C,23.8 °C,22.8 °C,22.1 °C,21.1 °C,88 %,80 %,70 %,8 kph,4 kph,26 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
7,29.9 °C,26.1 °C,22.3 °C,23.3 °C,21.6 °C,20.6 °C,91 %,81 %,64 %,6 kph,2 kph,23 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
8,28.7 °C,25.6 °C,22.6 °C,23.3 °C,21.8 °C,20.6 °C,90 %,81 %,71 %,10 kph,5 kph,35 kph,1008 hPa,1006 hPa,1005 hPa,0 mm
9,25.8 °C,24.8 °C,23.7 °C,22.8 °C,22.4 °C,22.2 °C,92 %,88 %,82 %,8 kph,4 kph,23 kph,1008 hPa,1006 hPa,1004 hPa,55.6 mm
10,26.8 °C,25.3 °C,23.8 °C,23.9 °C,22.6 °C,21.7 °C,92 %,88 %,80 %,10 kph,4 kph,24 kph,1009 hPa,1008 hPa,1006 hPa,23.9 mm
11,29.6 °C,26.9 °C,24.1 °C,25 °C,23.1 °C,22.2 °C,92 %,85 %,76 %,8 kph,4 kph,23 kph,1010 hPa,1009 hPa,1007 hPa,45.7 mm
12,29.4 °C,26.7 °C,23.9 °C,23.9 °C,22.3 °C,21.1 °C,87 %,81 %,72 %,11 kph,5 kph,32 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
13,25.3 °C,23.8 °C,22.4 °C,22.8 °C,22.1 °C,20.6 °C,92 %,89 %,85 %,10 kph,4 kph,24 kph,1008 hPa,1007 hPa,1006 hPa,20.8 mm
14,25.8 °C,24.9 °C,23.9 °C,22.8 °C,22.3 °C,22.2 °C,91 %,88 %,83 %,11 kph,7 kph,31 kph,1009 hPa,1007 hPa,1005 hPa,5.1 mm
15,28.7 °C,26.3 °C,24.1 °C,24.4 °C,22.6 °C,21.1 °C,88 %,85 %,77 %,14 kph,7 kph,34 kph,1009 hPa,1008 hPa,1006 hPa,5.3 mm
16,27.6 °C,25.6 °C,23.6 °C,21.7 °C,20.2 °C,17.8 °C,86 %,74 %,62 %,13 kph,9 kph,42 kph,1012 hPa,1009 hPa,1007 hPa,1 mm
17,29.4 °C,26.8 °C,24.1 °C,20.6 °C,19.8 °C,18.3 °C,80 %,68 %,59 %,18 kph,9 kph,47 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
18,27.9 °C,25.9 °C,23.9 °C,22.2 °C,21.2 °C,18.9 °C,88 %,79 %,69 %,10 kph,5 kph,24 kph,1016 hPa,1014 hPa,1012 hPa,0.8 mm
19,29.7 °C,26.2 °C,22.8 °C,22.8 °C,21.8 °C,19.4 °C,86 %,78 %,67 %,8 kph,5 kph,27 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
20,27.2 °C,24.3 °C,21.4 °C,22.8 °C,21.4 °C,19.4 °C,89 %,81 %,75 %,11 kph,6 kph,37 kph,1013 hPa,1011 hPa,1010 hPa,0.5 mm
21,27.7 °C,25.9 °C,24.1 °C,22.8 °C,22.1 °C,21.1 °C,90 %,83 %,75 %,11 kph,7 kph,32 kph,1014 hPa,1013 hPa,1011 hPa,4.3 mm
22,26.3 °C,24.8 °C,23.3 °C,23.3 °C,22.2 °C,21.7 °C,93 %,89 %,80 %,10 kph,3 kph,23 kph,1015 hPa,1014 hPa,1012 hPa,62.7 mm
23,29.6 °C,27.1 °C,24.4 °C,23.9 °C,22.6 °C,21.7 °C,85 %,80 %,70 %,11 kph,8 kph,37 kph,1015 hPa,1013 hPa,1011 hPa,0.5 mm
24,29.9 °C,27.4 °C,25.1 °C,22.8 °C,21.4 °C,20.6 °C,81 %,74 %,62 %,16 kph,9 kph,39 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
25,28.6 °C,26.3 °C,23.9 °C,21.7 °C,20.9 °C,20 °C,86 %,77 %,65 %,11 kph,5 kph,35 kph,1015 hPa,1014 hPa,1012 hPa,0.5 mm
26,29.7 °C,26.3 °C,23.1 °C,22.2 °C,20.7 °C,19.4 °C,86 %,77 %,62 %,11 kph,5 kph,29 kph,1014 hPa,1012 hPa,1010 hPa,1.3 mm
