date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
28,33.1 °C,29.4 °C,25.7 °C,26.7 °C,25.6 °C,24.4 °C,94%,84%,64%,6 kph,2 kph,13 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
29,34.7 °C,29.9 °C,25.1 °C,26.7 °C,24.6 °C,23.3 °C,96%,80%,60%,21 kph,3 kph,27 kph,1012 hPa,1009 hPa,1007 hPa,0.3 mm
30,34.9 °C,30.4 °C,25.8 °C,26.7 °C,20.4 °C,23.9 °C,95%,74%,58%,10 kph,2 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
31,33.8 °C,29.9 °C,25.9 °C,26.7 °C,3.9 °C,23.9 °C,93%,45%,57%,6 kph,0 kph,13 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Jun,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,31.1 °C,27.9 °C,24.7 °C,27.2 °C,14.3 °C,23.3 °C,96%,67%,77%,8 kph,1 kph,16 kph,1012 hPa,1009 hPa,1006 hPa,0.3 mm
2,34.1 °C,29.4 °C,24.8 °C,27.2 °C,25.2 °C,23.3 °C,95%,86%,65%,18 kph,3 kph,31 kph,1011 hPa,1008 hPa,1005 hPa,3.6 mm
3,34.1 °C,29.4 °C,24.7 °C,27.2 °C,25.3 °C,23.9 °C,96%,80%,62%,14 kph,3 kph,21 kph,1011 hPa,1008 hPa,1006 hPa,0 mm
4,34.2 °C,29.6 °C,25 °C,27.8 °C,25.4 °C,23.3 °C,94%,81%,64%,16 kph,3 kph,29 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
5,34.3 °C,29.8 °C,25.3 °C,27.2 °C,24.9 °C,21.7 °C,94%,84%,60%,29 kph,3 kph,29 kph,1011 hPa,1009 hPa,1007 hPa,0.5 mm
6,32.7 °C,28.7 °C,24.6 °C,27.2 °C,25.3 °C,22.2 °C,96%,87%,69%,16 kph,2 kph,35 kph,1013 hPa,1010 hPa,1007 hPa,5.1 mm
7,33.4 °C,29 °C,24.7 °C,26.1 °C,23.7 °C,22.8 °C,95%,83%,57%,21 kph,4 kph,29 kph,1012 hPa,1010 hPa,1007 hPa,0.5 mm
8,33.3 °C,29.1 °C,24.8 °C,26.1 °C,24.5 °C,23.3 °C,94%,78%,60%,14 kph,4 kph,24 kph,1011 hPa,1008 hPa,1005 hPa,0 mm
9,31.8 °C,28.7 °C,25.6 °C,27.2 °C,23.3 °C,23.3 °C,90%,84%,74%,10 kph,2 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,12.2 mm
10,32.2 °C,28.3 °C,24.4 °C,27.2 °C,16.6 °C,23.3 °C,95%,69%,65%,10 kph,2 kph,16 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
11,34.6 °C,30 °C,25.4 °C,27.2 °C,25.3 °C,23.9 °C,94%,82%,59%,14 kph,4 kph,26 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
12,33.8 °C,29.3 °C,24.8 °C,26.7 °C,24.6 °C,22.8 °C,91%,81%,63%,21 kph,3 kph,37 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
13,32.5 °C,28.5 °C,24.6 °C,26.7 °C,24.9 °C,23.3 °C,94%,86%,72%,18 kph,3 kph,26 kph,1011 hPa,1009 hPa,1007 hPa,6.3 mm
14,33.3 °C,28.7 °C,24.1 °C,27.2 °C,25.2 °C,23.3 °C,96%,85%,67%,18 kph,3 kph,27 kph,1010 hPa,1008 hPa,1006 hPa,0.3 mm
15,35.3 °C,29.8 °C,24.3 °C,26.7 °C,24.8 °C,23.3 °C,95%,79%,56%,13 kph,3 kph,18 kph,1011 hPa,1008 hPa,1005 hPa,0.3 mm
16,33.7 °C,29.2 °C,24.7 °C,26.7 °C,24.8 °C,22.2 °C,94%,84%,64%,10 kph,2 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,14.5 mm
17,32.4 °C,28.8 °C,25.2 °C,27.2 °C,25.5 °C,23.3 °C,93%,87%,73%,19 kph,3 kph,27 kph,1011 hPa,1009 hPa,1007 hPa,49.8 mm
18,31.3 °C,28.7 °C,26.1 °C,27.8 °C,24.9 °C,23.9 °C,93%,85%,75%,13 kph,4 kph,23 kph,1012 hPa,1009 hPa,1007 hPa,4.1 mm
19,33.3 °C,29.7 °C,26.1 °C,27.2 °C,25.6 °C,23.3 °C,91%,85%,69%,13 kph,2 kph,21 kph,1010 hPa,1008 hPa,1005 hPa,9.9 mm
20,31.3 °C,28.4 °C,25.6 °C,27.2 °C,14.3 °C,23.3 °C,91%,65%,77%,13 kph,2 kph,16 kph,1010 hPa,1007 hPa,1005 hPa,0.5 mm
21,32.8 °C,28.8 °C,24.8 °C,26.7 °C,21.7 °C,23.9 °C,94%,81%,69%,13 kph,2 kph,27 kph,1010 hPa,1008 hPa,1006 hPa,10.7 mm
22,30.9 °C,27.9 °C,24.9 °C,26.7 °C,14.4 °C,23.3 °C,94%,67%,73%,10 kph,2 kph,19 kph,1010 hPa,1008 hPa,1005 hPa,0.8 mm
23,31.8 °C,28.4 °C,25.1 °C,26.7 °C,24.4 °C,23.3 °C,95%,86%,71%,23 kph,3 kph,26 kph,1009 hPa,1007 hPa,1005 hPa,0.3 mm
24,32.6 °C,28.9 °C,25.4 °C,26.7 °C,18.7 °C,23.9 °C,94%,75%,68%,13 kph,2 kph,18 kph,1010 hPa,1008 hPa,1005 hPa,1 mm
25,32.9 °C,29.2 °C,25.4 °C,27.8 °C,25.3 °C,23.3 °C,95%,86%,66%,11 kph,2 kph,16 kph,1010 hPa,1009 hPa,1007 hPa,11.7 mm
26,31.6 °C,27.9 °C,24.2 °C,27.2 °C,24.6 °C,22.8 °C,96%,89%,75%,14 kph,2 kph,29 kph,1010 hPa,1008 hPa,1006 hPa,21.6 mm
27,30.4 °C,27.1 °C,23.7 °C,26.1 °C,21.3 °C,22.8 °C,96%,81%,76%,11 kph,3 kph,24 kph,1010 hPa,1008 hPa,1006 hPa,1.3 mm
28,33.2 °C,28.9 °C,24.7 °C,27.2 °C,21.4 °C,23.3 °C,95%,78%,67%,11 kph,2 kph,23 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
29,32.6 °C,29 °C,25.5 °C,27.2 °C,20.8 °C,23.3 °C,93%,79%,74%,8 kph,2 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,2 mm
30,30.9 °C,28.1 °C,25.3 °C,26.7 °C,21.4 °C,23.9 °C,94%,79%,73%,19 kph,4 kph,27 kph,1012 hPa,1010 hPa,1007 hPa,2 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Jul,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,33.7 °C,29.4 °C,25.2 °C,26.7 °C,21.6 °C,23.9 °C,93%,76%,64%,13 kph,2 kph,18 kph,1011 hPa,1008 hPa,1006 hPa,0 mm
2,32.8 °C,28.5 °C,24.2 °C,26.7 °C,22 °C,22.2 °C,94%,82%,71%,13 kph,3 kph,27 kph,1012 hPa,1009 hPa,1007 hPa,41.1 mm
3,32.1 °C,28.2 °C,24.3 °C,26.7 °C,24.8 °C,22.8 °C,96%,88%,71%,14 kph,2 kph,24 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
4,31.8 °C,28.2 °C,24.7 °C,26.1 °C,24.7 °C,23.3 °C,95%,85%,65%,11 kph,1 kph,19 kph,1010 hPa,1007 hPa,1005 hPa,0 mm
5,31.9 °C,28.5 °C,25.1 °C,26.7 °C,21 °C,23.9 °C,93%,79%,66%,13 kph,2 kph,18 kph,1008 hPa,1006 hPa,1004 hPa,0.5 mm
6,32.1 °C,28.2 °C,24.2 °C,26.7 °C,22.3 °C,22.2 °C,96%,78%,63%,18 kph,4 kph,24 kph,1007 hPa,1005 hPa,1003 hPa,1 mm
7,31.1 °C,28.3 °C,25.5 °C,25.6 °C,23.1 °C,22.8 °C,90%,79%,69%,19 kph,7 kph,34 kph,1006 hPa,1004 hPa,1002 hPa,5.1 mm
8,28.8 °C,27 °C,25.2 °C,25.6 °C,23 °C,22.8 °C,91%,85%,80%,23 kph,6 kph,35 kph,1006 hPa,1004 hPa,1003 hPa,15.2 mm
9,30.8 °C,27.7 °C,24.5 °C,25.6 °C,18.4 °C,22.8 °C,92%,74%,68%,21 kph,6 kph,31 kph,1008 hPa,1006 hPa,1004 hPa,4.8 mm
10,31.8 °C,28.6 °C,25.4 °C,25.6 °C,24.4 °C,22.8 °C,93%,87%,69%,14 kph,4 kph,16 kph,1009 hPa,1007 hPa,1005 hPa,14.5 mm
11,29.8 °C,27.3 °C,24.9 °C,27.2 °C,24 °C,23.9 °C,95%,90%,83%,8 kph,2 kph,14 kph,1010 hPa,1008 hPa,1007 hPa,13.5 mm
12,32.7 °C,28.1 °C,23.6 °C,26.7 °C,23.6 °C,22.8 °C,96%,84%,67%,11 kph,3 kph,24 kph,1010 hPa,1009 hPa,1007 hPa,0.3 mm
13,33.1 °C,28.4 °C,23.8 °C,27.2 °C,24.9 °C,22.8 °C,96%,85%,66%,13 kph,3 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
14,32.9 °C,29.1 °C,25.2 °C,26.7 °C,25.2 °C,23.9 °C,95%,84%,67%,14 kph,2 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,7.1 mm
15,33.2 °C,29.2 °C,25.2 °C,27.2 °C,18.2 °C,23.9 °C,95%,73%,69%,8 kph,1 kph,16 kph,1010 hPa,1008 hPa,1005 hPa,0.5 mm
16,34.1 °C,29.4 °C,24.8 °C,27.8 °C,23.7 °C,22.2 °C,95%,82%,66%,14 kph,2 kph,27 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
17,34.8 °C,29.4 °C,24 °C,27.8 °C,24.8 °C,22.8 °C,95%,80%,58%,14 kph,2 kph,16 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
18,33.6 °C,29.1 °C,24.7 °C,26.1 °C,23.2 °C,23.3 °C,94%,81%,62%,13 kph,2 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,8.1 mm
19,30.9 °C,28.2 °C,25.5 °C,27.2 °C,25.3 °C,23.9 °C,94%,88%,77%,11 kph,2 kph,14 kph,1012 hPa,1009 hPa,1007 hPa,1.5 mm
20,33.2 °C,28.8 °C,24.5 °C,27.2 °C,24.8 °C,22.2 °C,92%,83%,67%,13 kph,3 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,0.5 mm
21,33.6 °C,29.6 °C,25.6 °C,27.2 °C,25.5 °C,24.4 °C,93%,81%,63%,13 kph,2 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,0.5 mm
22,34.3 °C,29.6 °C,24.8 °C,26.7 °C,24.2 °C,21.7 °C,95%,81%,54%,13 kph,2 kph,26 kph,1010 hPa,1008 hPa,1006 hPa,2 mm
23,33.9 °C,28.8 °C,23.6 °C,26.1 °C,23.9 °C,22.2 °C,94%,83%,58%,14 kph,3 kph,29 kph,1010 hPa,1008 hPa,1005 hPa,16.3 mm
24,32.3 °C,28 °C,23.7 °C,26.7 °C,21.1 °C,22.2 °C,96%,82%,67%,19 kph,2 kph,27 kph,1009 hPa,1007 hPa,1005 hPa,16 mm
25,33.1 °C,28.5 °C,24 °C,27.2 °C,22 °C,22.8 °C,96%,80%,67%,19 kph,3 kph,24 kph,1010 hPa,1007 hPa,1005 hPa,0.3 mm
26,33.9 °C,29.2 °C,24.6 °C,27.8 °C,23.7 °C,23.3 °C,95%,77%,58%,11 kph,3 kph,23 kph,1010 hPa,1007 hPa,1005 hPa,0 mm
27,33.7 °C,29.4 °C,25.1 °C,26.7 °C,20.4 °C,23.3 °C,94%,74%,62%,11 kph,2 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
28,33.2 °C,29.3 °C,25.4 °C,26.7 °C,25.2 °C,23.9 °C,94%,82%,65%,10 kph,2 kph,19 kph,1010 hPa,1008 hPa,1005 hPa,0 mm
29,33.8 °C,29.4 °C,25 °C,27.2 °C,20.9 °C,23.3 °C,94%,75%,63%,8 kph,1 kph,14 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
30,31.3 °C,28.4 °C,25.5 °C,26.7 °C,25 °C,23.3 °C,93%,85%,74%,6 kph,2 kph,14 kph,1006 hPa,1004 hPa,1002 hPa,0 mm
31,29.8 °C,27.7 °C,25.6 °C,25.6 °C,24.2 °C,23.3 °C,91%,85%,76%,19 kph,8 kph,40 kph,1005 hPa,1003 hPa,1001 hPa,2 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Aug,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,30.8 °C,27.9 °C,25 °C,25.6 °C,11.4 °C,22.8 °C,93%,63%,75%,8 kph,2 kph,19 kph,1007 hPa,1005 hPa,1003 hPa,5.3 mm
2,31 °C,28.3 °C,25.6 °C,26.1 °C,24.1 °C,22.8 °C,93%,83%,69%,19 kph,7 kph,27 kph,1009 hPa,1006 hPa,1004 hPa,0.3 mm
3,33.6 °C,28.7 °C,23.9 °C,26.7 °C,16.3 °C,22.8 °C,96%,65%,61%,14 kph,4 kph,29 kph,1010 hPa,1008 hPa,1005 hPa,0 mm
4,34.7 °C,29.6 °C,24.4 °C,26.7 °C,24.6 °C,22.8 °C,95%,82%,53%,14 kph,3 kph,19 kph,1010 hPa,1007 hPa,1005 hPa,2.5 mm
5,32.9 °C,28.4 °C,24 °C,27.2 °C,17.2 °C,22.2 °C,96%,73%,69%,21 kph,3 kph,31 kph,1009 hPa,1006 hPa,1004 hPa,16 mm
6,31.6 °C,27.8 °C,24.1 °C,26.7 °C,23.7 °C,23.3 °C,96%,86%,75%,18 kph,4 kph,29 kph,1007 hPa,1004 hPa,1002 hPa,5.8 mm
7,31.3 °C,28.6 °C,25.8 °C,26.1 °C,24.4 °C,23.3 °C,93%,83%,69%,18 kph,6 kph,26 kph,1007 hPa,1005 hPa,1003 hPa,0.5 mm
8,29.2 °C,27.2 °C,25.1 °C,25.6 °C,22.9 °C,23.3 °C,93%,84%,77%,19 kph,5 kph,40 kph,1007 hPa,1005 hPa,1003 hPa,17.3 mm
9,28.4 °C,26.6 °C,24.7 °C,25.6 °C,20.4 °C,23.3 °C,94%,82%,82%,24 kph,5 kph,32 kph,1006 hPa,1004 hPa,1002 hPa,19.6 mm
10,26.4 °C,25.5 °C,24.7 °C,25 °C,24 °C,23.3 °C,95%,92%,86%,18 kph,5 kph,34 kph,1007 hPa,1005 hPa,1003 hPa,3.8 mm
11,29.6 °C,27.4 °C,25.2 °C,26.1 °C,24.7 °C,23.3 °C,96%,86%,77%,19 kph,5 kph,39 kph,1007 hPa,1005 hPa,1004 hPa,7.6 mm
12,29.6 °C,27.7 °C,25.7 °C,25.6 °C,24.4 °C,23.3 °C,94%,84%,77%,14 kph,5 kph,29 kph,1007 hPa,1005 hPa,1004 hPa,8.4 mm
13,29.4 °C,26.6 °C,23.7 °C,26.1 °C,24.3 °C,22.2 °C,96%,90%,80%,21 kph,4 kph,32 kph,1007 hPa,1005 hPa,1003 hPa,36.3 mm
14,29.9 °C,27.3 °C,24.7 °C,26.1 °C,25.1 °C,23.9 °C,97%,85%,76%,21 kph,12 kph,42 kph,1005 hPa,1004 hPa,1002 hPa,10.7 mm
15,32 °C,29.4 °C,26.8 °C,26.1 °C,21.3 °C,23.9 °C,91%,74%,69%,26 kph,10 kph,50 kph,1006 hPa,1004 hPa,1002 hPa,13 mm
16,30.6 °C,28.6 °C,26.7 °C,25.6 °C,25.1 °C,24.4 °C,90%,82%,76%,26 kph,10 kph,40 kph,1007 hPa,1004 hPa,1002 hPa,3.3 mm
17,32.4 °C,29.8 °C,27.2 °C,26.1 °C,24.7 °C,23.3 °C,87%,77%,66%,24 kph,9 kph,39 kph,1006 hPa,1004 hPa,1003 hPa,0 mm
18,32.8 °C,29.6 °C,26.5 °C,25.6 °C,24.4 °C,23.3 °C,87%,76%,62%,21 kph,8 kph,40 kph,1006 hPa,1004 hPa,1003 hPa,0 mm
19,33.2 °C,29.6 °C,26.1 °C,26.1 °C,24.8 °C,23.3 °C,91%,75%,64%,18 kph,7 kph,40 kph,1007 hPa,1005 hPa,1002 hPa,1 mm
20,29.9 °C,27.4 °C,24.9 °C,26.7 °C,25.1 °C,23.3 °C,95%,90%,81%,13 kph,2 kph,34 kph,1006 hPa,1004 hPa,1002 hPa,32.3 mm
21,31.8 °C,28.3 °C,24.9 °C,27.2 °C,25.1 °C,23.9 °C,97%,89%,71%,11 kph,2 kph,19 kph,1003 hPa,1001 hPa,999 hPa,2.3 mm
22,31.2 °C,27.9 °C,24.7 °C,26.7 °C,21.6 °C,23.3 °C,96%,82%,74%,26 kph,3 kph,27 kph,1004 hPa,1002 hPa,1000 hPa,8.6 mm
23,31.6 °C,28.3 °C,25 °C,26.1 °C,24.7 °C,23.9 °C,95%,84%,69%,14 kph,4 kph,24 kph,1005 hPa,1003 hPa,1001 hPa,0 mm
24,31.1 °C,28.4 °C,25.9 °C,26.1 °C,23.3 °C,23.9 °C,90%,79%,74%,18 kph,6 kph,31 kph,1006 hPa,1004 hPa,1002 hPa,3.6 mm
25,32.2 °C,28.9 °C,25.7 °C,26.7 °C,23 °C,23.9 °C,93%,80%,70%,19 kph,5 kph,26 kph,1007 hPa,1005 hPa,1003 hPa,6.1 mm
26,32.9 °C,29.4 °C,25.9 °C,26.7 °C,25.3 °C,23.9 °C,93%,81%,65%,19 kph,4 kph,27 kph,1009 hPa,1006 hPa,1004 hPa,0 mm
27,31.7 °C,29 °C,26.3 °C,26.1 °C,24.8 °C,23.9 °C,91%,81%,69%,19 kph,6 kph,27 kph,1010 hPa,1008 hPa,1006 hPa,0.5 mm
28,31.6 °C,28.8 °C,25.9 °C,26.1 °C,24.7 °C,23.9 °C,89%,82%,69%,11 kph,4 kph,23 kph,1009 hPa,1008 hPa,1006 hPa,0 mm
29,32.4 °C,28.9 °C,25.4 °C,26.1 °C,24.4 °C,23.3 °C,91%,77%,64%,14 kph,5 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
30,33.3 °C,29.3 °C,25.3 °C,26.7 °C,23 °C,22.8 °C,93%,77%,61%,16 kph,5 kph,26 kph,1011 hPa,1008 hPa,1006 hPa,0.8 mm
31,33.3 °C,28.9 °C,24.4 °C,26.1 °C,24.4 °C,22.8 °C,92%,78%,61%,16 kph,5 kph,27 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Sep,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,31.9 °C,28.3 °C,24.8 °C,26.1 °C,24.5 °C,22.8 °C,91%,81%,67%,8 kph,3 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
2,33.9 °C,28.7 °C,23.6 °C,26.7 °C,23.3 °C,22.2 °C,95%,76%,54%,14 kph,4 kph,23 kph,1009 hPa,1007 hPa,1004 hPa,0 mm
3,33.4 °C,28.9 °C,24.5 °C,26.1 °C,22.7 °C,22.2 °C,93%,78%,58%,13 kph,3 kph,27 kph,1008 hPa,1007 hPa,1006 hPa,0 mm
4,32.6 °C,28.9 °C,25.3 °C,26.7 °C,24.7 °C,23.9 °C,94%,87%,68%,19 kph,3 kph,35 kph,1009 hPa,1008 hPa,1006 hPa,13.5 mm
5,33.6 °C,29 °C,24.4 °C,27.2 °C,19.5 °C,23.9 °C,96%,73%,61%,14 kph,3 kph,23 kph,1011 hPa,1008 hPa,1006 hPa,0.5 mm
6,33.6 °C,29.3 °C,24.9 °C,26.7 °C,24.8 °C,23.9 °C,94%,88%,66%,10 kph,2 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,5.8 mm
7,32.2 °C,28.3 °C,24.3 °C,27.2 °C,25 °C,23.3 °C,96%,83%,67%,16 kph,4 kph,27 kph,1011 hPa,1009 hPa,1006 hPa,1 mm
8,33.3 °C,28.9 °C,24.4 °C,26.7 °C,21.6 °C,23.3 °C,95%,79%,62%,13 kph,2 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,2 mm
9,31.6 °C,28.4 °C,25.3 °C,27.2 °C,25.3 °C,23.3 °C,96%,88%,75%,13 kph,3 kph,27 kph,1011 hPa,1008 hPa,1005 hPa,1.5 mm
10,32.5 °C,27.9 °C,23.4 °C,26.7 °C,19.4 °C,22.2 °C,95%,79%,70%,14 kph,2 kph,24 kph,1009 hPa,1007 hPa,1004 hPa,20.3 mm
11,32.2 °C,28.1 °C,23.9 °C,27.2 °C,25.1 °C,23.3 °C,96%,87%,71%,16 kph,2 kph,24 kph,1009 hPa,1006 hPa,1004 hPa,10.7 mm
12,31.8 °C,28.2 °C,24.6 °C,26.7 °C,24.6 °C,23.3 °C,96%,88%,71%,13 kph,2 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,33.5 mm
13,30.5 °C,27.4 °C,24.4 °C,26.1 °C,24.6 °C,23.3 °C,96%,86%,75%,19 kph,4 kph,27 kph,1009 hPa,1007 hPa,1005 hPa,2.5 mm
14,31.8 °C,28.6 °C,25.4 °C,25.6 °C,24.4 °C,23.3 °C,92%,83%,69%,16 kph,4 kph,35 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
15,30.9 °C,28.1 °C,25.2 °C,27.2 °C,25.3 °C,23.3 °C,94%,87%,77%,13 kph,3 kph,18 kph,1007 hPa,1005 hPa,1003 hPa,10.7 mm
16,32.6 °C,28.9 °C,25.3 °C,26.7 °C,24.9 °C,23.9 °C,94%,86%,68%,13 kph,3 kph,18 kph,1007 hPa,1004 hPa,1002 hPa,4.3 mm
17,32.3 °C,28.4 °C,24.6 °C,27.8 °C,25.1 °C,23.9 °C,96%,85%,69%,14 kph,4 kph,24 kph,1009 hPa,1006 hPa,1004 hPa,0 mm
18,31.8 °C,28.3 °C,24.8 °C,27.2 °C,24.9 °C,23.3 °C,95%,86%,72%,8 kph,2 kph,16 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
19,30.9 °C,27.4 °C,24 °C,26.7 °C,22.6 °C,22.8 °C,96%,86%,76%,10 kph,2 kph,14 kph,1009 hPa,1007 hPa,1005 hPa,71.4 mm
20,29.8 °C,26.8 °C,23.8 °C,26.7 °C,23.8 °C,22.8 °C,97%,92%,84%,11 kph,1 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,14.7 mm
21,31.2 °C,27.7 °C,24.2 °C,27.2 °C,24.9 °C,23.3 °C,97%,89%,76%,11 kph,2 kph,21 kph,1011 hPa,1010 hPa,1008 hPa,5.1 mm
22,30.2 °C,27.8 °C,25.6 °C,27.2 °C,25.3 °C,23.9 °C,95%,88%,80%,13 kph,2 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
23,31.7 °C,28.2 °C,25.2 °C,27.2 °C,25.3 °C,23.9 °C,95%,85%,74%,8 kph,1 kph,14 kph,1010 hPa,1007 hPa,1005 hPa,0.3 mm
24,32.3 °C,27.8 °C,24.7 °C,26.7 °C,24.8 °C,23.3 °C,94%,85%,70%,8 kph,2 kph,16 kph,1008 hPa,1005 hPa,1003 hPa,0 mm
25,32.7 °C,26.5 °C,24.3 °C,27.8 °C,24.8 °C,22.2 °C,95%,91%,72%,14 kph,2 kph,23 kph,1007 hPa,1004 hPa,1001 hPa,39.1 mm
26,33 °C,28.1 °C,24.9 °C,27.2 °C,25 °C,22.8 °C,97%,84%,65%,13 kph,4 kph,21 kph,1006 hPa,1003 hPa,1001 hPa,0 mm
27,31 °C,27.9 °C,25.2 °C,25.6 °C,24.6 °C,23.3 °C,91%,83%,70%,27 kph,5 kph,31 kph,1007 hPa,1004 hPa,1002 hPa,2.5 mm
28,28.3 °C,25.8 °C,24.8 °C,25.6 °C,23.9 °C,23.3 °C,93%,90%,84%,24 kph,5 kph,32 kph,1009 hPa,1006 hPa,1004 hPa,5.6 mm
29,28.4 °C,25.7 °C,24 °C,26.1 °C,24.2 °C,22.8 °C,96%,92%,84%,13 kph,3 kph,24 kph,1010 hPa,1008 hPa,1005 hPa,9.7 mm
30,29.6 °C,26 °C,23.9 °C,26.7 °C,24.6 °C,22.8 °C,97%,92%,81%,13 kph,2 kph,14 kph,1010 hPa,1008 hPa,1005 hPa,7.1 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Oct,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,30.8 °C,26.2 °C,23.2 °C,26.7 °C,24.1 °C,22.2 °C,97%,88%,74%,11 kph,2 kph,19 kph,1010 hPa,1008 hPa,1005 hPa,0 mm
2,31.4 °C,27.6 °C,24.1 °C,26.1 °C,24.8 °C,22.8 °C,96%,85%,70%,10 kph,2 kph,19 kph,1010 hPa,1007 hPa,1005 hPa,0 mm
3,30.1 °C,26.4 °C,24.4 °C,27.2 °C,25.1 °C,23.3 °C,96%,92%,83%,6 kph,1 kph,14 kph,1009 hPa,1007 hPa,1005 hPa,7.6 mm
4,30.7 °C,26.8 °C,24.2 °C,27.2 °C,24.9 °C,23.3 °C,97%,91%,77%,11 kph,2 kph,21 kph,1008 hPa,1006 hPa,1003 hPa,1 mm
5,30.3 °C,25.1 °C,23.7 °C,26.7 °C,23.3 °C,22.2 °C,96%,90%,77%,14 kph,3 kph,26 kph,1007 hPa,1005 hPa,1003 hPa,5.6 mm
6,30.8 °C,26.4 °C,23.7 °C,26.7 °C,24.3 °C,22.2 °C,95%,89%,75%,11 kph,4 kph,27 kph,1009 hPa,1006 hPa,1003 hPa,7.1 mm
7,30.2 °C,25.3 °C,24.6 °C,27.2 °C,23.2 °C,23.3 °C,96%,86%,80%,19 kph,4 kph,29 kph,1010 hPa,1008 hPa,1006 hPa,3.8 mm
8,31.1 °C,27.7 °C,25.7 °C,27.2 °C,25.3 °C,23.9 °C,96%,88%,77%,8 kph,2 kph,16 kph,1011 hPa,1009 hPa,1007 hPa,2.3 mm
9,30.6 °C,27.6 °C,25 °C,26.7 °C,25.3 °C,23.9 °C,96%,89%,80%,8 kph,2 kph,13 kph,1010 hPa,1008 hPa,1006 hPa,0.5 mm
10,30.7 °C,25.6 °C,24.9 °C,27.2 °C,23.8 °C,23.3 °C,95%,87%,79%,13 kph,2 kph,18 kph,1010 hPa,1008 hPa,1005 hPa,30.2 mm
11,31.2 °C,25.4 °C,24.4 °C,26.7 °C,23.7 °C,23.3 °C,96%,89%,76%,10 kph,3 kph,21 kph,1010 hPa,1007 hPa,1005 hPa,64.5 mm
12,30.5 °C,26.2 °C,24.1 °C,26.7 °C,24 °C,23.3 °C,97%,88%,78%,14 kph,2 kph,23 kph,1010 hPa,1007 hPa,1005 hPa,0.3 mm
13,29.9 °C,24.8 °C,23.8 °C,26.7 °C,23.2 °C,22.8 °C,95%,89%,79%,18 kph,3 kph,31 kph,1009 hPa,1007 hPa,1005 hPa,16.5 mm
14,31.4 °C,25.1 °C,23.4 °C,25.6 °C,21.6 °C,22.2 °C,97%,78%,64%,8 kph,2 kph,14 kph,1008 hPa,1006 hPa,1003 hPa,0 mm
15,29.3 °C,27.8 °C,25.9 °C,26.1 °C,24.8 °C,23.3 °C,89%,84%,79%,19 kph,7 kph,32 kph,1006 hPa,1003 hPa,1000 hPa,2 mm
