date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
4,29.8 °C,26.5 °C,23.2 °C,26.1 °C,24.3 °C,22.2 °C,94%,88%,79%,10 kph,2 kph,13 kph,1009 hPa,1007 hPa,1005 hPa,1.8 mm
5,28.7 °C,25.9 °C,23.2 °C,25.6 °C,24.1 °C,22.2 °C,94%,90%,81%,10 kph,2 kph,19 kph,1009 hPa,1007 hPa,1005 hPa,15.2 mm
6,29.8 °C,26.4 °C,23.2 °C,26.1 °C,23.9 °C,22.2 °C,94%,89%,77%,14 kph,3 kph,26 kph,1008 hPa,1006 hPa,1005 hPa,24.6 mm
7,27.8 °C,25.3 °C,22.9 °C,25 °C,23.5 °C,21.7 °C,94%,90%,82%,11 kph,3 kph,23 kph,1008 hPa,1006 hPa,1005 hPa,36.1 mm
8,29.6 °C,26.6 °C,23.6 °C,26.7 °C,24.6 °C,22.2 °C,95%,88%,80%,8 kph,2 kph,19 kph,1008 hPa,1006 hPa,1005 hPa,21.1 mm
9,29.3 °C,26.2 °C,23.2 °C,25.6 °C,23.7 °C,22.2 °C,94%,88%,78%,19 kph,3 kph,31 kph,1010 hPa,1008 hPa,1007 hPa,12.7 mm
10,32.2 °C,27.9 °C,23.6 °C,26.1 °C,24.3 °C,21.7 °C,90%,82%,70%,8 kph,2 kph,11 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
11,31.1 °C,27.8 °C,24.5 °C,27.2 °C,25.2 °C,23.3 °C,93%,86%,75%,11 kph,3 kph,13 kph,1009 hPa,1008 hPa,1006 hPa,0 mm
12,30.8 °C,27.5 °C,24.2 °C,26.7 °C,24.4 °C,22.8 °C,94%,85%,68%,8 kph,2 kph,23 kph,1009 hPa,1008 hPa,1006 hPa,8.4 mm
13,29 °C,26.6 °C,24.1 °C,26.1 °C,24.6 °C,22.8 °C,94%,88%,82%,5 kph,2 kph,10 kph,1010 hPa,1008 hPa,1005 hPa,0.3 mm
14,29.8 °C,26.7 °C,23.5 °C,26.1 °C,24.1 °C,22.2 °C,94%,90%,78%,19 kph,2 kph,19 kph,1009 hPa,1008 hPa,1006 hPa,49.5 mm
15,31.5 °C,27.1 °C,22.8 °C,26.7 °C,24.2 °C,21.7 °C,94%,87%,72%,10 kph,2 kph,13 kph,1009 hPa,1007 hPa,1005 hPa,18.3 mm
16,30.3 °C,27.3 °C,24.4 °C,26.7 °C,24.6 °C,22.8 °C,93%,89%,79%,13 kph,2 kph,27 kph,1010 hPa,1008 hPa,1006 hPa,0.5 mm
17,32.3 °C,27.9 °C,23.6 °C,26.7 °C,24.3 °C,22.2 °C,93%,83%,67%,8 kph,2 kph,14 kph,1009 hPa,1008 hPa,1006 hPa,0 mm
18,32.7 °C,28.3 °C,23.9 °C,27.2 °C,24.3 °C,22.2 °C,91%,82%,70%,11 kph,2 kph,19 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
19,31.7 °C,27.8 °C,23.9 °C,27.2 °C,24.1 °C,22.2 °C,93%,88%,75%,27 kph,2 kph,40 kph,1009 hPa,1007 hPa,1005 hPa,20.6 mm
20,31.4 °C,26.8 °C,22.3 °C,26.1 °C,23.7 °C,21.1 °C,94%,85%,69%,6 kph,1 kph,13 kph,1009 hPa,1008 hPa,1006 hPa,0.3 mm
21,33 °C,28.1 °C,23.1 °C,27.2 °C,24.7 °C,21.7 °C,92%,83%,67%,8 kph,2 kph,13 kph,1009 hPa,1008 hPa,1006 hPa,0 mm
22,32.4 °C,28.7 °C,24.9 °C,27.2 °C,24.9 °C,23.3 °C,92%,84%,69%,14 kph,2 kph,16 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
23,32.7 °C,28.3 °C,24 °C,26.7 °C,24.2 °C,22.8 °C,92%,83%,68%,13 kph,2 kph,21 kph,1008 hPa,1006 hPa,1005 hPa,0 mm
24,32.6 °C,28.2 °C,23.7 °C,27.2 °C,24.4 °C,22.2 °C,92%,82%,64%,8 kph,2 kph,14 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
25,32.3 °C,28.4 °C,24.4 °C,26.7 °C,24.5 °C,22.2 °C,92%,84%,68%,10 kph,2 kph,14 kph,1008 hPa,1006 hPa,1005 hPa,3.6 mm
26,31.9 °C,28.4 °C,24.8 °C,27.8 °C,23.9 °C,23.3 °C,93%,86%,76%,16 kph,2 kph,26 kph,1008 hPa,1006 hPa,1004 hPa,15.7 mm
27,32.3 °C,28.2 °C,24.2 °C,27.2 °C,24.6 °C,22.8 °C,94%,87%,72%,13 kph,2 kph,13 kph,1008 hPa,1006 hPa,1005 hPa,2 mm
28,29.9 °C,27.1 °C,24.1 °C,27.2 °C,24.6 °C,22.8 °C,94%,91%,82%,6 kph,1 kph,14 kph,1008 hPa,1006 hPa,1005 hPa,23.9 mm
29,27.6 °C,25.9 °C,24.1 °C,25.6 °C,24.3 °C,22.8 °C,95%,93%,88%,5 kph,1 kph,8 kph,1008 hPa,1006 hPa,1005 hPa,3.3 mm
30,28.4 °C,25.5 °C,22.6 °C,25 °C,22.3 °C,21.1 °C,95%,88%,78%,6 kph,3 kph,13 kph,1007 hPa,1006 hPa,1004 hPa,20.3 mm
31,28.7 °C,26.2 °C,23.7 °C,25 °C,11.4 °C,21.7 °C,91%,60%,80%,8 kph,3 kph,19 kph,1008 hPa,1006 hPa,1005 hPa,4.3 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Aug,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,30.2 °C,27.3 °C,24.5 °C,26.1 °C,23.7 °C,22.8 °C,92%,86%,76%,10 kph,3 kph,19 kph,1009 hPa,1007 hPa,1005 hPa,1 mm
2,30.8 °C,27.1 °C,23.4 °C,25.6 °C,23.8 °C,21.7 °C,92%,84%,75%,8 kph,3 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,0.3 mm
3,31.9 °C,27.9 °C,23.8 °C,25.6 °C,23.4 °C,22.2 °C,91%,83%,64%,6 kph,2 kph,16 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
4,31.4 °C,27.6 °C,23.8 °C,26.1 °C,23.8 °C,22.2 °C,92%,86%,74%,6 kph,2 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,1 mm
5,29.5 °C,26.2 °C,23 °C,25.6 °C,23.5 °C,21.7 °C,94%,89%,81%,13 kph,4 kph,26 kph,1010 hPa,1008 hPa,1007 hPa,35.6 mm
6,29.2 °C,26.1 °C,22.9 °C,25 °C,23.2 °C,21.7 °C,96%,91%,80%,13 kph,5 kph,31 kph,1010 hPa,1008 hPa,1006 hPa,148.6 mm
7,28.4 °C,25.6 °C,22.8 °C,26.1 °C,23.1 °C,21.7 °C,96%,93%,86%,16 kph,4 kph,34 kph,1011 hPa,1009 hPa,1007 hPa,66.8 mm
8,29.3 °C,26.1 °C,22.8 °C,26.1 °C,24.2 °C,21.7 °C,95%,90%,81%,14 kph,4 kph,31 kph,1010 hPa,1009 hPa,1007 hPa,39.9 mm
9,29.9 °C,26.5 °C,23.1 °C,26.1 °C,24.2 °C,21.7 °C,95%,88%,79%,14 kph,5 kph,31 kph,1009 hPa,1008 hPa,1006 hPa,46 mm
10,31.2 °C,28.7 °C,26.1 °C,25.6 °C,24.4 °C,23.3 °C,89%,82%,71%,11 kph,5 kph,26 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
11,29.7 °C,27.1 °C,24.6 °C,25 °C,23.9 °C,22.8 °C,94%,86%,77%,11 kph,4 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,15 mm
12,29.1 °C,26.7 °C,24.4 °C,25.6 °C,23.8 °C,22.8 °C,93%,90%,82%,14 kph,3 kph,27 kph,1012 hPa,1010 hPa,1007 hPa,20.6 mm
13,28.9 °C,26.8 °C,24.7 °C,26.1 °C,24.5 °C,22.8 °C,93%,90%,83%,11 kph,4 kph,29 kph,1009 hPa,1008 hPa,1006 hPa,28.4 mm
14,30.4 °C,28 °C,25.6 °C,26.1 °C,24.7 °C,23.9 °C,93%,86%,74%,14 kph,5 kph,31 kph,1009 hPa,1007 hPa,1006 hPa,3.3 mm
15,30 °C,27.8 °C,25.6 °C,26.1 °C,24.6 °C,23.3 °C,92%,86%,79%,13 kph,4 kph,27 kph,1009 hPa,1008 hPa,1006 hPa,5.3 mm
16,29.9 °C,27.8 °C,25.7 °C,26.1 °C,24.8 °C,23.3 °C,90%,86%,80%,11 kph,4 kph,26 kph,1009 hPa,1008 hPa,1006 hPa,0 mm
17,31.2 °C,28.6 °C,25.9 °C,26.1 °C,24.8 °C,23.9 °C,91%,84%,71%,13 kph,4 kph,24 kph,1009 hPa,1008 hPa,1006 hPa,0 mm
18,30.8 °C,28.1 °C,25.4 °C,26.1 °C,24.8 °C,23.3 °C,91%,85%,75%,10 kph,4 kph,21 kph,1008 hPa,1007 hPa,1005 hPa,0 mm
19,31.3 °C,27.9 °C,24.6 °C,26.7 °C,24.9 °C,22.8 °C,93%,86%,69%,10 kph,3 kph,19 kph,1008 hPa,1007 hPa,1005 hPa,0 mm
20,29.2 °C,26.2 °C,23.2 °C,26.1 °C,24.8 °C,21.7 °C,93%,90%,85%,11 kph,5 kph,26 kph,1008 hPa,1006 hPa,1003 hPa,21.1 mm
21,27.9 °C,25.7 °C,23.4 °C,25.6 °C,23.3 °C,21.7 °C,95%,92%,84%,16 kph,4 kph,45 kph,1007 hPa,1005 hPa,1003 hPa,33.8 mm
22,27.8 °C,26 °C,24.2 °C,25.6 °C,23.9 °C,22.8 °C,94%,90%,83%,10 kph,4 kph,23 kph,1007 hPa,1006 hPa,1004 hPa,7.1 mm
23,29 °C,26.8 °C,24.7 °C,26.1 °C,24.4 °C,23.3 °C,93%,91%,85%,13 kph,4 kph,27 kph,1008 hPa,1006 hPa,1005 hPa,31.5 mm
24,30.7 °C,27.6 °C,24.4 °C,26.7 °C,24.7 °C,22.8 °C,93%,86%,74%,13 kph,4 kph,21 kph,1008 hPa,1006 hPa,1005 hPa,0.3 mm
25,31.6 °C,28.4 °C,25.2 °C,26.7 °C,24.5 °C,23.3 °C,91%,84%,67%,11 kph,4 kph,24 kph,1010 hPa,1008 hPa,1006 hPa,10.9 mm
26,29.8 °C,27.6 °C,25.4 °C,26.7 °C,24.6 °C,23.9 °C,92%,88%,82%,10 kph,3 kph,19 kph,1012 hPa,1010 hPa,1007 hPa,9.9 mm
27,28.8 °C,26.8 °C,24.7 °C,25.6 °C,24.1 °C,22.8 °C,93%,89%,82%,13 kph,4 kph,24 kph,1012 hPa,1011 hPa,1009 hPa,7.4 mm
28,30.3 °C,27.3 °C,24.4 °C,25.6 °C,24 °C,22.8 °C,93%,85%,75%,8 kph,2 kph,18 kph,1012 hPa,1011 hPa,1009 hPa,0 mm
29,31.1 °C,27.8 °C,24.5 °C,26.1 °C,24.4 °C,22.8 °C,91%,85%,75%,8 kph,3 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
30,31.7 °C,27.6 °C,23.4 °C,26.1 °C,24.4 °C,21.7 °C,93%,84%,69%,8 kph,3 kph,18 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
31,31.1 °C,27.8 °C,24.6 °C,26.1 °C,24.6 °C,22.8 °C,93%,86%,76%,8 kph,3 kph,19 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Sep,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,31.6 °C,27.9 °C,24.3 °C,26.1 °C,24.6 °C,22.8 °C,92%,83%,71%,8 kph,3 kph,18 kph,1012 hPa,1009 hPa,1007 hPa,0 mm
2,31.5 °C,28.3 °C,25.1 °C,26.7 °C,24.5 °C,22.8 °C,89%,83%,72%,10 kph,3 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
3,31.2 °C,28.1 °C,25.1 °C,26.1 °C,24.6 °C,22.8 °C,92%,83%,71%,11 kph,3 kph,23 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
4,32 °C,28.7 °C,25.4 °C,26.1 °C,24.6 °C,23.3 °C,90%,83%,71%,8 kph,3 kph,16 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
5,31.1 °C,27.7 °C,24.4 °C,26.1 °C,23.9 °C,22.2 °C,92%,84%,72%,11 kph,2 kph,23 kph,1012 hPa,1011 hPa,1009 hPa,0 mm
6,31.8 °C,27.6 °C,23.4 °C,26.1 °C,23.7 °C,21.7 °C,92%,87%,71%,6 kph,2 kph,16 kph,1013 hPa,1011 hPa,1009 hPa,9.7 mm
7,31.1 °C,27.3 °C,23.5 °C,26.7 °C,24.2 °C,22.2 °C,94%,87%,73%,10 kph,3 kph,26 kph,1012 hPa,1010 hPa,1008 hPa,30 mm
8,28.2 °C,25.8 °C,23.4 °C,25.6 °C,23.1 °C,21.7 °C,95%,93%,85%,8 kph,2 kph,16 kph,1012 hPa,1011 hPa,1009 hPa,38.6 mm
9,28.8 °C,26.1 °C,23.3 °C,26.1 °C,23.7 °C,22.2 °C,96%,93%,85%,6 kph,2 kph,14 kph,1011 hPa,1009 hPa,1008 hPa,8.4 mm
10,30.2 °C,27.1 °C,23.8 °C,26.1 °C,23.9 °C,22.2 °C,96%,89%,78%,10 kph,3 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,16.5 mm
11,30.5 °C,27.1 °C,23.7 °C,25.6 °C,23.7 °C,22.2 °C,93%,86%,74%,8 kph,3 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
12,29.4 °C,26.8 °C,24.2 °C,26.1 °C,24 °C,22.2 °C,92%,88%,83%,6 kph,3 kph,14 kph,1011 hPa,1009 hPa,1008 hPa,3 mm
13,29.3 °C,26.9 °C,24.6 °C,26.1 °C,24.2 °C,22.8 °C,92%,87%,79%,13 kph,4 kph,27 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
14,30.6 °C,27.6 °C,24.6 °C,25.6 °C,23.9 °C,22.8 °C,92%,86%,75%,10 kph,4 kph,23 kph,1011 hPa,1009 hPa,1008 hPa,0 mm
15,30.7 °C,27.8 °C,24.9 °C,26.1 °C,24.1 °C,22.8 °C,92%,86%,75%,11 kph,4 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
16,30.9 °C,27.3 °C,23.6 °C,26.1 °C,23.6 °C,22.2 °C,93%,86%,74%,10 kph,4 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,10.4 mm
17,30.8 °C,27.7 °C,24.6 °C,26.1 °C,24.2 °C,22.8 °C,93%,86%,74%,11 kph,4 kph,26 kph,1011 hPa,1009 hPa,1008 hPa,6.1 mm
18,31.2 °C,27.3 °C,23.6 °C,26.1 °C,24.1 °C,22.2 °C,93%,85%,73%,11 kph,3 kph,24 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
19,30 °C,26.9 °C,23.8 °C,26.1 °C,23.8 °C,22.2 °C,93%,88%,80%,8 kph,4 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,26.7 mm
20,29.4 °C,26.8 °C,24.3 °C,25.6 °C,24.4 °C,22.8 °C,94%,87%,78%,8 kph,2 kph,16 kph,1010 hPa,1009 hPa,1007 hPa,5.6 mm
21,30.9 °C,27.5 °C,24.1 °C,26.7 °C,24.5 °C,22.8 °C,94%,88%,77%,6 kph,2 kph,13 kph,1012 hPa,1010 hPa,1008 hPa,10.2 mm
22,31.7 °C,27.9 °C,24.2 °C,27.2 °C,24.4 °C,22.8 °C,94%,89%,76%,6 kph,2 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,4.6 mm
23,32.1 °C,27.4 °C,23.9 °C,27.2 °C,24.3 °C,22.8 °C,95%,85%,71%,6 kph,2 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,0.3 mm
24,31.1 °C,26.5 °C,23.2 °C,26.7 °C,23.9 °C,21.1 °C,93%,87%,74%,10 kph,3 kph,21 kph,1008 hPa,1006 hPa,1004 hPa,77.7 mm
25,30.2 °C,26.1 °C,23.5 °C,26.1 °C,23.8 °C,22.2 °C,94%,88%,75%,10 kph,4 kph,24 kph,1009 hPa,1007 hPa,1005 hPa,0.5 mm
26,29.9 °C,26 °C,24.2 °C,25.6 °C,23.9 °C,22.8 °C,93%,90%,78%,11 kph,4 kph,23 kph,1010 hPa,1007 hPa,1005 hPa,20.3 mm
27,29.8 °C,26.2 °C,24.1 °C,26.1 °C,24.1 °C,22.8 °C,94%,90%,81%,13 kph,4 kph,34 kph,1011 hPa,1009 hPa,1007 hPa,29.2 mm
28,30.4 °C,26.3 °C,23.6 °C,26.1 °C,23.7 °C,22.2 °C,94%,87%,78%,5 kph,3 kph,14 kph,1012 hPa,1010 hPa,1007 hPa,20.1 mm
29,31.6 °C,26.4 °C,23.5 °C,25.6 °C,23.3 °C,21.7 °C,93%,85%,69%,13 kph,3 kph,24 kph,1011 hPa,1010 hPa,1008 hPa,18 mm
30,31.3 °C,27 °C,23.6 °C,25.6 °C,23.8 °C,21.7 °C,93%,85%,69%,8 kph,3 kph,23 kph,1011 hPa,1009 hPa,1006 hPa,1.5 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Oct,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,31.5 °C,27.4 °C,24.3 °C,25.6 °C,24.1 °C,22.2 °C,93%,84%,71%,6 kph,3 kph,14 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
2,30.3 °C,27.4 °C,25.4 °C,25.6 °C,24.6 °C,23.3 °C,91%,86%,78%,6 kph,2 kph,16 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
3,27.9 °C,25.6 °C,24.1 °C,25 °C,23.6 °C,22.8 °C,94%,91%,84%,10 kph,3 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,36.8 mm
4,28.4 °C,25.1 °C,23.7 °C,25.6 °C,23.3 °C,22.2 °C,94%,92%,85%,14 kph,2 kph,29 kph,1010 hPa,1009 hPa,1007 hPa,26.2 mm
5,28.2 °C,25.2 °C,22.8 °C,25.6 °C,23.6 °C,21.7 °C,95%,93%,87%,11 kph,2 kph,18 kph,1009 hPa,1007 hPa,1005 hPa,27.4 mm
6,30 °C,26.1 °C,23.7 °C,26.1 °C,23.7 °C,22.2 °C,94%,89%,77%,10 kph,3 kph,23 kph,1011 hPa,1009 hPa,1008 hPa,2 mm
7,31.7 °C,27 °C,22.9 °C,26.1 °C,23.7 °C,21.1 °C,92%,84%,68%,10 kph,3 kph,23 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
8,31.8 °C,27.4 °C,23.5 °C,26.1 °C,24.1 °C,21.7 °C,91%,84%,69%,6 kph,3 kph,24 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
9,31.8 °C,27.8 °C,24.7 °C,27.2 °C,24.9 °C,23.3 °C,94%,86%,72%,8 kph,2 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,3.3 mm
10,31.1 °C,27.1 °C,24.2 °C,26.1 °C,24.4 °C,22.8 °C,92%,87%,74%,16 kph,4 kph,26 kph,1010 hPa,1008 hPa,1006 hPa,72.4 mm
11,30.4 °C,26.6 °C,23.8 °C,26.1 °C,24.3 °C,22.2 °C,94%,88%,76%,6 kph,2 kph,18 kph,1011 hPa,1008 hPa,1006 hPa,75.4 mm
12,29.8 °C,26.2 °C,24 °C,26.1 °C,23.9 °C,22.8 °C,95%,89%,80%,8 kph,2 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,2.8 mm
13,29.9 °C,26.7 °C,24.2 °C,26.1 °C,24.4 °C,22.8 °C,95%,89%,81%,6 kph,3 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,17.3 mm
14,28.1 °C,25.6 °C,24.3 °C,26.1 °C,24 °C,22.8 °C,95%,93%,88%,6 kph,2 kph,16 kph,1008 hPa,1007 hPa,1006 hPa,12.2 mm
15,29.2 °C,26.7 °C,24.4 °C,26.1 °C,24.5 °C,22.8 °C,95%,89%,83%,11 kph,5 kph,29 kph,1008 hPa,1006 hPa,1005 hPa,13 mm
16,28.8 °C,25.9 °C,24.2 °C,25.6 °C,23.7 °C,22.8 °C,94%,89%,83%,10 kph,3 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,4.3 mm
17,31.8 °C,27.4 °C,23.9 °C,25.6 °C,23.7 °C,22.2 °C,91%,82%,68%,6 kph,2 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
18,31.6 °C,28.1 °C,24 °C,26.1 °C,24.5 °C,22.2 °C,92%,83%,70%,10 kph,3 kph,21 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
19,29.3 °C,27.1 °C,25.3 °C,26.1 °C,24.8 °C,23.9 °C,92%,89%,83%,11 kph,5 kph,29 kph,1007 hPa,1005 hPa,1003 hPa,7.4 mm
20,30.8 °C,27.7 °C,25.2 °C,26.1 °C,24.6 °C,23.3 °C,92%,85%,74%,8 kph,3 kph,21 kph,1010 hPa,1008 hPa,1005 hPa,0.8 mm
21,30.7 °C,26.6 °C,24.2 °C,26.1 °C,24.3 °C,22.8 °C,93%,89%,78%,10 kph,3 kph,21 kph,1012 hPa,1010 hPa,1007 hPa,50.5 mm
22,30.8 °C,26.8 °C,23.3 °C,26.7 °C,24.2 °C,21.7 °C,95%,87%,79%,10 kph,3 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,0.3 mm
23,32.4 °C,27.8 °C,24.7 °C,27.2 °C,24.9 °C,23.3 °C,93%,86%,75%,8 kph,2 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
24,30.8 °C,26.8 °C,24.6 °C,26.7 °C,24.6 °C,22.8 °C,94%,89%,79%,8 kph,2 kph,16 kph,1011 hPa,1009 hPa,1007 hPa,10.9 mm
25,31.1 °C,26.6 °C,23.4 °C,27.2 °C,24.5 °C,22.2 °C,94%,90%,78%,8 kph,2 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,20.8 mm
26,32.1 °C,27.4 °C,23.8 °C,27.2 °C,24.7 °C,22.2 °C,95%,87%,75%,5 kph,2 kph,14 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
27,28.1 °C,26.1 °C,23.9 °C,25.6 °C,24.1 °C,22.2 °C,93%,90%,87%,5 kph,1 kph,14 kph,1013 hPa,1010 hPa,1007 hPa,1.5 mm
28,31 °C,26.6 °C,23.3 °C,27.2 °C,24.2 °C,21.7 °C,94%,89%,80%,5 kph,2 kph,16 kph,1011 hPa,1008 hPa,1006 hPa,0 mm
29,31.4 °C,26.7 °C,24 °C,26.7 °C,24.6 °C,22.8 °C,94%,90%,76%,6 kph,2 kph,13 kph,1011 hPa,1009 hPa,1006 hPa,4.8 mm
30,30.1 °C,26.6 °C,23.9 °C,26.1 °C,24.3 °C,22.8 °C,95%,89%,79%,5 kph,1 kph,13 kph,1011 hPa,1009 hPa,1008 hPa,13.2 mm
31,30.6 °C,26.8 °C,24.4 °C,26.1 °C,24.2 °C,22.8 °C,94%,87%,78%,11 kph,3 kph,26 kph,1010 hPa,1008 hPa,1006 hPa,4.6 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Nov,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,30.3 °C,25.9 °C,23.3 °C,27.2 °C,23.9 °C,21.7 °C,94%,90%,81%,13 kph,3 kph,24 kph,1010 hPa,1007 hPa,1004 hPa,19.6 mm
2,30.3 °C,26.7 °C,24.1 °C,26.1 °C,24.3 °C,22.8 °C,94%,89%,79%,6 kph,1 kph,18 kph,1008 hPa,1006 hPa,1004 hPa,0.3 mm
3,28.5 °C,25.3 °C,23.9 °C,26.1 °C,23.6 °C,22.8 °C,94%,92%,87%,6 kph,2 kph,14 kph,1010 hPa,1008 hPa,1006 hPa,8.1 mm
4,28 °C,24.8 °C,23.6 °C,25.6 °C,23.1 °C,22.2 °C,95%,92%,85%,10 kph,2 kph,21 kph,1010 hPa,1009 hPa,1007 hPa,27.2 mm
5,29.9 °C,25.8 °C,23 °C,26.1 °C,23.7 °C,21.7 °C,95%,90%,82%,8 kph,2 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,6.6 mm
6,30.7 °C,26.5 °C,23.6 °C,26.7 °C,23.8 °C,22.2 °C,95%,87%,73%,10 kph,3 kph,21 kph,1013 hPa,1011 hPa,1009 hPa,24.1 mm
7,30.8 °C,26.4 °C,22.1 °C,25 °C,22.4 °C,20 °C,93%,81%,64%,14 kph,5 kph,32 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
8,31.8 °C,25.9 °C,21.8 °C,24.4 °C,21.1 °C,18.3 °C,92%,77%,50%,11 kph,4 kph,24 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
9,32 °C,25.1 °C,19.3 °C,22.8 °C,20.2 °C,17.2 °C,91%,77%,56%,8 kph,3 kph,26 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
10,31.5 °C,25.8 °C,20.7 °C,23.9 °C,21.2 °C,18.3 °C,91%,78%,60%,8 kph,2 kph,18 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
11,31.7 °C,25.8 °C,20.3 °C,24.4 °C,21.5 °C,18.3 °C,91%,79%,60%,6 kph,3 kph,18 kph,1012 hPa,1011 hPa,1009 hPa,0 mm
12,30.4 °C,25.9 °C,21.1 °C,25.6 °C,22.9 °C,19.4 °C,92%,85%,75%,5 kph,2 kph,13 kph,1013 hPa,1011 hPa,1009 hPa,4.6 mm
13,32.7 °C,26.9 °C,22.2 °C,24.4 °C,22.6 °C,20.6 °C,93%,80%,53%,10 kph,3 kph,24 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
14,31.2 °C,26.3 °C,22.7 °C,26.7 °C,23.6 °C,20.6 °C,92%,87%,76%,8 kph,2 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,24.9 mm
15,31.8 °C,27.3 °C,23.8 °C,26.7 °C,24.5 °C,22.2 °C,95%,86%,72%,5 kph,2 kph,14 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
16,32.1 °C,26.9 °C,23.5 °C,27.2 °C,24.3 °C,21.7 °C,94%,87%,75%,5 kph,1 kph,16 kph,1010 hPa,1009 hPa,1007 hPa,7.1 mm
17,27.6 °C,25.7 °C,23.4 °C,25.6 °C,24 °C,22.2 °C,94%,92%,89%,3 kph,1 kph,10 kph,1011 hPa,1009 hPa,1007 hPa,5.6 mm
18,30 °C,26.8 °C,23.7 °C,26.1 °C,24.3 °C,22.2 °C,95%,90%,81%,5 kph,1 kph,11 kph,1009 hPa,1007 hPa,1005 hPa,1.8 mm
19,31.6 °C,28.3 °C,24.9 °C,27.2 °C,24.8 °C,23.3 °C,94%,88%,78%,8 kph,2 kph,19 kph,1010 hPa,1008 hPa,1005 hPa,0.8 mm
20,31 °C,27.7 °C,24.4 °C,26.1 °C,24.3 °C,22.8 °C,92%,86%,75%,6 kph,2 kph,16 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
21,31.8 °C,27.3 °C,22.7 °C,25.6 °C,23.7 °C,21.1 °C,94%,85%,69%,6 kph,2 kph,18 kph,1011 hPa,1008 hPa,1005 hPa,0 mm
22,30.8 °C,26.9 °C,22.9 °C,26.7 °C,24.2 °C,21.7 °C,94%,87%,78%,5 kph,2 kph,14 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
