date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
24,24.9 °C,23.3 °C,21.7 °C,22.8 °C,21.8 °C,20.6 °C,96%,92%,86%,6 kph,2 kph,10 kph,1014 hPa,1004 hPa,995 hPa,3.3 mm
25,31.7 °C,26.4 °C,21.2 °C,23.3 °C,21.9 °C,20 °C,96%,81%,58%,13 kph,5 kph,21 kph,1014 hPa,1004 hPa,995 hPa,0 mm
26,31.8 °C,27.3 °C,22.8 °C,25 °C,22.7 °C,21.1 °C,96%,85%,62%,14 kph,4 kph,26 kph,1014 hPa,1008 hPa,1002 hPa,3.6 mm
27,31.8 °C,26.9 °C,22 °C,23.9 °C,22.4 °C,21.1 °C,96%,82%,61%,11 kph,4 kph,19 kph,1018 hPa,1009 hPa,1000 hPa,0 mm
28,32.2 °C,27.6 °C,23.1 °C,23.3 °C,21.8 °C,20.6 °C,91%,74%,52%,16 kph,9 kph,27 kph,1016 hPa,1012 hPa,1008 hPa,0 mm
29,29.7 °C,26.8 °C,24 °C,23.9 °C,22.2 °C,21.1 °C,90%,83%,69%,14 kph,8 kph,29 kph,1016 hPa,1006 hPa,996 hPa,5.8 mm
30,29.8 °C,26.5 °C,23.2 °C,23.9 °C,21.8 °C,20 °C,89%,80%,67%,16 kph,8 kph,26 kph,1017 hPa,1008 hPa,999 hPa,0.3 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Dec,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,31.1 °C,26.9 °C,22.7 °C,22.8 °C,21.3 °C,20 °C,92%,79%,62%,16 kph,9 kph,29 kph,1016 hPa,1013 hPa,1009 hPa,3 mm
2,31.1 °C,26.7 °C,22.3 °C,22.2 °C,21.1 °C,18.9 °C,87%,73%,53%,14 kph,9 kph,24 kph,1022 hPa,1014 hPa,1006 hPa,0.3 mm
3,29.3 °C,26.4 °C,23.7 °C,23.9 °C,22.2 °C,21.1 °C,92%,85%,74%,14 kph,9 kph,26 kph,1016 hPa,1000 hPa,984 hPa,5.8 mm
4,28.1 °C,25.7 °C,23.3 °C,23.3 °C,22 °C,21.1 °C,89%,84%,76%,13 kph,8 kph,19 kph,1017 hPa,1001 hPa,985 hPa,0.5 mm
5,30.9 °C,26.6 °C,22.3 °C,23.3 °C,21.2 °C,19.4 °C,94%,78%,60%,10 kph,4 kph,19 kph,1017 hPa,1012 hPa,1007 hPa,0 mm
6,31.1 °C,25.8 °C,20.5 °C,24.4 °C,21.8 °C,19.4 °C,95%,82%,62%,11 kph,3 kph,23 kph,1017 hPa,1007 hPa,996 hPa,21.8 mm
7,31.2 °C,26.3 °C,21.3 °C,25.6 °C,22.6 °C,20.6 °C,96%,88%,66%,13 kph,3 kph,23 kph,1015 hPa,992 hPa,968 hPa,4.8 mm
8,29.8 °C,26.3 °C,22.9 °C,25 °C,22.7 °C,21.1 °C,95%,85%,70%,13 kph,4 kph,24 kph,1010 hPa,989 hPa,968 hPa,10.9 mm
9,31.4 °C,26.7 °C,21.9 °C,23.9 °C,22.7 °C,21.1 °C,97%,84%,63%,13 kph,4 kph,19 kph,1014 hPa,997 hPa,979 hPa,0.3 mm
10,31.5 °C,26.6 °C,21.8 °C,24.4 °C,22.4 °C,20.6 °C,96%,86%,64%,18 kph,3 kph,27 kph,1016 hPa,997 hPa,979 hPa,0 mm
11,31.4 °C,26.5 °C,21.6 °C,22.8 °C,21.8 °C,20.6 °C,95%,88%,60%,13 kph,2 kph,24 kph,1016 hPa,1010 hPa,1004 hPa,0 mm
12,31.8 °C,27 °C,22.2 °C,23.9 °C,22.3 °C,21.1 °C,95%,84%,60%,13 kph,4 kph,26 kph,1015 hPa,1010 hPa,1005 hPa,8.9 mm
13,31.6 °C,27.2 °C,22.8 °C,23.9 °C,22.4 °C,21.1 °C,96%,88%,61%,18 kph,4 kph,37 kph,1017 hPa,1008 hPa,999 hPa,13 mm
14,29.2 °C,25.1 °C,21.1 °C,24.4 °C,21.7 °C,20 °C,96%,88%,72%,16 kph,5 kph,35 kph,1019 hPa,996 hPa,973 hPa,21.3 mm
15,30.4 °C,25.5 °C,20.5 °C,23.9 °C,21.7 °C,19.4 °C,96%,82%,66%,13 kph,5 kph,24 kph,1015 hPa,992 hPa,969 hPa,0 mm
16,27.2 °C,24.6 °C,22.1 °C,23.9 °C,22.3 °C,21.1 °C,95%,90%,81%,10 kph,3 kph,16 kph,1017 hPa,1013 hPa,1009 hPa,0 mm
17,29.9 °C,26.1 °C,22.1 °C,23.3 °C,21.7 °C,21.1 °C,97%,86%,67%,19 kph,6 kph,27 kph,1016 hPa,1012 hPa,1008 hPa,0.5 mm
18,28.1 °C,25.2 °C,22.4 °C,22.8 °C,21.8 °C,20.6 °C,93%,87%,73%,13 kph,6 kph,26 kph,1016 hPa,1006 hPa,996 hPa,1.3 mm
19,30.3 °C,26.4 °C,22.4 °C,23.3 °C,21.4 °C,19.4 °C,93%,81%,62%,18 kph,8 kph,32 kph,1016 hPa,1001 hPa,985 hPa,0.8 mm
20,30.6 °C,26.6 °C,22.6 °C,22.8 °C,20.6 °C,18.9 °C,88%,74%,59%,14 kph,8 kph,35 kph,1014 hPa,999 hPa,983 hPa,0 mm
21,30.2 °C,24.6 °C,19 °C,23.3 °C,20.2 °C,17.8 °C,95%,85%,65%,14 kph,4 kph,26 kph,1017 hPa,1012 hPa,1007 hPa,0 mm
22,30.6 °C,26.7 °C,22.8 °C,23.9 °C,22 °C,20.6 °C,92%,82%,66%,16 kph,7 kph,34 kph,1014 hPa,1010 hPa,1006 hPa,0 mm
23,30 °C,25.6 °C,21.2 °C,23.3 °C,21.8 °C,20 °C,96%,86%,64%,11 kph,3 kph,21 kph,1013 hPa,1009 hPa,1005 hPa,0 mm
24,32.5 °C,27.1 °C,21.8 °C,24.4 °C,22.5 °C,20.6 °C,96%,82%,56%,8 kph,3 kph,16 kph,1014 hPa,1008 hPa,1002 hPa,9.1 mm
25,31.7 °C,27.6 °C,23.4 °C,25 °C,23.1 °C,22.2 °C,95%,82%,63%,11 kph,5 kph,23 kph,1013 hPa,992 hPa,970 hPa,13 mm
26,32.2 °C,27.7 °C,23.1 °C,25 °C,23.3 °C,22.2 °C,96%,87%,58%,11 kph,3 kph,21 kph,1012 hPa,992 hPa,972 hPa,4.6 mm
27,32.5 °C,27.6 °C,22.7 °C,25 °C,23.1 °C,20.6 °C,95%,86%,59%,14 kph,3 kph,27 kph,1015 hPa,1000 hPa,984 hPa,40.4 mm
28,31.6 °C,26.9 °C,22.2 °C,24.4 °C,22.4 °C,21.1 °C,95%,82%,60%,10 kph,5 kph,19 kph,1016 hPa,1000 hPa,984 hPa,0 mm
29,31.2 °C,27.2 °C,23.3 °C,22.8 °C,21 °C,19.4 °C,88%,73%,55%,16 kph,8 kph,31 kph,1016 hPa,1012 hPa,1009 hPa,0 mm
30,29.6 °C,25.8 °C,22.1 °C,22.2 °C,20.9 °C,20 °C,91%,77%,64%,16 kph,9 kph,27 kph,1015 hPa,1011 hPa,1008 hPa,0 mm
31,29.4 °C,26 °C,22.6 °C,22.2 °C,20.4 °C,18.9 °C,91%,78%,63%,18 kph,11 kph,32 kph,1014 hPa,1003 hPa,993 hPa,4.8 mm
