date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
23,33.8 °C,27.1 °C,22.9 °C,25 °C,23.5 °C,22.2 °C,97%,83%,61%,5 kph,1 kph,14 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
24,33.7 °C,28.1 °C,23.3 °C,25.6 °C,23.9 °C,22.8 °C,97%,81%,58%,5 kph,1 kph,18 kph,1012 hPa,1010 hPa,1007 hPa,0.3 mm
25,33.5 °C,27.3 °C,23 °C,25 °C,23.5 °C,22.2 °C,97%,83%,58%,8 kph,2 kph,19 kph,1013 hPa,1010 hPa,1007 hPa,18.5 mm
26,32.6 °C,27.1 °C,23.8 °C,25.6 °C,24.1 °C,22.2 °C,98%,86%,62%,6 kph,2 kph,18 kph,1013 hPa,1011 hPa,1009 hPa,1.5 mm
27,31.8 °C,26.9 °C,23.2 °C,25.6 °C,23.9 °C,22.2 °C,97%,86%,68%,6 kph,2 kph,19 kph,1013 hPa,1011 hPa,1008 hPa,5.8 mm
28,32.2 °C,25.9 °C,22.9 °C,25.6 °C,23.7 °C,22.2 °C,98%,90%,68%,6 kph,1 kph,16 kph,1012 hPa,1009 hPa,1007 hPa,2.3 mm
29,32.4 °C,27.2 °C,24.2 °C,25.6 °C,24.3 °C,23.3 °C,98%,86%,66%,5 kph,1 kph,18 kph,1012 hPa,1010 hPa,1007 hPa,2 mm
30,32.7 °C,27.4 °C,23.4 °C,25.6 °C,23.7 °C,22.2 °C,97%,83%,61%,3 kph,1 kph,11 kph,1013 hPa,1010 hPa,1008 hPa,18 mm
31,33.4 °C,25.9 °C,23.2 °C,26.1 °C,23.7 °C,22.2 °C,98%,90%,63%,5 kph,1 kph,14 kph,1011 hPa,1009 hPa,1006 hPa,20.1 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Nov,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,32.2 °C,26.1 °C,23.1 °C,25.6 °C,23.4 °C,22.2 °C,98%,87%,65%,3 kph,1 kph,10 kph,1010 hPa,1008 hPa,1005 hPa,0 mm
2,31.4 °C,25.9 °C,23.2 °C,26.1 °C,23.7 °C,22.2 °C,98%,90%,69%,5 kph,1 kph,16 kph,1010 hPa,1008 hPa,1005 hPa,37.6 mm
3,31.3 °C,26.9 °C,23.6 °C,25.6 °C,24.1 °C,22.8 °C,98%,86%,73%,6 kph,3 kph,19 kph,1010 hPa,1008 hPa,1007 hPa,0.5 mm
4,32.3 °C,27 °C,24.9 °C,25 °C,23.6 °C,22.2 °C,96%,83%,62%,8 kph,3 kph,29 kph,1010 hPa,1009 hPa,1007 hPa,0.8 mm
5,30.3 °C,26.3 °C,24 °C,25.6 °C,23.9 °C,22.8 °C,97%,89%,74%,5 kph,2 kph,14 kph,1012 hPa,1010 hPa,1007 hPa,17.3 mm
6,31 °C,26.6 °C,24.2 °C,26.1 °C,24.4 °C,23.3 °C,97%,90%,72%,3 kph,1 kph,6 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
7,32.4 °C,27.6 °C,23.2 °C,25 °C,23.8 °C,22.2 °C,98%,83%,60%,5 kph,1 kph,11 kph,1014 hPa,1012 hPa,1009 hPa,0 mm
8,33.1 °C,27.6 °C,23.2 °C,24.4 °C,23.2 °C,22.2 °C,97%,80%,58%,5 kph,1 kph,14 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
9,32.6 °C,27.3 °C,23.1 °C,24.4 °C,23.3 °C,22.2 °C,96%,81%,59%,5 kph,1 kph,13 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
10,31.6 °C,26.6 °C,23 °C,24.4 °C,23.4 °C,22.2 °C,98%,86%,64%,3 kph,1 kph,11 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
11,33.3 °C,27.5 °C,23.7 °C,25 °C,24 °C,22.8 °C,97%,84%,58%,6 kph,1 kph,13 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
12,33.1 °C,27.6 °C,23.8 °C,25.6 °C,24.3 °C,22.8 °C,97%,85%,62%,3 kph,1 kph,14 kph,1014 hPa,1012 hPa,1009 hPa,3 mm
13,32.2 °C,27.6 °C,24.4 °C,26.1 °C,24.3 °C,23.3 °C,97%,85%,64%,5 kph,1 kph,16 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
14,34.3 °C,28 °C,23.2 °C,25 °C,23.8 °C,22.2 °C,97%,81%,55%,6 kph,2 kph,13 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
15,34.2 °C,26.9 °C,22.9 °C,25.6 °C,23.4 °C,22.2 °C,97%,84%,57%,6 kph,1 kph,16 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
16,33.4 °C,27.4 °C,22.8 °C,25.6 °C,23.8 °C,22.2 °C,97%,84%,62%,5 kph,2 kph,16 kph,1012 hPa,1010 hPa,1008 hPa,23.9 mm
17,32.4 °C,26.8 °C,23.9 °C,25 °C,24.1 °C,22.8 °C,98%,87%,65%,5 kph,1 kph,16 kph,1012 hPa,1010 hPa,1007 hPa,3 mm
18,28.2 °C,25.9 °C,23.7 °C,25 °C,23.9 °C,22.8 °C,97%,93%,82%,3 kph,0 kph,10 kph,1010 hPa,1009 hPa,1007 hPa,0.5 mm
19,31.7 °C,28.1 °C,24.4 °C,25.6 °C,24.3 °C,23.3 °C,97%,86%,63%,6 kph,2 kph,16 kph,1012 hPa,1009 hPa,1007 hPa,5.6 mm
20,30.8 °C,27.3 °C,23.7 °C,26.1 °C,24.1 °C,22.8 °C,98%,88%,74%,5 kph,1 kph,13 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
21,32.4 °C,27.3 °C,22.2 °C,25.6 °C,23.6 °C,21.7 °C,98%,83%,63%,6 kph,2 kph,16 kph,1012 hPa,1009 hPa,1006 hPa,0 mm
22,33.1 °C,27.9 °C,22.8 °C,25 °C,23.6 °C,21.7 °C,96%,81%,62%,5 kph,1 kph,14 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
23,31.4 °C,27.8 °C,24.2 °C,25.6 °C,24.3 °C,23.3 °C,97%,88%,68%,5 kph,1 kph,13 kph,1011 hPa,1009 hPa,1007 hPa,5.3 mm
24,31.1 °C,27.5 °C,23.9 °C,25 °C,23.8 °C,23.3 °C,98%,87%,68%,5 kph,1 kph,13 kph,1010 hPa,1008 hPa,1005 hPa,0.5 mm
25,32.2 °C,27.8 °C,23.4 °C,25 °C,23.9 °C,22.8 °C,98%,88%,65%,5 kph,1 kph,18 kph,1010 hPa,1009 hPa,1007 hPa,11.2 mm
26,32.8 °C,27.8 °C,22.9 °C,25.6 °C,24.1 °C,22.2 °C,98%,89%,65%,5 kph,1 kph,14 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
27,31.9 °C,27.6 °C,23.2 °C,25.6 °C,24.1 °C,22.2 °C,98%,84%,65%,5 kph,1 kph,14 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
28,33.2 °C,28.7 °C,24.2 °C,25.6 °C,24.1 °C,23.3 °C,97%,81%,60%,5 kph,1 kph,14 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
29,32.4 °C,28.4 °C,24.4 °C,25.6 °C,24 °C,23.3 °C,95%,83%,63%,6 kph,2 kph,19 kph,1013 hPa,1012 hPa,1010 hPa,0 mm
30,32.5 °C,27.4 °C,22.4 °C,25.6 °C,23.6 °C,21.7 °C,97%,83%,60%,6 kph,2 kph,18 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Dec,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,33.7 °C,28.7 °C,23.7 °C,24.4 °C,23.8 °C,22.8 °C,97%,80%,56%,5 kph,1 kph,18 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
2,31.8 °C,27.6 °C,23.3 °C,24.4 °C,23.7 °C,22.8 °C,98%,84%,63%,5 kph,1 kph,14 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
3,32.5 °C,27.8 °C,23.1 °C,25 °C,23.3 °C,22.2 °C,97%,85%,64%,6 kph,2 kph,18 kph,1013 hPa,1011 hPa,1009 hPa,21.8 mm
4,26.4 °C,24.6 °C,22.8 °C,24.4 °C,23.4 °C,22.2 °C,98%,96%,88%,2 kph,0 kph,8 kph,1013 hPa,1011 hPa,1010 hPa,6.6 mm
5,29.6 °C,25.9 °C,22.3 °C,25 °C,23.6 °C,21.7 °C,98%,89%,74%,3 kph,1 kph,10 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
6,32.5 °C,27.8 °C,23.1 °C,25 °C,24 °C,22.2 °C,98%,85%,63%,6 kph,1 kph,14 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
7,32.6 °C,28.1 °C,23.5 °C,25.6 °C,23.9 °C,22.8 °C,98%,86%,61%,8 kph,1 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
8,31.9 °C,27.6 °C,23.3 °C,26.1 °C,23.8 °C,22.2 °C,97%,89%,70%,5 kph,1 kph,27 kph,1010 hPa,1007 hPa,1005 hPa,45.5 mm
9,34 °C,28.1 °C,22.1 °C,26.1 °C,23.9 °C,21.7 °C,98%,85%,59%,6 kph,1 kph,14 kph,1011 hPa,1008 hPa,1006 hPa,0.3 mm
10,32.9 °C,28.1 °C,23.2 °C,25 °C,23.8 °C,22.2 °C,98%,81%,60%,6 kph,2 kph,21 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
11,34.9 °C,29 °C,23.1 °C,26.1 °C,23.8 °C,22.2 °C,97%,81%,55%,8 kph,2 kph,18 kph,1011 hPa,1009 hPa,1006 hPa,2.8 mm
12,33.6 °C,28.6 °C,23.5 °C,25.6 °C,24 °C,22.8 °C,98%,83%,59%,6 kph,2 kph,18 kph,1012 hPa,1009 hPa,1007 hPa,0.8 mm
13,32.9 °C,28.1 °C,23.3 °C,25.6 °C,23.6 °C,22.2 °C,98%,84%,64%,5 kph,2 kph,18 kph,1012 hPa,1010 hPa,1007 hPa,0.3 mm
14,28.1 °C,25.5 °C,22.9 °C,24.4 °C,23.4 °C,21.7 °C,97%,89%,76%,3 kph,1 kph,8 kph,1013 hPa,1012 hPa,1010 hPa,0.5 mm
15,30.6 °C,26.8 °C,22.9 °C,25 °C,23.7 °C,22.2 °C,98%,87%,69%,5 kph,1 kph,13 kph,1013 hPa,1011 hPa,1009 hPa,1 mm
16,28.2 °C,26 °C,23.9 °C,25 °C,23.7 °C,23.3 °C,98%,93%,81%,5 kph,1 kph,13 kph,1014 hPa,1012 hPa,1010 hPa,10.2 mm
17,31.3 °C,27.1 °C,22.9 °C,25.6 °C,23.3 °C,22.2 °C,97%,84%,68%,5 kph,2 kph,14 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
18,30.4 °C,26.7 °C,23.1 °C,25.6 °C,23.7 °C,22.2 °C,97%,85%,73%,5 kph,2 kph,14 kph,1014 hPa,1011 hPa,1009 hPa,0 mm
19,31.1 °C,27.6 °C,23.9 °C,25.6 °C,23.8 °C,22.8 °C,97%,85%,69%,5 kph,1 kph,14 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
20,32 °C,26.4 °C,20.9 °C,24.4 °C,22.9 °C,20 °C,97%,82%,61%,5 kph,1 kph,13 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
21,33.4 °C,27.1 °C,20.7 °C,24.4 °C,22.3 °C,20 °C,98%,82%,48%,6 kph,1 kph,16 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
22,30.9 °C,26.9 °C,23 °C,25 °C,23.6 °C,22.2 °C,96%,86%,67%,5 kph,1 kph,11 kph,1011 hPa,1008 hPa,1006 hPa,0.5 mm
23,29.3 °C,26 °C,22.6 °C,25 °C,23.7 °C,21.7 °C,98%,89%,77%,2 kph,1 kph,6 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
24,33.4 °C,28.8 °C,24.3 °C,26.1 °C,24.3 °C,22.8 °C,97%,84%,61%,5 kph,1 kph,11 kph,1011 hPa,1008 hPa,1005 hPa,0 mm
25,33.9 °C,28.7 °C,23.4 °C,25.6 °C,24.2 °C,22.8 °C,97%,86%,58%,5 kph,1 kph,13 kph,1011 hPa,1009 hPa,1006 hPa,1 mm
26,32.6 °C,27.9 °C,23.4 °C,25.6 °C,24.4 °C,22.8 °C,98%,85%,63%,6 kph,2 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
27,33.4 °C,29.1 °C,24.7 °C,25.6 °C,24.3 °C,23.3 °C,97%,83%,60%,5 kph,1 kph,13 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
28,32.9 °C,28.1 °C,23.2 °C,25 °C,23.6 °C,21.7 °C,96%,81%,61%,5 kph,1 kph,14 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
29,32.6 °C,28.3 °C,23.9 °C,25 °C,24.2 °C,23.3 °C,97%,84%,64%,5 kph,1 kph,13 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
30,33.1 °C,27.9 °C,22.7 °C,24.4 °C,22.9 °C,21.7 °C,98%,81%,54%,5 kph,2 kph,14 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
31,30.9 °C,27.3 °C,23.6 °C,24.4 °C,23.2 °C,22.2 °C,95%,87%,69%,8 kph,2 kph,21 kph,1012 hPa,1010 hPa,1008 hPa,0.8 mm
