date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
2,36 °C,30.4 °C,24.9 °C,26.7 °C,24.3 °C,22.8 °C,96%,78%,50%,5 kph,1 kph,16 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
3,34.8 °C,29.3 °C,23.9 °C,25.6 °C,23.4 °C,22.2 °C,94%,75%,55%,6 kph,2 kph,18 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
4,35.1 °C,29 °C,22.9 °C,25 °C,23.6 °C,21.7 °C,96%,79%,52%,6 kph,2 kph,18 kph,1014 hPa,1012 hPa,1010 hPa,2.8 mm
5,34.4 °C,28.8 °C,23.1 °C,25.6 °C,23.3 °C,22.2 °C,97%,86%,52%,5 kph,1 kph,16 kph,1014 hPa,1013 hPa,1011 hPa,8.9 mm
6,32.1 °C,27.4 °C,22.8 °C,26.7 °C,24.1 °C,22.2 °C,98%,88%,67%,5 kph,1 kph,14 kph,1016 hPa,1013 hPa,1011 hPa,0.3 mm
7,33.9 °C,28.9 °C,23.8 °C,25.6 °C,24.1 °C,22.8 °C,97%,87%,58%,6 kph,2 kph,18 kph,1014 hPa,1012 hPa,1010 hPa,26.2 mm
8,28.7 °C,26.2 °C,23.6 °C,25 °C,23.8 °C,22.8 °C,98%,94%,80%,2 kph,1 kph,10 kph,1014 hPa,1013 hPa,1012 hPa,5.1 mm
9,31.3 °C,27.4 °C,23.6 °C,26.1 °C,24.3 °C,22.8 °C,98%,93%,75%,3 kph,1 kph,13 kph,1013 hPa,1011 hPa,1009 hPa,4.1 mm
10,31.4 °C,27.7 °C,23.8 °C,26.7 °C,24.4 °C,22.8 °C,98%,90%,71%,8 kph,2 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,6.1 mm
11,32.7 °C,27.8 °C,22.8 °C,26.1 °C,23.9 °C,22.2 °C,98%,85%,64%,5 kph,2 kph,18 kph,1013 hPa,1010 hPa,1008 hPa,3.6 mm
12,31.8 °C,27.8 °C,23.8 °C,26.1 °C,24.3 °C,22.8 °C,97%,89%,70%,6 kph,1 kph,18 kph,1013 hPa,1011 hPa,1010 hPa,3.6 mm
13,32.8 °C,28.4 °C,23.9 °C,26.1 °C,23.3 °C,21.7 °C,96%,83%,63%,6 kph,3 kph,23 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
14,32.3 °C,28.7 °C,25 °C,24.4 °C,22.9 °C,21.7 °C,90%,76%,61%,10 kph,4 kph,34 kph,1012 hPa,1011 hPa,1009 hPa,0 mm
15,33.2 °C,28.8 °C,24.6 °C,25 °C,23.3 °C,22.2 °C,90%,77%,58%,6 kph,3 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
16,33.3 °C,29.4 °C,25.6 °C,24.4 °C,22.9 °C,22.2 °C,86%,75%,57%,8 kph,3 kph,26 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
17,32.9 °C,28.1 °C,23.3 °C,24.4 °C,23.3 °C,21.7 °C,94%,77%,58%,8 kph,3 kph,24 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
18,34.4 °C,28.4 °C,22.5 °C,26.1 °C,23.7 °C,21.7 °C,97%,81%,54%,6 kph,2 kph,21 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
19,32.3 °C,28.5 °C,24.7 °C,26.1 °C,24.1 °C,22.8 °C,97%,86%,64%,5 kph,1 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,1.3 mm
20,30.3 °C,26.9 °C,23.4 °C,26.1 °C,24 °C,22.2 °C,97%,93%,78%,6 kph,1 kph,16 kph,1014 hPa,1012 hPa,1010 hPa,4.8 mm
21,32.9 °C,27.7 °C,22.3 °C,26.7 °C,24.3 °C,21.7 °C,98%,85%,67%,5 kph,1 kph,14 kph,1014 hPa,1013 hPa,1011 hPa,0.3 mm
22,33.1 °C,28.4 °C,23.7 °C,27.2 °C,24.6 °C,22.8 °C,97%,89%,71%,5 kph,1 kph,11 kph,1013 hPa,1011 hPa,1009 hPa,0.3 mm
23,33.6 °C,26.7 °C,23.8 °C,26.7 °C,24.3 °C,22.8 °C,97%,89%,63%,5 kph,1 kph,16 kph,1012 hPa,1010 hPa,1008 hPa,32.5 mm
24,32.1 °C,26.7 °C,23.9 °C,26.7 °C,24.5 °C,23.3 °C,98%,90%,70%,5 kph,1 kph,14 kph,1011 hPa,1009 hPa,1006 hPa,35.6 mm
25,32.4 °C,27.2 °C,23.7 °C,25.6 °C,23.7 °C,22.8 °C,97%,84%,64%,8 kph,2 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
26,32.4 °C,27.1 °C,24.9 °C,25 °C,23.4 °C,22.2 °C,94%,82%,64%,11 kph,4 kph,24 kph,1012 hPa,1010 hPa,1007 hPa,0.5 mm
27,32.5 °C,27.9 °C,23.3 °C,25 °C,23.4 °C,22.2 °C,94%,79%,62%,8 kph,3 kph,29 kph,1014 hPa,1011 hPa,1008 hPa,7.4 mm
28,32.3 °C,27.2 °C,23.8 °C,26.7 °C,23.9 °C,21.7 °C,96%,84%,72%,5 kph,2 kph,21 kph,1014 hPa,1011 hPa,1009 hPa,2 mm
29,31.1 °C,26.4 °C,23.4 °C,26.1 °C,23.8 °C,22.2 °C,97%,88%,69%,8 kph,2 kph,21 kph,1014 hPa,1012 hPa,1009 hPa,2 mm
30,33.5 °C,27.5 °C,22.4 °C,25.6 °C,23.3 °C,21.7 °C,98%,80%,58%,5 kph,2 kph,14 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Oct,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,33.6 °C,28.7 °C,23.8 °C,25 °C,23.4 °C,22.2 °C,94%,76%,58%,5 kph,2 kph,16 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
2,32.9 °C,28.2 °C,23.9 °C,25.6 °C,23.8 °C,22.2 °C,94%,79%,62%,5 kph,2 kph,16 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
3,32.1 °C,27.6 °C,24.7 °C,26.1 °C,23.8 °C,22.8 °C,93%,81%,67%,6 kph,2 kph,24 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
4,32.1 °C,25.9 °C,23.3 °C,25 °C,22.9 °C,22.2 °C,96%,85%,65%,6 kph,2 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,4.6 mm
5,30.8 °C,26.3 °C,22.8 °C,25.6 °C,23.4 °C,21.7 °C,97%,86%,70%,8 kph,2 kph,21 kph,1011 hPa,1009 hPa,1008 hPa,0.3 mm
6,32.6 °C,26.5 °C,23.7 °C,26.1 °C,23.2 °C,22.2 °C,97%,84%,62%,6 kph,3 kph,21 kph,1014 hPa,1011 hPa,1009 hPa,7.6 mm
7,30.6 °C,26.9 °C,23.8 °C,26.1 °C,24.5 °C,22.8 °C,97%,88%,72%,6 kph,2 kph,18 kph,1015 hPa,1013 hPa,1010 hPa,0.8 mm
8,32.3 °C,27.2 °C,22.1 °C,26.7 °C,24.1 °C,21.1 °C,98%,85%,68%,6 kph,1 kph,14 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
9,34.3 °C,27.9 °C,23.7 °C,26.7 °C,24.4 °C,22.8 °C,98%,84%,57%,8 kph,2 kph,18 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
10,34.1 °C,28.2 °C,24.1 °C,26.7 °C,24.6 °C,23.3 °C,98%,84%,60%,8 kph,1 kph,18 kph,1013 hPa,1011 hPa,1008 hPa,0.5 mm
11,33.2 °C,27.1 °C,22.9 °C,26.1 °C,23.9 °C,22.2 °C,98%,86%,61%,6 kph,2 kph,18 kph,1013 hPa,1010 hPa,1008 hPa,0.5 mm
12,32.3 °C,27.1 °C,24.2 °C,25.6 °C,24.3 °C,22.8 °C,97%,87%,68%,6 kph,2 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,1 mm
13,31.7 °C,27.3 °C,23.9 °C,25.6 °C,24.1 °C,22.8 °C,96%,85%,69%,5 kph,1 kph,14 kph,1012 hPa,1010 hPa,1008 hPa,1.3 mm
14,29.8 °C,25.7 °C,23.9 °C,25.6 °C,24 °C,22.2 °C,96%,92%,78%,5 kph,2 kph,14 kph,1010 hPa,1009 hPa,1007 hPa,34.3 mm
15,30.7 °C,27.4 °C,24.3 °C,25 °C,23.7 °C,22.8 °C,95%,82%,71%,6 kph,3 kph,26 kph,1010 hPa,1008 hPa,1006 hPa,0.8 mm
16,29.6 °C,26.9 °C,24.5 °C,24.4 °C,23.6 °C,22.8 °C,95%,84%,72%,8 kph,2 kph,26 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
17,33.9 °C,28.4 °C,22.7 °C,26.1 °C,23.9 °C,21.7 °C,98%,79%,62%,6 kph,2 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
18,33.1 °C,27.9 °C,23.7 °C,26.1 °C,24.3 °C,22.8 °C,97%,83%,64%,5 kph,2 kph,16 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
19,31.8 °C,28.2 °C,25.6 °C,25.6 °C,24.3 °C,23.3 °C,88%,81%,68%,8 kph,3 kph,24 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
20,32.7 °C,28.7 °C,26.2 °C,25.6 °C,24.3 °C,22.8 °C,92%,79%,64%,8 kph,3 kph,23 kph,1012 hPa,1010 hPa,1007 hPa,2.8 mm
21,33.1 °C,27.7 °C,24.1 °C,26.7 °C,24.7 °C,23.3 °C,97%,86%,67%,5 kph,1 kph,14 kph,1014 hPa,1012 hPa,1009 hPa,0.3 mm
22,32.5 °C,27.9 °C,23.7 °C,26.1 °C,24.6 °C,22.8 °C,97%,84%,64%,10 kph,3 kph,18 kph,1014 hPa,1012 hPa,1009 hPa,1.3 mm
23,33.2 °C,27.9 °C,24.2 °C,25.6 °C,24.3 °C,23.3 °C,97%,83%,61%,13 kph,3 kph,23 kph,1013 hPa,1011 hPa,1009 hPa,0.3 mm
24,31.9 °C,26.7 °C,23.8 °C,27.2 °C,24.6 °C,22.8 °C,98%,90%,70%,6 kph,1 kph,18 kph,1013 hPa,1011 hPa,1009 hPa,13.2 mm
25,32.1 °C,27.9 °C,23.7 °C,27.2 °C,24.8 °C,22.8 °C,98%,85%,71%,6 kph,2 kph,19 kph,1014 hPa,1011 hPa,1009 hPa,0 mm
26,30.9 °C,26.7 °C,23.7 °C,26.7 °C,24.7 °C,22.8 °C,98%,90%,78%,6 kph,2 kph,16 kph,1014 hPa,1013 hPa,1011 hPa,2.3 mm
27,27.3 °C,25.8 °C,24.3 °C,25.6 °C,24.4 °C,23.3 °C,97%,94%,87%,8 kph,2 kph,16 kph,1016 hPa,1013 hPa,1011 hPa,1.8 mm
28,30.8 °C,26.8 °C,23.8 °C,26.1 °C,24.7 °C,22.2 °C,96%,89%,74%,8 kph,2 kph,14 kph,1014 hPa,1011 hPa,1009 hPa,2 mm
29,30.3 °C,26.5 °C,23.9 °C,26.7 °C,24.8 °C,22.8 °C,97%,92%,77%,6 kph,2 kph,14 kph,1013 hPa,1011 hPa,1009 hPa,8.4 mm
30,29.7 °C,25.9 °C,23.8 °C,25.6 °C,24.3 °C,22.8 °C,98%,92%,77%,6 kph,2 kph,14 kph,1014 hPa,1012 hPa,1010 hPa,9.7 mm
31,30.3 °C,25.7 °C,22.7 °C,26.1 °C,24.1 °C,21.7 °C,98%,93%,79%,10 kph,3 kph,35 kph,1013 hPa,1011 hPa,1009 hPa,40.1 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Nov,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,29.8 °C,25.6 °C,22.7 °C,26.1 °C,24.1 °C,21.7 °C,98%,93%,81%,10 kph,3 kph,23 kph,1012 hPa,1010 hPa,1007 hPa,20.3 mm
2,29.3 °C,26.2 °C,24.2 °C,26.1 °C,24.3 °C,22.8 °C,97%,91%,81%,6 kph,2 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,8.4 mm
3,29.2 °C,25.2 °C,23.7 °C,25.6 °C,23.9 °C,22.8 °C,98%,94%,81%,10 kph,2 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,8.9 mm
4,29.4 °C,25.4 °C,23.4 °C,25 °C,23.4 °C,22.2 °C,97%,91%,76%,8 kph,3 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,1.3 mm
5,30.1 °C,26.1 °C,23.6 °C,26.1 °C,24.1 °C,22.8 °C,98%,90%,75%,8 kph,2 kph,23 kph,1014 hPa,1012 hPa,1009 hPa,36.6 mm
6,29.7 °C,25.8 °C,23.1 °C,25.6 °C,23.8 °C,22.2 °C,99%,91%,76%,8 kph,3 kph,19 kph,1015 hPa,1014 hPa,1012 hPa,5.8 mm
7,30.3 °C,26.5 °C,23.7 °C,25.6 °C,23.6 °C,22.8 °C,96%,86%,71%,11 kph,5 kph,26 kph,1015 hPa,1014 hPa,1012 hPa,1.5 mm
8,29.7 °C,26.4 °C,23.4 °C,23.9 °C,22.7 °C,21.7 °C,96%,82%,69%,14 kph,5 kph,31 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
9,29.6 °C,25.9 °C,20.8 °C,22.8 °C,21.6 °C,19.4 °C,93%,79%,64%,11 kph,6 kph,24 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
10,30.6 °C,26 °C,21.1 °C,24.4 °C,22.7 °C,20.6 °C,98%,84%,68%,8 kph,3 kph,18 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
11,30.9 °C,26.3 °C,21.7 °C,25 °C,23.1 °C,21.1 °C,97%,84%,67%,8 kph,2 kph,18 kph,1015 hPa,1013 hPa,1011 hPa,0 mm
12,29.4 °C,25.4 °C,22.2 °C,25.6 °C,23.6 °C,21.1 °C,98%,91%,76%,8 kph,2 kph,18 kph,1015 hPa,1014 hPa,1012 hPa,6.9 mm
13,30.6 °C,26.8 °C,23.6 °C,25 °C,23.6 °C,22.2 °C,95%,85%,69%,11 kph,4 kph,23 kph,1015 hPa,1013 hPa,1011 hPa,0 mm
14,30.6 °C,26.9 °C,23.8 °C,26.1 °C,24.6 °C,22.8 °C,97%,89%,74%,8 kph,3 kph,19 kph,1012 hPa,1011 hPa,1009 hPa,32.3 mm
15,32.6 °C,27 °C,23.8 °C,26.7 °C,24.9 °C,23.3 °C,98%,90%,72%,6 kph,2 kph,18 kph,1013 hPa,1011 hPa,1009 hPa,0.5 mm
16,31.8 °C,27.3 °C,24.1 °C,26.1 °C,24.8 °C,23.3 °C,98%,88%,68%,10 kph,3 kph,21 kph,1013 hPa,1012 hPa,1010 hPa,0.5 mm
17,26.6 °C,25.2 °C,23.7 °C,25 °C,24 °C,22.8 °C,98%,95%,91%,8 kph,2 kph,19 kph,1014 hPa,1012 hPa,1010 hPa,4.1 mm
18,29.7 °C,27.1 °C,24.4 °C,25.6 °C,24.5 °C,23.3 °C,97%,91%,77%,10 kph,3 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,2.3 mm
19,30.6 °C,27.6 °C,24.5 °C,26.1 °C,24.7 °C,23.3 °C,97%,91%,75%,13 kph,5 kph,24 kph,1013 hPa,1011 hPa,1009 hPa,1.3 mm
20,30.9 °C,27.4 °C,23.9 °C,25.6 °C,24.2 °C,23.3 °C,97%,88%,74%,16 kph,5 kph,29 kph,1014 hPa,1012 hPa,1010 hPa,0.3 mm
21,29.7 °C,26.2 °C,22.6 °C,26.1 °C,23.9 °C,21.7 °C,97%,89%,74%,10 kph,3 kph,19 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
22,30.6 °C,26.7 °C,22.8 °C,25.6 °C,24.2 °C,21.7 °C,98%,87%,74%,8 kph,3 kph,19 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
23,29.3 °C,26.6 °C,23.9 °C,26.1 °C,24.3 °C,22.8 °C,98%,94%,81%,10 kph,2 kph,26 kph,1012 hPa,1011 hPa,1009 hPa,56.1 mm
24,27 °C,25.2 °C,23.4 °C,25 °C,23.3 °C,21.7 °C,97%,92%,86%,10 kph,3 kph,29 kph,1012 hPa,1010 hPa,1008 hPa,23.9 mm
25,29.9 °C,26.5 °C,23.1 °C,24.4 °C,23.3 °C,22.2 °C,98%,86%,69%,16 kph,5 kph,34 kph,1011 hPa,1008 hPa,1005 hPa,1.5 mm
26,29.8 °C,26.7 °C,23.7 °C,26.1 °C,24.3 °C,22.8 °C,98%,92%,79%,11 kph,3 kph,21 kph,1013 hPa,1011 hPa,1009 hPa,2.3 mm
27,31.2 °C,27.6 °C,24 °C,26.1 °C,24.6 °C,23.3 °C,98%,89%,70%,10 kph,4 kph,19 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
28,31.3 °C,27.2 °C,23.1 °C,26.1 °C,24.3 °C,22.2 °C,99%,87%,67%,11 kph,3 kph,23 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
29,29.7 °C,26.7 °C,23.7 °C,25.6 °C,24.2 °C,22.8 °C,98%,90%,74%,10 kph,4 kph,19 kph,1015 hPa,1013 hPa,1012 hPa,19.6 mm
30,28.8 °C,25.9 °C,23.1 °C,26.1 °C,24.3 °C,22.2 °C,98%,94%,84%,8 kph,2 kph,14 kph,1015 hPa,1013 hPa,1012 hPa,3.6 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Dec,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,28.8 °C,25.9 °C,22.9 °C,25.6 °C,24.1 °C,22.2 °C,98%,93%,83%,10 kph,3 kph,23 kph,1015 hPa,1013 hPa,1011 hPa,1.3 mm
2,29.7 °C,26.3 °C,22.9 °C,26.1 °C,24.3 °C,22.2 °C,97%,88%,78%,8 kph,3 kph,18 kph,1015 hPa,1013 hPa,1011 hPa,0 mm
3,29.2 °C,26.5 °C,23.8 °C,25.6 °C,24.5 °C,22.8 °C,97%,92%,81%,8 kph,3 kph,16 kph,1015 hPa,1013 hPa,1011 hPa,2.3 mm
4,29.1 °C,26.6 °C,24.1 °C,25 °C,24.2 °C,23.3 °C,97%,88%,76%,10 kph,3 kph,19 kph,1014 hPa,1013 hPa,1011 hPa,0 mm
5,31.1 °C,27.4 °C,23.7 °C,25.6 °C,23.8 °C,21.1 °C,98%,87%,59%,13 kph,4 kph,24 kph,1014 hPa,1012 hPa,1010 hPa,4.6 mm
6,29.9 °C,27.4 °C,25 °C,26.1 °C,24.9 °C,23.9 °C,96%,92%,77%,11 kph,3 kph,21 kph,1013 hPa,1011 hPa,1009 hPa,22.1 mm
7,29.5 °C,27 °C,24.6 °C,26.7 °C,24.9 °C,23.9 °C,98%,92%,81%,8 kph,2 kph,16 kph,1012 hPa,1010 hPa,1008 hPa,7.6 mm
8,30 °C,26.9 °C,23.9 °C,25.6 °C,24.2 °C,23.3 °C,98%,92%,77%,10 kph,2 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,7.1 mm
9,31.2 °C,27.2 °C,23.3 °C,25.6 °C,24.2 °C,22.8 °C,98%,89%,71%,6 kph,1 kph,14 kph,1011 hPa,1009 hPa,1007 hPa,0.3 mm
10,31.6 °C,27.2 °C,22.7 °C,25.6 °C,24.1 °C,22.2 °C,98%,88%,64%,8 kph,2 kph,14 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
11,32.9 °C,28.4 °C,23.9 °C,26.1 °C,24.9 °C,23.3 °C,98%,86%,65%,6 kph,2 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
12,32.3 °C,28.1 °C,23.8 °C,26.1 °C,24.7 °C,23.3 °C,98%,86%,63%,6 kph,2 kph,16 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
13,32.1 °C,27.9 °C,23.9 °C,25.6 °C,24.2 °C,22.8 °C,97%,86%,64%,8 kph,3 kph,18 kph,1013 hPa,1011 hPa,1010 hPa,1.5 mm
14,30.8 °C,26.8 °C,22.8 °C,25.6 °C,23.9 °C,22.2 °C,98%,90%,72%,8 kph,2 kph,18 kph,1014 hPa,1012 hPa,1010 hPa,0.3 mm
15,29.5 °C,26.5 °C,23.5 °C,26.1 °C,24.5 °C,22.8 °C,98%,91%,80%,8 kph,2 kph,18 kph,1014 hPa,1013 hPa,1011 hPa,0.5 mm
16,29.4 °C,26.2 °C,23.1 °C,26.1 °C,23.8 °C,22.2 °C,98%,94%,79%,10 kph,2 kph,21 kph,1014 hPa,1013 hPa,1011 hPa,15.5 mm
17,29.5 °C,26.6 °C,23.7 °C,25 °C,23.4 °C,22.2 °C,98%,88%,73%,13 kph,5 kph,26 kph,1015 hPa,1014 hPa,1012 hPa,1 mm
18,28.1 °C,25.8 °C,23.6 °C,25.6 °C,24.1 °C,22.8 °C,98%,92%,83%,10 kph,3 kph,19 kph,1015 hPa,1014 hPa,1012 hPa,6.3 mm
19,27.6 °C,25.5 °C,23.4 °C,25.6 °C,23.7 °C,22.2 °C,97%,91%,78%,13 kph,4 kph,24 kph,1014 hPa,1013 hPa,1011 hPa,3 mm
20,29 °C,25.7 °C,22.4 °C,25 °C,23.5 °C,21.7 °C,98%,89%,76%,14 kph,5 kph,29 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
21,28.7 °C,26.3 °C,23.9 °C,26.1 °C,24.4 °C,23.3 °C,98%,94%,83%,11 kph,3 kph,26 kph,1014 hPa,1013 hPa,1011 hPa,27.7 mm
22,29.2 °C,26.5 °C,23.8 °C,25.6 °C,24.3 °C,22.8 °C,98%,91%,81%,13 kph,5 kph,27 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
23,27.9 °C,26.3 °C,24.7 °C,26.1 °C,24.7 °C,23.9 °C,98%,92%,87%,13 kph,5 kph,27 kph,1011 hPa,1010 hPa,1008 hPa,1.5 mm
24,27.8 °C,26.2 °C,24.7 °C,24.4 °C,24.2 °C,23.3 °C,96%,90%,83%,11 kph,6 kph,23 kph,1013 hPa,1011 hPa,1008 hPa,1.8 mm
25,31.5 °C,28.1 °C,24.6 °C,26.1 °C,24.8 °C,23.9 °C,97%,89%,75%,10 kph,4 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,2.8 mm
26,30.6 °C,27.4 °C,24.2 °C,27.2 °C,25.4 °C,23.3 °C,97%,90%,78%,11 kph,2 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,2.3 mm
27,31 °C,28.1 °C,25.2 °C,27.2 °C,25.2 °C,24.4 °C,98%,92%,71%,14 kph,2 kph,23 kph,1013 hPa,1010 hPa,1008 hPa,4.1 mm
28,30.9 °C,27.4 °C,23.9 °C,26.1 °C,24.6 °C,23.3 °C,98%,88%,68%,11 kph,3 kph,23 kph,1013 hPa,1011 hPa,1010 hPa,0.3 mm
29,31.2 °C,27.3 °C,23.5 °C,25.6 °C,23.9 °C,22.8 °C,97%,85%,63%,14 kph,4 kph,23 kph,1014 hPa,1013 hPa,1011 hPa,0 mm
30,31.4 °C,27.1 °C,22.7 °C,25 °C,23.4 °C,21.7 °C,97%,85%,62%,14 kph,5 kph,29 kph,1015 hPa,1013 hPa,1012 hPa,0 mm
31,31.4 °C,27 °C,22.6 °C,25.6 °C,23.3 °C,21.7 °C,97%,83%,64%,14 kph,6 kph,31 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
