date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
15,32.3 °C,27.9 °C,23.6 °C,26.7 °C,24.1 °C,22.8 °C,97%,87%,69%,8 kph,1 kph,23 kph,1010 hPa,1007 hPa,1005 hPa,32.3 mm
16,31.9 °C,27.7 °C,23.5 °C,26.7 °C,24.2 °C,22.2 °C,96%,87%,71%,5 kph,1 kph,18 kph,1010 hPa,1007 hPa,1005 hPa,0.3 mm
17,31.4 °C,27.7 °C,23.9 °C,26.1 °C,24.3 °C,22.8 °C,96%,87%,71%,5 kph,1 kph,27 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
18,31.8 °C,27.7 °C,23.6 °C,26.7 °C,24.6 °C,22.8 °C,97%,90%,66%,5 kph,1 kph,14 kph,1010 hPa,1008 hPa,1006 hPa,10.7 mm
19,31.5 °C,27.7 °C,23.8 °C,26.7 °C,24.8 °C,22.8 °C,98%,91%,72%,5 kph,1 kph,19 kph,1012 hPa,1009 hPa,1006 hPa,4.1 mm
20,29.3 °C,27.2 °C,24.9 °C,26.1 °C,25.1 °C,23.9 °C,97%,92%,81%,2 kph,0 kph,5 kph,1012 hPa,1009 hPa,1006 hPa,0.8 mm
21,31.7 °C,28 °C,24.3 °C,26.7 °C,24.8 °C,23.3 °C,97%,88%,74%,5 kph,1 kph,16 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
22,31.8 °C,27.6 °C,23.3 °C,26.7 °C,24.8 °C,22.2 °C,98%,87%,71%,6 kph,1 kph,14 kph,1012 hPa,1010 hPa,1007 hPa,3.6 mm
23,32.2 °C,26.4 °C,23.9 °C,26.7 °C,24.4 °C,23.3 °C,98%,91%,69%,6 kph,1 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,13.5 mm
24,32.3 °C,27 °C,24 °C,26.7 °C,24.6 °C,23.3 °C,98%,89%,70%,5 kph,1 kph,16 kph,1012 hPa,1008 hPa,1005 hPa,21.8 mm
25,32 °C,25.8 °C,24.2 °C,27.2 °C,24.2 °C,23.3 °C,97%,93%,74%,3 kph,0 kph,13 kph,1009 hPa,1007 hPa,1005 hPa,69.3 mm
26,32.1 °C,26.8 °C,24.1 °C,26.7 °C,24.2 °C,23.3 °C,97%,88%,71%,5 kph,1 kph,21 kph,1009 hPa,1007 hPa,1005 hPa,0.5 mm
27,30.9 °C,26.5 °C,23.6 °C,26.7 °C,24.4 °C,22.8 °C,97%,90%,75%,5 kph,1 kph,18 kph,1011 hPa,1008 hPa,1006 hPa,6.9 mm
28,32.3 °C,27.4 °C,24.1 °C,26.1 °C,24.5 °C,23.3 °C,96%,86%,65%,5 kph,1 kph,18 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
29,31.7 °C,26.4 °C,24.4 °C,27.2 °C,24.6 °C,23.3 °C,97%,91%,75%,6 kph,1 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,11.4 mm
30,31.3 °C,26.1 °C,24.1 °C,27.2 °C,24.6 °C,23.3 °C,98%,93%,76%,5 kph,1 kph,21 kph,1013 hPa,1009 hPa,1006 hPa,3.3 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Oct,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,31.2 °C,26.4 °C,24 °C,27.2 °C,24.8 °C,23.3 °C,98%,92%,77%,3 kph,1 kph,13 kph,1013 hPa,1010 hPa,1007 hPa,0.8 mm
2,31.8 °C,26.4 °C,22.9 °C,27.2 °C,24.6 °C,22.2 °C,98%,91%,74%,5 kph,1 kph,21 kph,1013 hPa,1008 hPa,1004 hPa,45.2 mm
3,32.6 °C,26.2 °C,23.3 °C,27.2 °C,24.4 °C,22.8 °C,98%,92%,71%,5 kph,1 kph,21 kph,1012 hPa,1010 hPa,1007 hPa,26.7 mm
4,30.4 °C,26.7 °C,24.1 °C,25.6 °C,23.9 °C,22.8 °C,98%,87%,69%,3 kph,1 kph,10 kph,1013 hPa,1009 hPa,1006 hPa,0.3 mm
5,31.2 °C,26.1 °C,23.2 °C,26.1 °C,23.6 °C,22.2 °C,97%,88%,67%,6 kph,1 kph,24 kph,1011 hPa,1008 hPa,1005 hPa,1.5 mm
6,30.7 °C,26.6 °C,23.2 °C,26.1 °C,24.2 °C,22.2 °C,97%,89%,74%,5 kph,1 kph,14 kph,1010 hPa,1008 hPa,1007 hPa,0.3 mm
7,31.3 °C,27.1 °C,23.4 °C,26.7 °C,24.6 °C,22.8 °C,97%,88%,74%,3 kph,1 kph,11 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
8,32.4 °C,27.9 °C,23.8 °C,26.7 °C,24.9 °C,22.8 °C,97%,86%,73%,5 kph,1 kph,11 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
9,32 °C,26.9 °C,24 °C,26.7 °C,24.7 °C,23.3 °C,97%,89%,73%,5 kph,1 kph,13 kph,1011 hPa,1010 hPa,1008 hPa,0.3 mm
10,31.8 °C,27.2 °C,23.5 °C,26.1 °C,24.8 °C,22.8 °C,98%,89%,71%,5 kph,1 kph,16 kph,1012 hPa,1009 hPa,1006 hPa,1.8 mm
11,30.3 °C,26.2 °C,24.1 °C,26.1 °C,24.4 °C,23.3 °C,97%,92%,78%,3 kph,1 kph,11 kph,1011 hPa,1009 hPa,1007 hPa,8.1 mm
12,31.9 °C,25.7 °C,23.3 °C,26.1 °C,23.9 °C,22.8 °C,98%,92%,72%,5 kph,1 kph,16 kph,1013 hPa,1010 hPa,1007 hPa,80 mm
13,31.1 °C,26.1 °C,22.6 °C,26.7 °C,24.1 °C,21.7 °C,98%,91%,73%,5 kph,1 kph,11 kph,1013 hPa,1010 hPa,1006 hPa,37.6 mm
14,31.6 °C,26.8 °C,23.4 °C,27.8 °C,24.7 °C,22.8 °C,98%,90%,76%,6 kph,1 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,0.8 mm
15,32.1 °C,26.9 °C,23.7 °C,26.7 °C,24.3 °C,22.8 °C,98%,88%,68%,3 kph,1 kph,14 kph,1010 hPa,1008 hPa,1006 hPa,5.1 mm
16,31.9 °C,26.6 °C,23.6 °C,26.7 °C,24.5 °C,22.2 °C,97%,90%,72%,3 kph,1 kph,14 kph,1010 hPa,1008 hPa,1005 hPa,9.7 mm
17,32.3 °C,26.6 °C,23.1 °C,27.2 °C,24.5 °C,22.2 °C,98%,90%,71%,6 kph,2 kph,29 kph,1010 hPa,1008 hPa,1006 hPa,3.3 mm
18,32.2 °C,26.8 °C,23.8 °C,27.2 °C,24.8 °C,22.8 °C,98%,91%,72%,5 kph,1 kph,14 kph,1012 hPa,1009 hPa,1006 hPa,57.2 mm
19,32.3 °C,27.6 °C,24.2 °C,26.1 °C,24.4 °C,22.8 °C,98%,85%,70%,3 kph,1 kph,13 kph,1011 hPa,1007 hPa,1004 hPa,0.3 mm
20,30.4 °C,26.7 °C,24.1 °C,26.7 °C,24.6 °C,23.3 °C,97%,90%,77%,3 kph,1 kph,16 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
21,30.3 °C,25.5 °C,23.6 °C,25.6 °C,23.8 °C,22.8 °C,98%,92%,73%,5 kph,1 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,13.5 mm
22,31.1 °C,26.8 °C,23.2 °C,26.1 °C,24.3 °C,22.2 °C,98%,88%,73%,3 kph,1 kph,13 kph,1014 hPa,1011 hPa,1008 hPa,0 mm
23,32 °C,27.3 °C,22.7 °C,26.1 °C,24.2 °C,21.7 °C,98%,86%,68%,3 kph,1 kph,14 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
24,32.3 °C,27.6 °C,23.5 °C,27.2 °C,24.8 °C,22.8 °C,98%,87%,69%,3 kph,1 kph,13 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
25,31.8 °C,27.3 °C,24.1 °C,27.2 °C,25.2 °C,23.3 °C,98%,90%,78%,5 kph,1 kph,14 kph,1012 hPa,1010 hPa,1007 hPa,14.2 mm
26,30.2 °C,25.8 °C,23.8 °C,26.7 °C,24.5 °C,22.8 °C,98%,94%,81%,2 kph,0 kph,10 kph,1014 hPa,1008 hPa,1001 hPa,12.2 mm
27,31.4 °C,27.1 °C,24.1 °C,27.2 °C,25.1 °C,23.3 °C,98%,91%,75%,6 kph,2 kph,14 kph,1016 hPa,1012 hPa,1007 hPa,0.8 mm
28,32.3 °C,26.6 °C,23.7 °C,26.7 °C,24.6 °C,22.8 °C,98%,91%,70%,8 kph,1 kph,27 kph,1014 hPa,1010 hPa,1007 hPa,33.8 mm
29,29.2 °C,25.2 °C,23.3 °C,25.6 °C,23.6 °C,22.2 °C,98%,93%,78%,3 kph,1 kph,8 kph,1013 hPa,1010 hPa,1006 hPa,20.3 mm
30,25.4 °C,24.3 °C,23.2 °C,24.4 °C,23.6 °C,22.2 °C,98%,97%,96%,2 kph,0 kph,11 kph,1014 hPa,1011 hPa,1008 hPa,27.9 mm
31,29.9 °C,26.2 °C,23.2 °C,26.1 °C,24.3 °C,22.8 °C,98%,91%,79%,5 kph,1 kph,16 kph,1014 hPa,1010 hPa,1007 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Nov,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,31.1 °C,26.1 °C,23.6 °C,26.7 °C,24.3 °C,22.8 °C,97%,92%,78%,6 kph,1 kph,14 kph,1012 hPa,1009 hPa,1006 hPa,1.8 mm
2,27.4 °C,24.8 °C,23.3 °C,25 °C,23.8 °C,22.2 °C,98%,96%,86%,3 kph,1 kph,6 kph,1011 hPa,1008 hPa,1004 hPa,18.3 mm
3,28.6 °C,25.3 °C,23.4 °C,26.1 °C,23.8 °C,22.8 °C,98%,93%,82%,2 kph,0 kph,6 kph,1014 hPa,1009 hPa,1004 hPa,1 mm
4,30.6 °C,26 °C,23.3 °C,26.1 °C,24.2 °C,22.8 °C,98%,92%,76%,3 kph,1 kph,8 kph,1012 hPa,1010 hPa,1007 hPa,8.6 mm
5,31.4 °C,27.2 °C,24.7 °C,27.2 °C,25.2 °C,23.9 °C,98%,91%,77%,3 kph,1 kph,11 kph,1013 hPa,1010 hPa,1008 hPa,3.3 mm
6,31.8 °C,26.6 °C,23.7 °C,27.2 °C,24.3 °C,22.8 °C,98%,89%,73%,6 kph,1 kph,23 kph,1015 hPa,1012 hPa,1009 hPa,2 mm
7,32.2 °C,27.8 °C,23.9 °C,26.1 °C,24.1 °C,22.8 °C,97%,82%,65%,5 kph,2 kph,14 kph,1015 hPa,1013 hPa,1010 hPa,9.9 mm
8,31.3 °C,26.9 °C,22.2 °C,25.6 °C,23.4 °C,21.7 °C,98%,84%,66%,6 kph,3 kph,23 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
9,30.7 °C,26.3 °C,22.4 °C,24.4 °C,22.2 °C,20 °C,97%,81%,54%,10 kph,3 kph,27 kph,1013 hPa,1012 hPa,1010 hPa,0 mm
10,31.5 °C,26.3 °C,21.7 °C,25 °C,22.9 °C,21.1 °C,98%,84%,60%,6 kph,2 kph,18 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
11,31.5 °C,26.6 °C,21.3 °C,25 °C,23.2 °C,20.6 °C,97%,84%,63%,6 kph,2 kph,18 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
12,31.2 °C,26.6 °C,23.7 °C,26.1 °C,24 °C,22.8 °C,98%,88%,69%,5 kph,1 kph,18 kph,1014 hPa,1012 hPa,1009 hPa,0.3 mm
13,31.8 °C,27.3 °C,23.7 °C,26.1 °C,24.5 °C,22.8 °C,96%,86%,70%,8 kph,2 kph,19 kph,1012 hPa,1011 hPa,1009 hPa,0 mm
14,32.1 °C,27.3 °C,22.6 °C,26.7 °C,24.6 °C,21.7 °C,97%,87%,73%,6 kph,2 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,10.9 mm
15,32.2 °C,26.6 °C,23.9 °C,26.7 °C,24.4 °C,23.3 °C,98%,90%,71%,6 kph,1 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,18.3 mm
16,31.5 °C,27.6 °C,23.7 °C,27.2 °C,25 °C,22.8 °C,98%,88%,74%,3 kph,1 kph,14 kph,1011 hPa,1009 hPa,1008 hPa,0.3 mm
17,31.9 °C,27.2 °C,23.6 °C,27.2 °C,24.7 °C,22.8 °C,98%,89%,72%,6 kph,2 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
18,31.2 °C,27.6 °C,23.9 °C,26.7 °C,24.8 °C,23.3 °C,97%,90%,74%,6 kph,2 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,1.5 mm
19,27.4 °C,25.4 °C,23.3 °C,25 °C,24.2 °C,22.8 °C,98%,95%,88%,3 kph,1 kph,16 kph,1012 hPa,1008 hPa,1004 hPa,56.9 mm
20,31.4 °C,27.6 °C,23.8 °C,27.2 °C,24.9 °C,23.3 °C,98%,91%,75%,3 kph,1 kph,13 kph,1013 hPa,1010 hPa,1007 hPa,4.3 mm
21,31.9 °C,27.9 °C,23.9 °C,27.2 °C,24.8 °C,22.8 °C,98%,89%,72%,8 kph,2 kph,21 kph,1013 hPa,1010 hPa,1007 hPa,0.3 mm
22,31.8 °C,27.5 °C,23.2 °C,27.2 °C,24.8 °C,22.2 °C,98%,88%,74%,6 kph,2 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
23,32 °C,27.6 °C,23.1 °C,26.7 °C,24.7 °C,22.2 °C,97%,87%,70%,5 kph,2 kph,16 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
24,31.2 °C,27.4 °C,23.7 °C,26.1 °C,24.3 °C,22.8 °C,97%,86%,71%,6 kph,2 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
25,30.6 °C,26.3 °C,22.1 °C,25.6 °C,23.3 °C,21.1 °C,98%,85%,69%,5 kph,1 kph,18 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
26,31.9 °C,28.1 °C,24.3 °C,26.1 °C,24.9 °C,23.3 °C,97%,86%,72%,5 kph,2 kph,18 kph,1009 hPa,1007 hPa,1005 hPa,0 mm
27,31.6 °C,27.7 °C,23.7 °C,26.7 °C,24.7 °C,22.8 °C,98%,89%,74%,5 kph,1 kph,16 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
28,32.4 °C,27.8 °C,23.1 °C,26.7 °C,24.5 °C,22.2 °C,98%,87%,65%,5 kph,1 kph,13 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
29,32.2 °C,27.8 °C,23.4 °C,26.7 °C,24.6 °C,22.8 °C,98%,87%,71%,6 kph,2 kph,18 kph,1012 hPa,1011 hPa,1009 hPa,0 mm
30,30.6 °C,27.1 °C,23.5 °C,26.7 °C,24.4 °C,22.2 °C,97%,91%,76%,5 kph,1 kph,14 kph,1014 hPa,1010 hPa,1006 hPa,11.9 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Dec,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,30.3 °C,26.9 °C,23.4 °C,26.1 °C,24.7 °C,22.8 °C,98%,91%,79%,5 kph,1 kph,14 kph,1015 hPa,1012 hPa,1008 hPa,0.3 mm
2,30.8 °C,26.9 °C,23.1 °C,26.1 °C,24.6 °C,22.2 °C,98%,89%,77%,8 kph,3 kph,23 kph,1015 hPa,1012 hPa,1009 hPa,30.5 mm
3,25.4 °C,24.5 °C,23.5 °C,24.4 °C,23.5 °C,22.8 °C,98%,97%,94%,3 kph,1 kph,13 kph,1014 hPa,1012 hPa,1009 hPa,90.7 mm
4,26.4 °C,25.1 °C,23.6 °C,24.4 °C,23.7 °C,22.8 °C,98%,96%,88%,5 kph,1 kph,18 kph,1014 hPa,1011 hPa,1008 hPa,68.8 mm
5,30.1 °C,26.3 °C,22.4 °C,26.7 °C,24.2 °C,21.7 °C,98%,93%,79%,5 kph,1 kph,19 kph,1013 hPa,1009 hPa,1004 hPa,9.1 mm
6,31.2 °C,27.3 °C,23.3 °C,26.7 °C,24.9 °C,22.8 °C,98%,90%,77%,6 kph,2 kph,18 kph,1014 hPa,1010 hPa,1007 hPa,0 mm
7,30.9 °C,27.2 °C,23.5 °C,26.1 °C,24.2 °C,22.8 °C,98%,92%,75%,6 kph,2 kph,18 kph,1011 hPa,1009 hPa,1006 hPa,7.4 mm
8,28.9 °C,25.9 °C,22.9 °C,26.1 °C,24.4 °C,22.2 °C,98%,93%,84%,3 kph,0 kph,10 kph,1010 hPa,1007 hPa,1004 hPa,2.5 mm
9,30.7 °C,27.3 °C,23.8 °C,27.2 °C,24.7 °C,22.8 °C,98%,92%,78%,3 kph,1 kph,11 kph,1011 hPa,1007 hPa,1003 hPa,2.3 mm
10,32.1 °C,27.7 °C,23.3 °C,26.7 °C,24.4 °C,22.8 °C,98%,90%,68%,5 kph,1 kph,13 kph,1012 hPa,1009 hPa,1006 hPa,1.5 mm
11,31.1 °C,27.3 °C,23.5 °C,26.7 °C,24.4 °C,22.8 °C,98%,90%,75%,3 kph,1 kph,11 kph,1012 hPa,1009 hPa,1006 hPa,1 mm
12,32 °C,27.4 °C,22.9 °C,26.1 °C,24.2 °C,22.2 °C,98%,91%,65%,5 kph,1 kph,11 kph,1012 hPa,1010 hPa,1007 hPa,16.5 mm
13,31.4 °C,27.4 °C,23.4 °C,26.7 °C,24.4 °C,22.8 °C,98%,92%,75%,5 kph,1 kph,18 kph,1014 hPa,1011 hPa,1007 hPa,6.1 mm
14,31.3 °C,27.4 °C,23.5 °C,26.1 °C,24.2 °C,22.8 °C,97%,91%,72%,6 kph,1 kph,18 kph,1013 hPa,1011 hPa,1008 hPa,10.4 mm
15,30.9 °C,27.1 °C,23.2 °C,26.1 °C,24.1 °C,22.2 °C,98%,91%,74%,3 kph,1 kph,13 kph,1014 hPa,1011 hPa,1008 hPa,3.3 mm
16,30.8 °C,27.2 °C,23.5 °C,26.1 °C,24.2 °C,22.8 °C,98%,89%,76%,5 kph,1 kph,16 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
17,29.3 °C,26.6 °C,23.8 °C,25.6 °C,24.4 °C,22.8 °C,97%,91%,81%,8 kph,3 kph,24 kph,1014 hPa,1011 hPa,1007 hPa,17.3 mm
18,30.1 °C,26.6 °C,23.2 °C,26.7 °C,24.4 °C,22.2 °C,98%,93%,83%,6 kph,2 kph,21 kph,1015 hPa,1011 hPa,1007 hPa,92.5 mm
19,30.1 °C,27.1 °C,24.2 °C,26.7 °C,25 °C,23.3 °C,98%,91%,81%,8 kph,3 kph,23 kph,1014 hPa,1011 hPa,1007 hPa,7.1 mm
20,29.7 °C,26.8 °C,23.8 °C,26.7 °C,24.6 °C,22.8 °C,98%,92%,82%,8 kph,2 kph,23 kph,1013 hPa,1010 hPa,1007 hPa,21.3 mm
21,31.3 °C,27.1 °C,22.8 °C,26.7 °C,24.5 °C,22.2 °C,98%,88%,75%,6 kph,2 kph,19 kph,1013 hPa,1011 hPa,1008 hPa,0.3 mm
22,31.1 °C,27.1 °C,23.1 °C,26.7 °C,24.6 °C,22.2 °C,97%,88%,73%,6 kph,2 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
23,31 °C,26.8 °C,22.5 °C,26.7 °C,24.3 °C,21.7 °C,98%,88%,74%,8 kph,3 kph,21 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
24,30.5 °C,27.6 °C,24.7 °C,25.6 °C,24.5 °C,23.9 °C,96%,85%,73%,10 kph,4 kph,29 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
25,31.2 °C,27.5 °C,23.8 °C,26.7 °C,24.8 °C,22.8 °C,97%,89%,76%,5 kph,1 kph,16 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
26,32.2 °C,27.9 °C,23.6 °C,26.7 °C,24.4 °C,22.8 °C,98%,87%,70%,3 kph,1 kph,13 kph,1009 hPa,1007 hPa,1006 hPa,0 mm
27,31.7 °C,27.8 °C,24 °C,26.1 °C,24.7 °C,23.3 °C,97%,87%,70%,5 kph,1 kph,13 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
28,31.5 °C,27.7 °C,23.9 °C,26.7 °C,24.8 °C,23.3 °C,98%,88%,69%,5 kph,1 kph,14 kph,1011 hPa,1009 hPa,1007 hPa,3.6 mm
29,31.3 °C,27.7 °C,24.1 °C,27.2 °C,25.3 °C,23.3 °C,98%,89%,75%,6 kph,3 kph,19 kph,1013 hPa,1010 hPa,1008 hPa,1.5 mm
30,31.8 °C,28.2 °C,24.7 °C,26.7 °C,25.1 °C,23.9 °C,97%,87%,72%,6 kph,3 kph,23 kph,1013 hPa,1011 hPa,1009 hPa,0.5 mm
31,31.7 °C,28.8 °C,25.9 °C,25.6 °C,24.4 °C,23.9 °C,92%,78%,65%,10 kph,5 kph,26 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
