date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
3,35.4 °C,29.6 °C,23.7 °C,26.1 °C,24.4 °C,22.8 °C,97%,78%,55%,5 kph,2 kph,13 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
4,35.4 °C,29.8 °C,24.2 °C,26.7 °C,24.9 °C,22.8 °C,96%,79%,56%,8 kph,2 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
5,34.6 °C,29.6 °C,24.6 °C,26.7 °C,24.7 °C,22.2 °C,96%,79%,56%,6 kph,3 kph,14 kph,1010 hPa,1008 hPa,1005 hPa,0.5 mm
6,33.9 °C,28.8 °C,23.8 °C,26.1 °C,23.9 °C,22.8 °C,96%,82%,61%,13 kph,2 kph,23 kph,1008 hPa,1005 hPa,1002 hPa,1.5 mm
7,33.3 °C,28.6 °C,23.9 °C,26.7 °C,24.7 °C,23.3 °C,98%,85%,64%,5 kph,1 kph,11 kph,1006 hPa,1004 hPa,1002 hPa,0.3 mm
8,34.7 °C,29.7 °C,24.6 °C,25.6 °C,24.2 °C,22.8 °C,97%,80%,55%,10 kph,2 kph,16 kph,1006 hPa,1004 hPa,1002 hPa,0 mm
9,35 °C,29.8 °C,24.6 °C,26.7 °C,24.6 °C,23.3 °C,97%,86%,60%,8 kph,2 kph,18 kph,1005 hPa,1003 hPa,1000 hPa,3 mm
10,36.3 °C,30.7 °C,25.1 °C,26.7 °C,25 °C,23.9 °C,97%,84%,56%,8 kph,2 kph,19 kph,1006 hPa,1003 hPa,1001 hPa,0 mm
11,37.9 °C,31.3 °C,24.6 °C,26.1 °C,24.3 °C,23.3 °C,97%,75%,46%,8 kph,3 kph,24 kph,1006 hPa,1004 hPa,1003 hPa,0 mm
12,34.6 °C,30.1 °C,25.7 °C,26.1 °C,24.5 °C,23.9 °C,92%,81%,59%,6 kph,2 kph,18 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
13,34.4 °C,29.6 °C,24.8 °C,26.1 °C,24.4 °C,22.8 °C,96%,82%,60%,6 kph,2 kph,21 kph,1007 hPa,1004 hPa,1002 hPa,0 mm
14,32.7 °C,28.8 °C,24.8 °C,26.7 °C,24.7 °C,23.3 °C,96%,86%,66%,3 kph,1 kph,10 kph,1005 hPa,1004 hPa,1003 hPa,0.8 mm
15,31.3 °C,28.4 °C,25.7 °C,26.7 °C,25.4 °C,25 °C,97%,91%,75%,5 kph,1 kph,13 kph,1007 hPa,1005 hPa,1003 hPa,3.6 mm
16,28.7 °C,26.4 °C,24.1 °C,26.1 °C,24.6 °C,23.3 °C,97%,93%,84%,5 kph,1 kph,16 kph,1008 hPa,1006 hPa,1004 hPa,23.6 mm
17,28.9 °C,26.3 °C,23.8 °C,26.1 °C,24.7 °C,22.8 °C,98%,93%,83%,3 kph,1 kph,6 kph,1007 hPa,1005 hPa,1003 hPa,0.3 mm
18,33.2 °C,29.5 °C,25.8 °C,27.8 °C,26 °C,24.4 °C,97%,86%,71%,3 kph,1 kph,10 kph,1007 hPa,1005 hPa,1003 hPa,0 mm
19,34.4 °C,29.2 °C,24.1 °C,26.7 °C,24.6 °C,21.7 °C,97%,83%,58%,8 kph,2 kph,18 kph,1008 hPa,1006 hPa,1003 hPa,1.3 mm
20,31.2 °C,27.6 °C,24.1 °C,26.1 °C,24.3 °C,23.3 °C,97%,92%,74%,8 kph,1 kph,16 kph,1008 hPa,1006 hPa,1004 hPa,3 mm
21,33 °C,28.7 °C,24.4 °C,26.1 °C,24.7 °C,23.3 °C,97%,88%,67%,5 kph,1 kph,13 kph,1005 hPa,1003 hPa,1001 hPa,13.2 mm
22,32.1 °C,28.4 °C,24.8 °C,26.7 °C,25.2 °C,23.9 °C,97%,89%,70%,3 kph,1 kph,11 kph,1005 hPa,1004 hPa,1003 hPa,0.3 mm
23,35.4 °C,29.7 °C,24 °C,27.2 °C,25.1 °C,23.3 °C,98%,84%,59%,6 kph,2 kph,16 kph,1005 hPa,1003 hPa,1001 hPa,2.5 mm
24,34.9 °C,30.2 °C,25.4 °C,27.2 °C,25.8 °C,23.9 °C,96%,84%,62%,13 kph,2 kph,27 kph,1007 hPa,1004 hPa,1001 hPa,7.1 mm
25,34.8 °C,29.8 °C,24.8 °C,27.2 °C,25.2 °C,23.9 °C,97%,86%,62%,6 kph,2 kph,16 kph,1007 hPa,1005 hPa,1003 hPa,1.8 mm
26,36.1 °C,30.2 °C,24.2 °C,27.8 °C,25.3 °C,23.3 °C,97%,82%,58%,5 kph,1 kph,10 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
27,37.2 °C,30.8 °C,24.4 °C,26.7 °C,24.9 °C,22.8 °C,96%,80%,55%,10 kph,3 kph,23 kph,1010 hPa,1007 hPa,1004 hPa,5.3 mm
28,31.7 °C,27.9 °C,24.2 °C,26.7 °C,24.6 °C,23.3 °C,97%,87%,70%,3 kph,1 kph,8 kph,1009 hPa,1007 hPa,1006 hPa,0 mm
29,33.4 °C,29.1 °C,24.8 °C,25.6 °C,24.5 °C,22.8 °C,96%,83%,58%,6 kph,2 kph,14 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
30,34.9 °C,30.2 °C,25.4 °C,26.7 °C,25 °C,24.4 °C,96%,84%,58%,6 kph,2 kph,13 kph,1010 hPa,1008 hPa,1006 hPa,0.5 mm
31,35.2 °C,30.1 °C,25 °C,26.7 °C,25.1 °C,23.3 °C,95%,82%,61%,8 kph,3 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Sep,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,34.7 °C,29.6 °C,24.6 °C,26.7 °C,25.2 °C,23.3 °C,97%,82%,61%,8 kph,2 kph,18 kph,1010 hPa,1007 hPa,1005 hPa,0 mm
2,34.7 °C,29.7 °C,24.7 °C,24.4 °C,23.5 °C,22.2 °C,94%,74%,52%,8 kph,2 kph,16 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
3,36.2 °C,30.1 °C,24.1 °C,26.1 °C,23.8 °C,21.7 °C,97%,76%,49%,11 kph,3 kph,21 kph,1009 hPa,1006 hPa,1004 hPa,0 mm
4,33.3 °C,29.2 °C,25.1 °C,26.7 °C,24.8 °C,22.8 °C,96%,83%,61%,5 kph,2 kph,13 kph,1009 hPa,1007 hPa,1006 hPa,0 mm
5,37.2 °C,31.1 °C,24.9 °C,26.7 °C,24.6 °C,23.3 °C,95%,77%,49%,10 kph,2 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
6,35.3 °C,29.6 °C,23.9 °C,26.1 °C,24.3 °C,22.8 °C,95%,77%,54%,13 kph,3 kph,24 kph,1013 hPa,1010 hPa,1007 hPa,2.3 mm
7,35.4 °C,29.3 °C,23.3 °C,25 °C,23.8 °C,22.2 °C,97%,80%,51%,8 kph,2 kph,16 kph,1014 hPa,1011 hPa,1008 hPa,14.2 mm
8,34.6 °C,29.2 °C,23.8 °C,26.7 °C,24.5 °C,22.8 °C,97%,82%,54%,6 kph,3 kph,16 kph,1013 hPa,1011 hPa,1008 hPa,1.8 mm
9,34.3 °C,29.4 °C,24.4 °C,26.1 °C,24.3 °C,23.3 °C,96%,82%,55%,11 kph,2 kph,27 kph,1013 hPa,1010 hPa,1007 hPa,18.3 mm
10,35.1 °C,29.6 °C,24.2 °C,26.7 °C,24.7 °C,23.3 °C,97%,82%,60%,5 kph,2 kph,13 kph,1011 hPa,1009 hPa,1006 hPa,0.3 mm
11,34.9 °C,29.6 °C,24.3 °C,26.7 °C,24.6 °C,23.3 °C,96%,80%,61%,5 kph,2 kph,13 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
12,35.1 °C,29.3 °C,23.5 °C,26.7 °C,23.7 °C,21.1 °C,95%,79%,52%,11 kph,3 kph,23 kph,1011 hPa,1009 hPa,1006 hPa,4.3 mm
13,31.1 °C,27.8 °C,24.5 °C,25.6 °C,24.3 °C,23.3 °C,96%,86%,70%,6 kph,3 kph,18 kph,1010 hPa,1007 hPa,1004 hPa,0 mm
14,34.9 °C,29.4 °C,23.9 °C,26.1 °C,24.5 °C,23.3 °C,97%,81%,57%,6 kph,3 kph,16 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
15,34.6 °C,29.5 °C,24.4 °C,25.6 °C,24 °C,22.8 °C,95%,80%,57%,8 kph,3 kph,16 kph,1008 hPa,1006 hPa,1003 hPa,2.3 mm
16,34.4 °C,29.6 °C,24.7 °C,26.1 °C,24.7 °C,23.3 °C,96%,87%,61%,8 kph,2 kph,18 kph,1008 hPa,1005 hPa,1003 hPa,0.5 mm
17,35 °C,29.3 °C,23.7 °C,26.1 °C,24.4 °C,22.8 °C,97%,83%,57%,6 kph,2 kph,13 kph,1009 hPa,1007 hPa,1004 hPa,0 mm
18,34.2 °C,29.3 °C,24.3 °C,26.1 °C,24.6 °C,23.3 °C,97%,83%,60%,8 kph,3 kph,19 kph,1010 hPa,1007 hPa,1005 hPa,6.1 mm
19,31 °C,27.1 °C,23.2 °C,26.1 °C,24.4 °C,22.2 °C,97%,90%,74%,10 kph,2 kph,21 kph,1012 hPa,1009 hPa,1006 hPa,9.9 mm
20,32 °C,27.7 °C,23.4 °C,26.1 °C,24.3 °C,22.8 °C,97%,86%,66%,8 kph,2 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
21,30.7 °C,27.5 °C,24.3 °C,26.1 °C,24.5 °C,23.3 °C,97%,90%,74%,6 kph,2 kph,14 kph,1014 hPa,1013 hPa,1011 hPa,1 mm
22,31.4 °C,28 °C,24.6 °C,25.6 °C,24.6 °C,23.9 °C,97%,89%,71%,3 kph,1 kph,10 kph,1014 hPa,1012 hPa,1010 hPa,0.3 mm
23,34.3 °C,28.3 °C,24.3 °C,25.6 °C,24.7 °C,23.3 °C,97%,83%,58%,11 kph,2 kph,19 kph,1012 hPa,1009 hPa,1006 hPa,0 mm
24,34.4 °C,28.4 °C,25.1 °C,26.1 °C,24.7 °C,23.9 °C,96%,83%,58%,5 kph,2 kph,16 kph,1010 hPa,1007 hPa,1004 hPa,0.3 mm
25,33.1 °C,27.5 °C,25.3 °C,26.1 °C,25 °C,23.9 °C,96%,88%,65%,13 kph,3 kph,26 kph,1008 hPa,1006 hPa,1004 hPa,12.2 mm
26,33.4 °C,28.1 °C,24.2 °C,26.1 °C,24.7 °C,23.3 °C,97%,84%,63%,6 kph,2 kph,16 kph,1007 hPa,1004 hPa,1002 hPa,0.5 mm
27,36.2 °C,29.4 °C,23.8 °C,25.6 °C,23.7 °C,21.7 °C,97%,75%,51%,8 kph,3 kph,18 kph,1005 hPa,1002 hPa,1000 hPa,0 mm
28,33.9 °C,28.4 °C,22.7 °C,26.1 °C,23.6 °C,21.7 °C,96%,77%,62%,6 kph,2 kph,14 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
29,33.5 °C,26.9 °C,23.7 °C,24.4 °C,23.4 °C,22.8 °C,97%,84%,59%,10 kph,2 kph,23 kph,1011 hPa,1009 hPa,1006 hPa,33.3 mm
30,33.8 °C,27.4 °C,23.8 °C,25 °C,23.7 °C,22.8 °C,97%,83%,55%,10 kph,2 kph,26 kph,1012 hPa,1009 hPa,1005 hPa,110.5 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Oct,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,32.3 °C,27.3 °C,23.7 °C,25.6 °C,23.9 °C,22.8 °C,97%,84%,66%,8 kph,2 kph,14 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
2,31.2 °C,27.4 °C,24.2 °C,25.6 °C,24.4 °C,23.3 °C,96%,85%,71%,5 kph,2 kph,13 kph,1011 hPa,1009 hPa,1006 hPa,2.3 mm
3,33.4 °C,27.9 °C,24.3 °C,26.1 °C,24.4 °C,22.8 °C,97%,84%,63%,6 kph,1 kph,26 kph,1011 hPa,1008 hPa,1005 hPa,16.3 mm
4,32.2 °C,27.4 °C,24.1 °C,26.7 °C,24.6 °C,23.3 °C,97%,87%,69%,13 kph,3 kph,26 kph,1010 hPa,1007 hPa,1005 hPa,0.3 mm
5,32.6 °C,27.5 °C,24.5 °C,25.6 °C,24.2 °C,22.8 °C,97%,85%,64%,8 kph,2 kph,16 kph,1009 hPa,1007 hPa,1004 hPa,0 mm
6,34.4 °C,27.6 °C,23.1 °C,25.6 °C,23.8 °C,21.7 °C,95%,82%,59%,14 kph,3 kph,27 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
7,29.1 °C,26.6 °C,24.7 °C,25.6 °C,24.3 °C,23.3 °C,96%,89%,76%,8 kph,2 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,1.8 mm
8,32.1 °C,27.5 °C,24.6 °C,26.1 °C,24.4 °C,22.8 °C,96%,86%,66%,11 kph,4 kph,23 kph,1012 hPa,1009 hPa,1007 hPa,10.4 mm
9,32.1 °C,27.9 °C,24.4 °C,26.1 °C,24.7 °C,23.3 °C,97%,85%,70%,6 kph,2 kph,11 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
10,34.2 °C,27.7 °C,24.3 °C,26.1 °C,24.3 °C,22.8 °C,97%,84%,57%,11 kph,2 kph,32 kph,1012 hPa,1009 hPa,1006 hPa,8.6 mm
11,31.9 °C,26.6 °C,23.9 °C,25.6 °C,24.2 °C,23.3 °C,97%,89%,67%,13 kph,2 kph,21 kph,1012 hPa,1010 hPa,1007 hPa,1.3 mm
12,31.2 °C,26.6 °C,23.5 °C,25 °C,23.8 °C,22.8 °C,98%,87%,70%,5 kph,2 kph,26 kph,1012 hPa,1010 hPa,1008 hPa,1.3 mm
13,31.3 °C,27.1 °C,24.3 °C,25 °C,23.7 °C,21.1 °C,96%,84%,69%,5 kph,2 kph,14 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
14,30.7 °C,25.7 °C,22.3 °C,25.6 °C,23.3 °C,21.1 °C,96%,88%,73%,3 kph,1 kph,11 kph,1011 hPa,1009 hPa,1007 hPa,2.5 mm
15,27.4 °C,25.1 °C,24 °C,25 °C,23.8 °C,22.8 °C,97%,94%,85%,16 kph,6 kph,32 kph,1009 hPa,1006 hPa,1002 hPa,23.6 mm
16,29.8 °C,26.6 °C,24.2 °C,26.1 °C,24.1 °C,22.8 °C,97%,88%,77%,24 kph,9 kph,47 kph,1008 hPa,1003 hPa,998 hPa,27.9 mm
17,28.6 °C,25.8 °C,24.4 °C,26.1 °C,24.5 °C,23.3 °C,97%,94%,87%,5 kph,1 kph,11 kph,1011 hPa,1009 hPa,1007 hPa,14 mm
18,31.3 °C,26.7 °C,23.5 °C,26.7 °C,24.4 °C,22.8 °C,98%,89%,73%,6 kph,2 kph,14 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
19,28.4 °C,25.3 °C,24 °C,25 °C,23.6 °C,22.8 °C,97%,92%,79%,23 kph,7 kph,45 kph,1009 hPa,999 hPa,989 hPa,52.3 mm
20,31.2 °C,28.2 °C,25.1 °C,24.4 °C,23.7 °C,22.8 °C,90%,78%,66%,42 kph,22 kph,76 kph,1006 hPa,991 hPa,975 hPa,16 mm
21,33.7 °C,29.4 °C,25.1 °C,26.1 °C,24 °C,22.8 °C,92%,75%,56%,14 kph,6 kph,26 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
22,34.4 °C,28.6 °C,23.3 °C,26.1 °C,24.1 °C,22.2 °C,96%,79%,61%,8 kph,3 kph,16 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
23,35.9 °C,28.8 °C,23.3 °C,25.6 °C,23.9 °C,22.2 °C,96%,78%,55%,5 kph,2 kph,14 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
24,34.3 °C,28.9 °C,25.2 °C,26.1 °C,24 °C,22.8 °C,94%,77%,52%,5 kph,2 kph,16 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
25,33.6 °C,27.9 °C,22.2 °C,23.9 °C,22.3 °C,20.6 °C,93%,74%,54%,3 kph,2 kph,13 kph,1015 hPa,1013 hPa,1010 hPa,0 mm
26,32.9 °C,27.6 °C,21.3 °C,25 °C,22.5 °C,20 °C,96%,77%,57%,5 kph,2 kph,14 kph,1017 hPa,1014 hPa,1012 hPa,0 mm
27,33.5 °C,28.3 °C,22.6 °C,24.4 °C,22.8 °C,21.1 °C,96%,75%,55%,6 kph,3 kph,16 kph,1017 hPa,1015 hPa,1012 hPa,0 mm
28,32.6 °C,26.8 °C,22.7 °C,25 °C,23.1 °C,21.1 °C,95%,83%,63%,6 kph,2 kph,14 kph,1016 hPa,1013 hPa,1010 hPa,0 mm
29,31.1 °C,25.8 °C,22.7 °C,25.6 °C,23.5 °C,21.7 °C,95%,89%,72%,6 kph,2 kph,18 kph,1016 hPa,1014 hPa,1012 hPa,2 mm
30,29.6 °C,25.8 °C,22.9 °C,25.6 °C,23.8 °C,22.2 °C,96%,90%,80%,6 kph,3 kph,16 kph,1016 hPa,1015 hPa,1013 hPa,2 mm
31,31.3 °C,26.5 °C,23.9 °C,26.1 °C,23.8 °C,22.8 °C,96%,87%,65%,10 kph,3 kph,21 kph,1016 hPa,1014 hPa,1011 hPa,2.3 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Nov,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,29.2 °C,25.4 °C,23.2 °C,25 °C,23.4 °C,22.2 °C,97%,90%,76%,10 kph,3 kph,19 kph,1015 hPa,1013 hPa,1011 hPa,1.5 mm
2,27.1 °C,25.2 °C,24.1 °C,25 °C,23.8 °C,22.8 °C,96%,93%,87%,13 kph,5 kph,24 kph,1014 hPa,1012 hPa,1011 hPa,20.8 mm
3,27 °C,24.8 °C,23.6 °C,25.6 °C,23.6 °C,22.8 °C,97%,94%,88%,10 kph,5 kph,19 kph,1014 hPa,1012 hPa,1010 hPa,16.5 mm
4,30.6 °C,25.2 °C,23.4 °C,25 °C,23.4 °C,22.2 °C,97%,91%,68%,6 kph,2 kph,14 kph,1013 hPa,1011 hPa,1009 hPa,5.3 mm
5,31.7 °C,27.2 °C,23.7 °C,25 °C,23.7 °C,22.8 °C,96%,84%,64%,3 kph,2 kph,13 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
6,31.6 °C,26.8 °C,23.7 °C,24.4 °C,23.1 °C,21.1 °C,95%,82%,64%,8 kph,3 kph,16 kph,1015 hPa,1013 hPa,1011 hPa,0 mm
7,29.9 °C,25.4 °C,22 °C,24.4 °C,22.1 °C,20 °C,97%,84%,67%,6 kph,1 kph,18 kph,1017 hPa,1015 hPa,1013 hPa,0.5 mm
8,31.3 °C,25.3 °C,20.4 °C,22.8 °C,20.6 °C,18.9 °C,97%,79%,53%,6 kph,2 kph,14 kph,1017 hPa,1015 hPa,1013 hPa,0 mm
9,30.3 °C,24.4 °C,19.9 °C,22.8 °C,20.1 °C,18.9 °C,97%,80%,53%,5 kph,2 kph,13 kph,1018 hPa,1015 hPa,1013 hPa,0 mm
10,30.9 °C,25.3 °C,20.4 °C,22.8 °C,20.8 °C,19.4 °C,96%,79%,55%,5 kph,2 kph,13 kph,1017 hPa,1015 hPa,1013 hPa,0 mm
11,28.5 °C,24.7 °C,21.7 °C,23.9 °C,22.5 °C,20.6 °C,96%,89%,77%,6 kph,2 kph,18 kph,1017 hPa,1015 hPa,1013 hPa,2 mm
12,30.8 °C,25.4 °C,23.2 °C,25 °C,23.1 °C,22.2 °C,97%,89%,69%,5 kph,1 kph,21 kph,1018 hPa,1016 hPa,1014 hPa,6.6 mm
13,30.8 °C,25.9 °C,21.6 °C,22.8 °C,21.4 °C,20 °C,96%,79%,58%,6 kph,2 kph,18 kph,1018 hPa,1015 hPa,1013 hPa,0.3 mm
14,27.1 °C,24.3 °C,21.7 °C,23.9 °C,22.2 °C,20.6 °C,96%,90%,80%,5 kph,2 kph,14 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
15,31.9 °C,26.2 °C,23.8 °C,26.1 °C,23.9 °C,22.8 °C,97%,89%,62%,10 kph,3 kph,21 kph,1014 hPa,1012 hPa,1010 hPa,3.3 mm
16,28.5 °C,25.1 °C,23.4 °C,25 °C,23.8 °C,22.2 °C,97%,94%,84%,8 kph,3 kph,19 kph,1015 hPa,1014 hPa,1012 hPa,6.9 mm
17,28.9 °C,25.1 °C,22.8 °C,25.6 °C,23.4 °C,21.7 °C,97%,92%,81%,3 kph,2 kph,8 kph,1016 hPa,1014 hPa,1012 hPa,10.2 mm
18,29.2 °C,26.7 °C,24.2 °C,25.6 °C,24.4 °C,23.3 °C,97%,93%,81%,5 kph,1 kph,13 kph,1014 hPa,1012 hPa,1010 hPa,1.8 mm
19,25.9 °C,24.2 °C,22.4 °C,23.9 °C,22.8 °C,21.7 °C,97%,96%,91%,8 kph,1 kph,16 kph,1015 hPa,1013 hPa,1012 hPa,5.6 mm
20,31.3 °C,26.8 °C,22.3 °C,25.6 °C,23.2 °C,21.7 °C,98%,89%,67%,6 kph,1 kph,19 kph,1015 hPa,1013 hPa,1011 hPa,19.8 mm
21,32.7 °C,27.3 °C,21.8 °C,26.1 °C,22.9 °C,20.6 °C,98%,85%,59%,3 kph,1 kph,8 kph,1015 hPa,1012 hPa,1009 hPa,8.1 mm
22,32.7 °C,25.8 °C,18.9 °C,24.4 °C,21.3 °C,17.8 °C,96%,81%,53%,5 kph,1 kph,14 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
23,32.1 °C,26.6 °C,21.1 °C,23.3 °C,21.6 °C,20 °C,96%,80%,57%,5 kph,2 kph,10 kph,1015 hPa,1012 hPa,1010 hPa,0 mm
24,27.1 °C,24.3 °C,21.4 °C,23.3 °C,22.2 °C,20.6 °C,97%,90%,76%,5 kph,1 kph,13 kph,1015 hPa,1013 hPa,1011 hPa,1.8 mm
25,25.7 °C,24.5 °C,23.3 °C,23.9 °C,23 °C,22.2 °C,97%,95%,91%,5 kph,2 kph,14 kph,1014 hPa,1012 hPa,1011 hPa,4.8 mm
26,24.5 °C,23.2 °C,22 °C,23.3 °C,22.3 °C,21.1 °C,97%,96%,91%,5 kph,2 kph,11 kph,1014 hPa,1013 hPa,1011 hPa,22.6 mm
27,29.1 °C,25.7 °C,22.2 °C,25 °C,23.2 °C,21.7 °C,97%,92%,78%,3 kph,1 kph,10 kph,1013 hPa,1011 hPa,1008 hPa,9.9 mm
28,25.9 °C,24.3 °C,22.7 °C,24.4 °C,22.8 °C,21.7 °C,97%,95%,92%,14 kph,4 kph,29 kph,1016 hPa,1013 hPa,1010 hPa,29.2 mm
29,28.3 °C,25.4 °C,22.6 °C,24.4 °C,23.1 °C,21.7 °C,97%,93%,82%,5 kph,2 kph,14 kph,1018 hPa,1016 hPa,1014 hPa,9.9 mm
30,29.4 °C,26.2 °C,23 °C,25 °C,23.4 °C,22.2 °C,97%,90%,76%,6 kph,2 kph,14 kph,1018 hPa,1016 hPa,1014 hPa,5.6 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Dec,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,30.6 °C,27.3 °C,23.9 °C,25 °C,23.8 °C,22.8 °C,97%,85%,69%,6 kph,2 kph,13 kph,1019 hPa,1016 hPa,1014 hPa,4.8 mm
2,30.3 °C,27.1 °C,23.8 °C,24.4 °C,23.6 °C,22.8 °C,96%,87%,71%,6 kph,2 kph,14 kph,1019 hPa,1016 hPa,1014 hPa,0.3 mm
3,30.8 °C,26.6 °C,22.5 °C,24.4 °C,23.1 °C,21.7 °C,97%,85%,65%,6 kph,2 kph,19 kph,1019 hPa,1016 hPa,1014 hPa,0 mm
4,29.7 °C,26.1 °C,22.4 °C,24.4 °C,23.2 °C,21.7 °C,97%,89%,72%,3 kph,1 kph,10 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
5,30.4 °C,26.3 °C,22.2 °C,24.4 °C,23.1 °C,21.1 °C,97%,88%,69%,5 kph,1 kph,14 kph,1016 hPa,1014 hPa,1012 hPa,1 mm
6,29 °C,25.1 °C,21.3 °C,24.4 °C,22.7 °C,20.6 °C,97%,89%,74%,6 kph,2 kph,14 kph,1017 hPa,1014 hPa,1012 hPa,0.3 mm
7,25.9 °C,24.4 °C,22.9 °C,23.9 °C,22.9 °C,21.7 °C,96%,94%,89%,6 kph,2 kph,13 kph,1015 hPa,1013 hPa,1011 hPa,3.6 mm
8,28.5 °C,25.7 °C,22.8 °C,25 °C,23.4 °C,22.2 °C,97%,92%,79%,5 kph,2 kph,13 kph,1012 hPa,1010 hPa,1008 hPa,18.3 mm
9,30.2 °C,26.9 °C,23.5 °C,24.4 °C,23.5 °C,22.8 °C,97%,89%,70%,5 kph,1 kph,13 kph,1012 hPa,1010 hPa,1007 hPa,0.3 mm
10,25.1 °C,24.2 °C,23.3 °C,23.9 °C,22.9 °C,22.2 °C,96%,94%,92%,6 kph,3 kph,14 kph,1013 hPa,1011 hPa,1010 hPa,8.9 mm
11,27.1 °C,25 °C,22.9 °C,24.4 °C,22.9 °C,22.2 °C,97%,93%,86%,8 kph,4 kph,19 kph,1013 hPa,1012 hPa,1010 hPa,17.5 mm
12,28.3 °C,25.7 °C,23 °C,24.4 °C,23.3 °C,21.7 °C,97%,92%,80%,6 kph,2 kph,19 kph,1014 hPa,1012 hPa,1010 hPa,0.5 mm
13,29.8 °C,26.6 °C,23.3 °C,25.6 °C,23.9 °C,22.2 °C,98%,92%,77%,5 kph,1 kph,13 kph,1013 hPa,1011 hPa,1009 hPa,0.8 mm
14,30.1 °C,26.8 °C,23.5 °C,25.6 °C,23.7 °C,22.2 °C,97%,92%,77%,13 kph,3 kph,26 kph,1015 hPa,1013 hPa,1010 hPa,1.3 mm
15,26.4 °C,24.4 °C,22.4 °C,23.3 °C,22.4 °C,21.1 °C,97%,94%,85%,8 kph,4 kph,21 kph,1017 hPa,1015 hPa,1014 hPa,2.3 mm
16,23.6 °C,22.2 °C,20.8 °C,21.7 °C,20.9 °C,20 °C,96%,94%,91%,10 kph,6 kph,21 kph,1020 hPa,1018 hPa,1016 hPa,4.8 mm
17,24.3 °C,22.3 °C,20.3 °C,21.7 °C,20.4 °C,18.9 °C,97%,93%,86%,6 kph,3 kph,16 kph,1021 hPa,1019 hPa,1017 hPa,2.5 mm
18,26.9 °C,24 °C,21.1 °C,22.8 °C,21.6 °C,20 °C,97%,92%,79%,5 kph,3 kph,14 kph,1021 hPa,1018 hPa,1016 hPa,1.8 mm
19,29.3 °C,25.7 °C,22.1 °C,23.9 °C,22.3 °C,21.1 °C,97%,89%,70%,3 kph,1 kph,10 kph,1018 hPa,1016 hPa,1013 hPa,0 mm
20,30.6 °C,26.6 °C,22.4 °C,24.4 °C,23.3 °C,21.7 °C,97%,87%,68%,3 kph,1 kph,10 kph,1017 hPa,1014 hPa,1012 hPa,0.3 mm
21,27.9 °C,25.3 °C,22.7 °C,25 °C,23.3 °C,21.7 °C,97%,93%,82%,3 kph,1 kph,10 kph,1017 hPa,1015 hPa,1013 hPa,2.8 mm
22,31.1 °C,26.7 °C,22.3 °C,24.4 °C,22.9 °C,21.7 °C,98%,89%,64%,3 kph,0 kph,8 kph,1016 hPa,1013 hPa,1011 hPa,3 mm
23,29.4 °C,24.9 °C,20.3 °C,23.9 °C,21.9 °C,19.4 °C,98%,90%,71%,8 kph,2 kph,19 kph,1017 hPa,1014 hPa,1011 hPa,0.8 mm
